assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,61840,0,2,2,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,67615,0,0,2,0.0,0,-8495,2672,11167,50,True,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,67160,0,2,0,0.0,0,-6046,3568,9614,50,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,66019,0,5,2,0.0,0,-4531,3711,8242,49,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,65591,0,1,2,0.0,0,-4152,2751,6903,49,True,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,63920,0,2,2,0.0,0,-2891,1097,3988,49,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,11,0,0,0,0,7,0,62476,0,1,2,0.0,0,-2546,1072,3618,48,True,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,63282,0,1,0,0.0,0,-515,2499,3014,48,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,10,0,0,0,0,9,0,63344,0,0,2,0.0,0,-1132,1918,3050,48,True,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,62881,0,2,1,0.0,0,-1234,1397,2631,48,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,62072,0,4,1,0.0,0,-1482,1166,2648,48,True,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,62022,0,1,2,0.0,0,-693,915,1608,48,False,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,63072,0,2,1,0.0,0,122,2002,1880,48,True,0
0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,62613,0,3,3,0.0,0,-867,695,1562,48,False,0
