goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,2,Sub,Bournemouth,Ipswich,1,2,2025-04-02,26896,2024,716093,0,0,0,0,0,0,0
0,0,0,4,Sub,Bournemouth,Brentford,1,2,2025-03-15,26882,2024,713299,0,0,0,0,0,0,0
0,0,0,1,Sub,Bournemouth,Wolverhampton Wanderers,0,1,2025-02-22,26852,2024,707897,0,0,0,0,0,0,0
0,0,0,1,Sub,Southampton,Bournemouth,1,3,2025-02-15,26849,2024,706274,0,0,0,0,0,0,0
0,0,0,5,Sub,Bournemouth,Liverpool,0,2,2025-02-01,26832,2024,703306,0,0,0,0,0,0,0
0,0,0,1,Sub,Bournemouth,Nottingham Forest,5,0,2025-01-25,26822,2024,701539,0,0,0,0,0,0,0
0,2,0.44489872455596924,2,Sub,Newcastle United,Bournemouth,1,4,2025-01-18,26819,2024,699776,0.06220407038927078,0,1,0,0.44489872455596924,0.47663354873657227,0
0,0,0,2,Sub,Chelsea,Bournemouth,2,2,2025-01-14,26809,2024,699137,0.1237974539399147,0,1,0,0,0.1237974539399147,0
0,0,0,2,Sub,Bournemouth,Newcastle United,1,1,2024-08-25,26620,2024,668714,0,0,0,0,0,0,0
0,0,0,10,Sub,Nottingham Forest,Bournemouth,1,1,2024-08-17,26607,2024,666415,0.02117341011762619,0,1,0,0,0.02117341011762619,0
0,0,0,15,Sub,Sheffield United,Tottenham,0,3,2024-05-19,22274,2023,663126,0,0,0,0,0,0,0
0,0,0,82,FW,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473430,0,0,0,0,0,0.025339800864458084,0.025339800864458084
0,0,0,90,FW,Newcastle United,Sheffield United,1,0,2021-05-19,14801,2020,472455,0,0,0,0,0,0.3687629997730255,0.3687629997730255
1,3,1.1246800422668457,90,FW,Everton,Sheffield United,0,1,2021-05-16,14787,2020,471896,0.023562999442219734,0,1,1,1.1246800422668457,1.1482399702072144,0
0,1,0.35931500792503357,24,Sub,Sheffield United,Crystal Palace,0,2,2021-05-08,14782,2020,468701,0,0,0,0,0.35931500792503357,0.35931500792503357,0
