h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.40775,1.02614,1.40775,1.02614,"{'att': 159, 'def': 29}","{'att': 331, 'def': 16}",21,2,1,1,1.6474999999999997,d,2024-08-19 19:00:00,0,1,0,1,0.38161
h,2.61143,0.648869,2.61143,0.648869,"{'att': 126, 'def': 20}","{'att': 369, 'def': 29}",9,5,4,0,2.6318,w,2024-08-24 14:00:00,1,0,0,3,1.962561
a,1.63304,1.58694,1.63304,1.58694,"{'att': 125, 'def': 29}","{'att': 184, 'def': 21}",9,5,1,2,1.3729,l,2024-09-01 12:30:00,0,0,1,0,0.04610000000000003
h,0.792595,1.1209,0.792595,1.1209,"{'att': 147, 'def': 25}","{'att': 231, 'def': 17}",10,3,0,1,1.0177,l,2024-09-15 13:00:00,0,0,1,0,-0.32830499999999996
h,3.89481,0.893565,3.89481,0.893565,"{'att': 294, 'def': 32}","{'att': 173, 'def': 19}",17,5,3,1,2.8655,w,2024-09-21 14:00:00,1,0,0,3,3.001245
a,5.4072,0.600721,5.4072,0.600721,"{'att': 207, 'def': 17}","{'att': 395, 'def': 27}",15,6,3,0,2.9905,w,2024-09-29 15:30:00,1,0,0,3,4.8064789999999995
a,1.09279,1.97217,1.09279,1.97217,"{'att': 206, 'def': 16}","{'att': 348, 'def': 28}",10,4,2,3,0.7226,l,2024-10-06 15:30:00,0,0,1,0,-0.87938
h,1.44052,0.858803,1.44052,0.858803,"{'att': 197, 'def': 32}","{'att': 208, 'def': 24}",11,6,4,1,1.7992000000000001,w,2024-10-19 11:30:00,1,0,0,3,0.581717
a,1.0192,0.978611,1.0192,0.978611,"{'att': 74, 'def': 16}","{'att': 285, 'def': 41}",7,7,0,1,1.389,l,2024-10-27 14:00:00,0,0,1,0,0.0405890000000001
h,2.09751,2.48749,2.09751,2.48749,"{'att': 234, 'def': 43}","{'att': 178, 'def': 17}",11,3,4,1,1.0641,w,2024-11-03 14:00:00,1,0,0,3,-0.38998
h,1.75088,2.18392,1.75088,2.18392,"{'att': 126, 'def': 19}","{'att': 290, 'def': 31}",10,6,1,2,1.014,l,2024-11-10 14:00:00,0,0,1,0,-0.4330400000000001
