h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.59001,1.58144,2.59001,1.58144,"{'att': 341, 'def': 23}","{'att': 174, 'def': 10}",7,6,0,1,2.1102,l,2023-08-12 14:00:00,0,0,1,0,1.00857
a,0.721465,3.24336,0.721465,2.48219,"{'att': 385, 'def': 23}","{'att': 204, 'def': 12}",2,13,0,4,0.1276,l,2023-08-20 13:00:00,0,0,1,0,-1.760725
h,1.89792,1.40228,1.89792,1.40228,"{'att': 313, 'def': 24}","{'att': 194, 'def': 19}",7,4,0,1,1.7305000000000001,l,2023-08-26 14:00:00,0,0,1,0,0.4956400000000001
a,2.73871,1.575,2.73871,1.575,"{'att': 225, 'def': 26}","{'att': 256, 'def': 20}",3,5,2,2,2.2155,d,2023-09-02 11:30:00,0,1,0,1,1.1637100000000002
h,0.28317,0.802605,0.28317,0.802605,"{'att': 404, 'def': 17}","{'att': 126, 'def': 18}",3,10,0,1,0.75,l,2023-09-17 15:30:00,0,0,1,0,-0.5194350000000001
a,2.51497,1.57402,2.51497,1.57402,"{'att': 359, 'def': 25}","{'att': 210, 'def': 15}",10,6,3,1,2.0396,w,2023-09-23 16:30:00,1,0,0,3,0.94095
h,3.65377,1.5102,3.65377,1.5102,"{'att': 84, 'def': 15}","{'att': 275, 'def': 22}",11,1,1,2,2.6572,l,2023-09-30 14:00:00,0,0,1,0,2.1435700000000004
h,3.16482,0.981732,3.16482,0.981732,"{'att': 243, 'def': 34}","{'att': 191, 'def': 22}",8,13,3,0,2.7104,w,2023-10-07 14:00:00,1,0,0,3,2.183088
a,0.0937725,2.28568,0.0937725,1.52459,"{'att': 379, 'def': 13}","{'att': 87, 'def': 26}",5,13,0,2,0.0748,l,2023-10-21 11:30:00,0,0,1,0,-1.4308174999999999
a,0.733813,0.618578,0.733813,0.618578,"{'att': 392, 'def': 26}","{'att': 207, 'def': 16}",3,5,1,0,1.4357,w,2023-10-29 13:00:00,1,0,0,3,0.11523500000000009
h,0.617607,0.442489,0.617607,0.442489,"{'att': 534, 'def': 13}","{'att': 84, 'def': 9}",0,11,1,1,1.4921,d,2023-11-04 15:00:00,0,1,0,1,0.175118
a,1.7904,1.89194,1.7904,1.13077,"{'att': 362, 'def': 25}","{'att': 124, 'def': 20}",8,10,3,2,1.2817,w,2023-11-11 15:00:00,1,0,0,3,0.6596299999999999
h,2.49764,2.07334,2.49764,1.31218,"{'att': 251, 'def': 24}","{'att': 220, 'def': 16}",10,6,0,3,1.6502,l,2023-11-26 16:30:00,0,0,1,0,1.1854600000000002
a,0.623789,0.673085,0.623789,0.673085,"{'att': 351, 'def': 27}","{'att': 145, 'def': 16}",7,6,1,0,1.2589,w,2023-12-02 17:30:00,1,0,0,3,-0.049296000000000006
h,2.95393,1.29564,2.95393,1.29564,"{'att': 333, 'def': 37}","{'att': 145, 'def': 12}",13,4,3,0,2.4166,w,2023-12-07 19:30:00,1,0,0,3,1.6582900000000003
h,1.11437,0.885512,1.11437,0.885512,"{'att': 407, 'def': 28}","{'att': 112, 'def': 25}",3,9,2,0,1.6020999999999999,w,2023-12-10 14:00:00,1,0,0,3,0.22885800000000012
a,2.22305,0.811435,2.22305,0.811435,"{'att': 321, 'def': 14}","{'att': 172, 'def': 14}",7,10,2,0,2.4318,w,2023-12-16 17:30:00,1,0,0,3,1.4116150000000003
a,1.98385,1.57527,1.98385,1.57527,"{'att': 380, 'def': 44}","{'att': 169, 'def': 22}",11,10,1,2,1.6655,l,2023-12-23 15:00:00,0,0,1,0,0.40857999999999994
h,1.23529,2.28321,1.23529,1.52204,"{'att': 509, 'def': 23}","{'att': 153, 'def': 13}",3,9,1,3,0.6325000000000001,l,2023-12-27 20:15:00,0,0,1,0,-0.28675000000000006
a,0.519641,2.64477,0.519641,2.64477,"{'att': 297, 'def': 36}","{'att': 238, 'def': 22}",3,10,0,3,0.1132,l,2023-12-30 15:00:00,0,0,1,0,-2.125129
h,1.03664,1.3435,1.03664,1.3435,"{'att': 322, 'def': 36}","{'att': 103, 'def': 13}",3,12,0,0,1.1201999999999999,d,2024-01-14 14:00:00,0,1,0,1,-0.3068599999999999
a,2.83317,2.37499,2.83317,2.37499,"{'att': 349, 'def': 30}","{'att': 119, 'def': 10}",6,6,0,0,1.6492,d,2024-01-30 19:45:00,0,1,0,1,0.45818000000000003
h,3.25881,0.922371,3.25881,0.922371,"{'att': 272, 'def': 33}","{'att': 132, 'def': 23}",6,7,2,2,2.8588,d,2024-02-03 12:30:00,0,1,0,1,2.336439
a,0.192072,1.58971,0.192072,1.58971,"{'att': 439, 'def': 17}","{'att': 176, 'def': 21}",1,10,0,2,0.2969,l,2024-02-10 12:30:00,0,0,1,0,-1.397638
h,2.44588,0.734685,2.44588,0.734685,"{'att': 136, 'def': 24}","{'att': 273, 'def': 13}",7,5,1,1,2.5576000000000003,d,2024-02-19 20:00:00,0,1,0,1,1.7111949999999998
a,0.286655,1.6538,0.286655,1.6538,"{'att': 391, 'def': 23}","{'att': 222, 'def': 27}",4,9,1,1,0.357,d,2024-02-24 15:00:00,0,1,0,1,-1.3671449999999998
h,3.12075,2.17948,2.35958,2.17948,"{'att': 203, 'def': 19}","{'att': 299, 'def': 14}",9,4,1,3,2.0165,l,2024-03-02 15:00:00,0,0,1,0,0.18009999999999993
a,1.8214,2.9016,1.8214,1.37927,"{'att': 308, 'def': 20}","{'att': 216, 'def': 14}",13,7,0,2,0.6622999999999999,l,2024-03-09 12:30:00,0,0,1,0,0.4421299999999999
a,0.93378,1.39268,0.93378,1.39268,"{'att': 163, 'def': 19}","{'att': 145, 'def': 22}",11,6,1,2,0.9117999999999999,l,2024-03-30 15:00:00,0,0,1,0,-0.45889999999999986
a,1.69834,2.65009,0.937167,2.65009,"{'att': 285, 'def': 20}","{'att': 183, 'def': 17}",6,11,1,1,0.736,d,2024-04-02 18:30:00,0,1,0,1,-1.712923
h,0.659844,0.34699,0.659844,0.34699,"{'att': 314, 'def': 35}","{'att': 136, 'def': 19}",9,6,1,0,1.5979999999999999,w,2024-04-06 14:00:00,1,0,0,3,0.31285399999999997
a,1.21791,3.37093,1.21791,2.60976,"{'att': 394, 'def': 38}","{'att': 193, 'def': 14}",5,8,0,6,0.1517,l,2024-04-15 19:00:00,0,0,1,0,-1.39185
h,0.473233,1.18916,0.473233,1.18916,"{'att': 344, 'def': 22}","{'att': 216, 'def': 14}",0,7,2,0,0.6283000000000001,w,2024-04-21 12:30:00,1,0,0,3,-0.715927
h,1.89111,1.87155,1.89111,1.87155,"{'att': 379, 'def': 18}","{'att': 95, 'def': 21}",6,24,2,0,1.4035,w,2024-04-24 19:00:00,1,0,0,3,0.019560000000000022
h,1.21399,0.956356,1.21399,0.956356,"{'att': 249, 'def': 15}","{'att': 189, 'def': 23}",10,8,1,0,1.5496999999999999,w,2024-04-27 16:30:00,1,0,0,3,0.2576339999999999
a,1.22959,0.950391,0.468416,0.950391,"{'att': 244, 'def': 32}","{'att': 237, 'def': 22}",5,3,1,1,1.6331,d,2024-05-03 19:00:00,0,1,0,1,-0.481975
h,1.82411,0.465523,1.82411,0.465523,"{'att': 216, 'def': 21}","{'att': 242, 'def': 17}",9,4,1,0,2.4696,w,2024-05-11 14:00:00,1,0,0,3,1.358587
a,0.664904,3.2117,0.664904,3.2117,"{'att': 254, 'def': 6}","{'att': 147, 'def': 18}",3,16,1,2,0.1057,l,2024-05-19 15:00:00,0,0,1,0,-2.546796
