assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,40046,0,1,2,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,31728,0,1,2,0.0,0,-7793,0,7793,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,27356,0,2,3,0.0,0,-4747,0,4747,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,24262,0,1,0,0.0,0,-3151,0,3151,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,21662,0,1,1,0.0,0,-2748,0,2748,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,20143,0,0,2,0.0,0,-1586,0,1586,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,18745,0,1,1,0.0,0,-1352,0,1352,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,17438,0,0,0,0.0,0,-1288,0,1288,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,16729,0,2,2,0.0,0,-767,0,767,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,16167,0,0,3,0.0,0,-592,0,592,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,15715,0,0,2,0.0,0,-456,0,456,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,15339,0,2,3,0.0,0,-369,0,369,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,14955,0,3,2,0.0,0,-379,0,379,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,14776,0,1,0,0.0,0,-211,0,211,45,True,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,14650,0,0,5,0.0,0,-131,0,131,45,False,0
0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,14493,0,1,1,0.0,0,-154,0,154,45,False,0
