assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
1,49,1,0,1,29,0,1,37,34.1,2,0,106,0,0,3,1,3,0,8.5,106,29.0,2,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,1,4,0,0,0,0,6,0,1,0,690754,1,2,0,3,2,22.0,6,0,0,0,70,True,0,0
0,27,0,0,0,14,1,0,19,38.5,2,0,106,0,0,19,0,0,0,5.4,617,12.4,3,2017-08-20T15:00:00Z,20 Aug 16:00,0,0,77,0,0,17,0,0,0,0,3,0,2,0,900812,3,3,1,2,1,3.0,3,96751,151658,54907,71,False,0,0
0,56,0,0,0,16,1,0,47,57.4,4,0,106,0,0,22,0,0,0,11.8,1133,18.0,4,2017-08-27T12:30:00Z,27 Aug 13:30,0,0,90,0,0,7,0,0,0,0,3,0,3,0,908201,3,0,0,0,2,43.0,3,-24282,79056,103338,71,True,0,0
0,12,0,0,0,6,0,1,11,4.8,1,0,106,0,0,34,0,0,0,3.4,1664,6.6,0,2017-09-09T14:00:00Z,09 Sep 15:00,0,0,27,0,0,9,0,0,0,0,2,0,4,0,887246,1,2,1,2,1,23.0,1,-45776,83519,129295,71,False,0,0
0,22,0,0,0,5,1,0,17,15.9,2,0,106,0,0,49,1,0,0,4.3,2208,6.4,1,2017-09-17T12:30:00Z,17 Sep 13:30,0,0,69,0,0,1,0,0,0,0,1,0,5,0,765082,4,1,1,0,0,21.0,3,-128286,25258,153544,71,True,0,0
0,25,0,0,0,9,1,0,18,6.3,3,0,106,0,0,56,1,0,0,1.5,2754,6.6,0,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,71,0,0,15,0,0,0,0,4,0,6,0,669198,4,2,0,4,0,2.0,3,-101053,25029,126082,70,False,0,0
0,22,0,0,0,5,0,1,18,3.0,2,0,106,0,0,62,0,1,0,1.1,3304,5.6,0,2017-09-30T16:30:00Z,30 Sep 17:30,0,0,55,0,0,11,0,0,0,0,3,0,7,0,569569,1,0,0,1,0,2.0,1,-102948,13714,116662,70,True,0,0
0,27,0,0,0,6,0,2,20,18.0,1,0,106,0,0,73,0,2,0,2.5,3858,5.2,1,2017-10-14T14:00:00Z,14 Oct 15:00,0,0,64,0,0,6,0,0,0,0,6,0,8,0,519121,5,0,0,1,2,2.0,2,-53743,29371,83114,69,False,0,0
1,12,0,0,0,15,0,0,10,1.5,2,0,106,0,0,81,0,0,0,0.9,4415,3.0,0,2017-10-21T11:30:00Z,21 Oct 12:30,0,0,22,0,0,18,0,0,0,0,3,0,9,0,471910,0,0,0,2,4,4.0,4,-48410,6822,55232,69,True,0,0
0,6,0,0,0,4,0,1,4,10.8,0,0,106,0,0,92,0,0,0,1.4,4974,3.6,1,2017-10-28T16:30:00Z,28 Oct 17:30,0,0,5,0,0,2,0,0,0,0,0,0,10,0,429026,0,0,0,1,0,0.0,1,-44592,8606,53198,68,False,0,0
0,3,0,0,0,3,0,0,1,0.1,0,0,106,0,0,101,0,0,0,0.0,5537,0.2,0,2017-11-05T16:30:00Z,05 Nov 16:30,0,0,3,0,0,12,0,0,0,0,1,0,11,0,388446,0,0,0,0,1,0.0,1,-41686,2397,44083,68,True,0,0
0,10,0,0,0,2,0,0,8,3.3,0,0,106,0,0,120,0,0,0,0.4,6103,0.2,0,2017-11-18T15:00:00Z,18 Nov 15:00,0,0,13,0,0,19,0,0,0,0,1,0,12,0,358712,1,0,0,4,0,0.0,1,-30953,2240,33193,67,False,0,0
0,4,0,0,0,20,0,0,4,1.6,0,0,106,0,0,123,0,0,1,5.2,6672,33.4,0,2017-11-25T17:30:00Z,25 Nov 17:30,0,0,7,0,0,10,0,0,0,0,0,0,13,0,336920,1,0,0,1,1,17.0,6,-22363,1361,23724,67,False,0,0
0,34,1,0,0,25,1,1,28,78.3,3,0,106,0,0,137,0,0,0,15.3,7242,26.0,6,2017-11-29T19:45:00Z,29 Nov 19:45,0,0,80,0,2,16,0,0,0,0,4,0,14,0,338528,0,0,0,0,1,49.0,3,758,9066,8308,67,True,0,0
0,9,0,0,0,3,0,1,9,2.9,0,0,106,0,0,144,0,0,0,0.4,7813,1.4,0,2017-12-02T12:30:00Z,02 Dec 12:30,0,0,12,0,0,13,0,0,0,0,0,0,15,0,335956,0,0,0,1,3,0.0,1,-3456,6626,10082,67,True,0,0
0,14,0,0,0,2,0,1,11,3.3,0,0,106,0,0,159,1,0,0,0.6,8387,1.0,0,2017-12-09T12:30:00Z,09 Dec 12:30,0,0,26,0,0,20,0,0,0,0,2,0,16,0,322116,0,0,0,0,1,2.0,1,-14791,3428,18219,67,False,0,0
2,39,1,0,3,60,0,1,31,43.6,4,0,106,0,0,163,0,1,1,17.5,8964,74.4,3,2017-12-12T20:00:00Z,12 Dec 20:00,0,0,90,0,2,8,0,0,0,0,5,0,17,0,315510,0,0,0,3,1,57.0,16,-7286,3713,10999,66,False,1,0
0,54,0,0,0,12,1,1,40,72.2,6,0,106,0,0,174,1,0,0,13.3,9542,21.6,6,2017-12-16T15:00:00Z,16 Dec 15:00,0,0,90,1,1,14,0,0,0,0,1,0,18,0,395098,7,1,2,0,1,39.0,3,76201,82665,6464,66,True,0,0
0,39,0,1,0,5,1,0,33,32.5,1,0,106,0,0,184,1,0,0,6.5,10122,0.2,2,2017-12-23T12:30:00Z,23 Dec 12:30,0,0,70,1,0,7,0,0,0,0,3,0,19,0,414474,1,0,3,0,0,32.0,3,14731,39726,24995,67,False,0,0
