assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,21,1,4.1,242,0.02,0.02,0.00,0.49,7,0,0,1.6,12.0,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,15580,1,1,0,0.0,6,0,0,0,45,False,0
0,0,10,0,1.2,242,0.00,0.00,0.00,2.00,12,1,0,1.2,10.6,2023-08-21T19:00:00Z,82,1,0,0,0,0,2,0,24888,1,1,0,0.0,2,1868,3347,1479,45,True,0
0,0,9,0,2.4,242,0.02,0.02,0.00,0.97,23,1,0,2.2,20.0,2023-08-26T14:00:00Z,90,4,0,0,0,0,3,0,26944,1,1,1,0.0,2,445,2201,1756,45,False,0
0,0,7,0,1.1,242,0.02,0.03,0.01,1.34,36,2,0,1.7,15.2,2023-09-03T13:00:00Z,90,20,0,0,0,0,4,0,28400,1,2,3,1.0,0,153,1954,1801,45,True,1
0,0,2,0,0.5,242,0.00,0.45,0.45,3.21,41,3,0,1.0,2.2,2023-09-16T14:00:00Z,90,2,0,0,0,0,5,0,28630,1,1,3,7.0,0,-939,1404,2343,45,False,1
0,0,22,1,2.7,242,0.01,0.04,0.03,0.59,56,0,0,1.6,8.2,2023-09-23T14:00:00Z,90,10,0,0,0,0,6,0,29039,1,0,0,5.0,6,-113,1712,1825,45,True,0
0,0,18,1,0.1,242,0.00,0.00,0.00,1.69,65,0,0,2.2,21.8,2023-09-30T14:00:00Z,90,14,0,0,0,0,7,0,28730,1,1,0,0.0,5,-728,1122,1850,45,False,1
0,0,0,0,0.0,242,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,28803,0,0,0,0.0,0,-584,2016,2600,45,True,0
0,0,13,0,6.3,242,0.03,0.10,0.07,2.39,87,4,0,2.4,13.0,2023-10-21T14:00:00Z,90,15,0,0,0,0,9,0,23958,1,0,4,5.0,0,-4663,262,4925,45,False,0
0,0,4,0,1.4,242,0.01,0.08,0.07,1.12,96,2,0,0.4,0.0,2023-10-27T19:00:00Z,90,18,1,0,0,0,10,0,24051,1,2,1,3.0,-1,-265,649,914,45,True,0
