assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,72,0,0,0,22,0,7,69,0.6,1,0,9,0,0,3,1,2,0,3.1,9,30.4,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,7,0,0,0,0,11,0,1,0,91508,0,2,0,2,0,0.0,1,0,0,0,45,True,0,0
0,39,0,0,0,15,0,15,29,0.1,0,0,9,0,1,19,0,3,0,2.5,534,24.6,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,90,0,0,17,0,0,0,0,3,0,2,0,93666,0,0,0,1,3,0.0,1,-6864,3359,10223,45,False,0,0
0,11,0,0,0,6,0,3,9,0.0,0,0,9,0,0,23,0,0,0,0.8,1061,8.0,0,2018-08-26T15:00:00Z,26 Aug 16:00,0,0,18,0,0,4,0,0,0,0,2,0,3,0,87095,0,1,0,2,4,0.0,1,-8208,2845,11053,45,True,0,0
0,2,0,0,0,3,0,3,2,0.0,0,0,9,0,0,31,1,0,0,0.2,1592,2.2,0,2018-09-01T14:00:00Z,01 Sep 15:00,0,0,3,0,0,3,0,0,0,0,0,0,4,0,79929,0,0,0,2,2,0.0,1,-8193,1312,9505,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,9,0,0,45,0,0,0,0.0,2129,0.0,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,0,0,0,13,0,0,0,0,0,0,5,0,71301,0,0,0,0,3,0.0,0,-9195,704,9899,44,False,0,0
0,44,0,0,0,10,0,10,33,0.2,0,0,9,0,0,56,4,1,0,3.7,2666,18.4,0,2018-09-22T11:30:00Z,22 Sep 12:30,0,0,90,0,0,18,0,0,0,0,6,0,6,0,65890,1,0,0,1,1,18.0,2,-5800,504,6304,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,9,0,0,65,0,0,0,0.0,3204,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,8,0,0,0,0,0,0,7,0,63342,0,0,0,0,3,0.0,0,-2832,522,3354,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,9,0,0,74,0,0,0,0.0,3743,0.0,0,2018-10-07T11:00:00Z,07 Oct 12:00,0,0,0,0,0,1,0,0,0,0,0,0,8,0,60264,0,0,0,5,1,0.0,0,-3160,274,3434,43,True,0,0
0,19,0,0,0,3,0,5,16,0.8,0,0,9,0,0,83,2,2,0,1.3,4285,12.2,0,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,45,0,0,5,0,0,0,0,3,0,9,0,57625,0,1,0,2,4,0.0,-1,-3072,771,3843,43,False,0,1
0,0,0,0,0,0,0,0,0,0.0,0,0,9,0,0,94,0,0,0,0.0,4831,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,2,0,0,0,0,0,0,10,0,53993,0,0,0,3,0,0.0,0,-3670,153,3823,43,True,0,0
