assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2024-08-18T15:30:00Z,0,False,13,0,0,0,0,1,0,33631,0,2,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,37192,0,6,2,0.0,0,-40,1258,1298,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,7,0,0,0,0,3,0,38863,0,1,1,0.0,0,37,2211,2174,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,False,3,0,0,0,0,4,0,39038,0,1,0,0.0,0,-630,1370,2000,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2024-09-21T11:30:00Z,0,False,19,0,0,0,0,5,0,38845,0,3,0,0.0,0,-454,665,1119,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,5,0,0,0,0,6,0,38103,0,2,4,0.0,0,-948,1015,1963,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,16,0,0,0,0,7,0,37818,0,1,1,0.0,0,-552,694,1246,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,12,0,0,0,0,8,0,37851,0,1,2,0.0,0,-251,528,779,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,85,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,False,15,0,0,0,0,9,0,37678,0,1,2,0.0,0,-266,257,523,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2024-11-03T16:30:00Z,0,False,14,0,0,0,0,10,0,37332,0,1,1,0.0,0,-444,235,679,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,1,0,0,0,0,11,0,36968,0,1,1,0.0,0,-442,144,586,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,11,0,0,0,0,12,0,36460,0,2,1,0.0,0,-576,149,725,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,2,0,0,0,0,13,0,36083,0,0,3,0.0,0,-465,109,574,40,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,140,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,False,17,0,0,0,0,14,0,35322,0,5,1,0.0,0,-772,131,903,40,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,18,0,0,0,0,15,0,48783,0,4,3,0.0,0,8240,9323,1083,39,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,4,0,0,0,0,16,0,49306,0,1,2,0.0,0,3212,5563,2351,39,True,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,48680,0,0,0,0.0,0,-324,1724,2048,39,False,0
0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,9,0,0,0,0,18,0,48690,0,2,1,0.0,0,-265,1573,1838,39,True,0
