assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,319,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,6,0,0,0,0,2,0,45749,3,1,0.0,0,-759,4039,4798,40,True,0
0,0,0,0,0.0,319,19,0,0,0.0,0.0,2020-09-26T11:30:00Z,0,3,0,0,0,0,3,0,48603,3,2,0.0,0,-1011,5010,6021,40,False,0
0,0,0,0,0.0,319,35,0,0,0.0,0.0,2020-10-04T15:30:00Z,0,17,0,0,0,0,4,0,48818,6,1,0.0,0,-1715,2517,4232,40,True,0
0,0,0,0,0.0,319,45,0,0,0.0,0.0,2020-10-17T19:00:00Z,0,14,0,0,0,0,5,0,48001,4,1,0.0,0,-2014,2078,4092,40,False,0
0,0,0,0,0.0,319,55,0,0,0.0,0.0,2020-10-24T16:30:00Z,0,5,0,0,0,0,6,0,47533,0,0,0.0,0,-1471,1597,3068,40,True,0
0,0,0,0,0.0,319,64,0,0,0.0,0.0,2020-11-01T16:30:00Z,0,1,0,0,0,0,7,0,46483,1,0,0.0,0,-1557,762,2319,40,True,0
0,0,0,0,0.0,319,73,0,0,0.0,0.0,2020-11-07T12:30:00Z,0,7,0,0,0,0,8,0,45267,3,1,0.0,0,-1569,444,2013,40,False,0
0,0,0,0,0.0,319,84,0,0,0.0,0.0,2020-11-21T20:00:00Z,0,18,0,0,0,0,9,0,58129,0,1,0.0,0,7375,11370,3995,39,True,0
0,0,0,0,0.0,319,96,0,0,0.0,0.0,2020-11-29T14:00:00Z,0,16,0,0,0,0,10,0,62659,3,2,0.0,0,3261,5991,2730,39,False,0
0,0,0,0,0.0,319,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,19,0,0,0,0,11,0,67961,3,1,0.0,0,2824,6247,3423,39,False,0
0,0,0,0,0.0,319,115,0,0,0.0,0.0,2020-12-12T17:30:00Z,0,12,0,0,0,0,12,0,70156,0,0,0.0,0,4039,7169,3130,39,True,0
0,0,0,0,0.0,319,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,0,15,0,0,0,0,13,0,74345,3,2,0.0,0,3797,7077,3280,39,False,0
0,0,0,0,0.0,319,134,0,0,0.0,0.0,2020-12-20T16:30:00Z,0,10,0,0,0,0,14,0,75156,2,6,0.0,0,1219,3793,2574,39,True,0
0,0,0,0,0.0,319,143,0,0,0.0,0.0,2020-12-26T12:30:00Z,0,9,0,0,0,0,15,0,79202,2,2,0.0,0,2400,6210,3810,39,False,0
0,0,0,0,0.0,319,154,0,0,0.0,0.0,2020-12-29T20:00:00Z,0,20,0,0,0,0,16,0,77934,0,1,0.0,0,-675,1832,2507,39,True,0
0,0,0,0,0.0,319,164,0,0,0.0,0.0,2021-01-01T20:00:00Z,0,2,0,0,0,0,17,0,75293,1,2,0.0,0,-2632,1356,3988,39,True,0
0,0,0,0,0.0,319,379,0,0,0.0,0.0,2021-01-12T20:15:00Z,0,4,0,0,0,0,18,0,75013,1,0,0.0,0,-3875,2172,6047,39,False,0
0,0,0,0,0.0,319,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,11,0,0,0,0,19,0,70524,0,0,0.0,0,-2041,922,2963,39,False,0
0,0,0,0,0.0,319,171,0,0,0.0,0.0,2021-01-20T20:15:00Z,0,8,0,0,0,0,19,0,70524,2,1,0.0,0,-2041,922,2963,39,False,0
0,0,0,0,0.0,319,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,66981,2,1,0.0,0,-3458,889,4347,39,True,0
0,0,0,0,0.0,319,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,65799,0,0,0.0,0,-1478,714,2192,39,False,0
0,0,0,0,0.0,319,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,63190,0,9,0.0,0,-2676,287,2963,39,True,0
0,0,0,0,0.0,319,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,7,0,0,0,0,23,0,58683,3,3,0.0,0,-4452,0,4452,39,True,0
0,0,0,0,0.0,319,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,18,0,0,0,0,24,0,55062,1,1,0.0,0,-3573,0,3573,39,False,0
0,0,0,0,0.0,319,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,53417,1,3,0.0,0,-1797,0,1797,39,True,0
0,0,0,0,0.0,319,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,0,0,0,0,26,0,51381,0,0,0.0,0,-1987,0,1987,39,False,0
0,0,0,0,0.0,319,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,6,0,0,0,0,26,0,51381,0,0,0.0,0,-1987,0,1987,39,False,0
0,0,0,0,0.0,319,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,50527,2,0,0.0,0,-940,0,940,39,False,0
0,0,0,0,0.0,319,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,49615,0,1,0.0,0,-919,0,919,39,True,0
0,0,0,0,0.0,319,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,3,0,0,0,0,30,0,48362,1,2,0.0,0,-575,0,575,39,True,0
