assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,470,8,0,0,0.0,0.0,2020-09-14T17:00:00Z,0,15,0,0,0,0,1,0,108444,2,0,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,470,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,12,0,0,0,0,2,0,122040,3,1,0.0,0,-4861,8312,13173,40,True,0
0,0,0,0,0.0,470,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,19,0,0,0,0,3,0,127608,0,4,0.0,0,-2907,11450,14357,40,False,0
0,3,29,1,21.9,470,38,0,0,3.7,15.4,2020-10-04T13:00:00Z,90,8,0,0,0,0,4,0,130061,0,1,0.0,9,-2181,7902,10083,40,True,0
1,3,37,1,10.3,470,42,0,0,4.7,37.0,2020-10-19T19:00:00Z,90,10,0,0,0,0,5,0,259179,1,0,0.0,12,104204,137494,33290,40,False,0
0,0,14,0,2.9,470,58,1,0,2.7,23.6,2020-10-25T16:30:00Z,90,14,0,0,0,0,6,0,605593,1,1,0.0,2,322498,338967,16469,41,True,0
0,0,25,1,1.0,470,68,0,0,1.5,12.4,2020-10-30T20:00:00Z,90,6,0,0,0,0,7,0,822723,0,2,2.0,6,215730,233706,17976,42,True,0
0,0,3,0,1.3,470,74,1,0,0.9,3.8,2020-11-08T14:00:00Z,90,9,0,0,0,0,8,0,1021320,0,1,4.0,1,189467,211488,22021,43,False,1
0,0,13,0,0.2,470,88,1,0,4.9,9.8,2020-11-23T20:00:00Z,90,16,0,0,0,0,9,0,1135884,1,1,39.0,2,107065,145739,38674,43,True,0
0,0,3,0,0.0,470,89,0,0,0.2,2.4,2020-11-29T19:15:00Z,12,1,0,0,0,0,10,0,1164747,2,1,0.0,1,31619,63382,31763,43,False,0
0,0,0,0,0.0,470,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,11,0,0,0,0,11,0,1114697,0,4,0.0,0,-38602,31579,70181,43,False,0
0,0,0,0,0.0,470,118,0,0,0.0,0.0,2020-12-12T12:30:00Z,0,2,0,0,0,0,12,0,1060083,1,0,0.0,0,-68777,19765,88542,43,True,0
0,0,0,0,0.0,470,126,0,0,0.0,0.0,2020-12-15T18:00:00Z,0,5,0,0,0,0,13,0,950874,1,2,0.0,0,-109501,8832,118333,43,True,0
0,0,8,0,0.5,470,130,2,0,0.6,5.8,2020-12-21T17:30:00Z,90,4,0,0,0,0,14,0,852633,1,2,0.0,1,-103512,16608,120120,42,False,0
0,0,0,0,0.0,470,148,0,0,0.0,0.0,2020-12-27T19:15:00Z,0,17,0,0,0,0,15,0,817629,1,1,0.0,0,-37816,40037,77853,42,True,0
