assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1,0,19,0,26.3,423,0.29,0.29,0.00,0.32,6,0,0,5.0,21.6,2023-08-12T16:30:00Z,4,2,0,0,0,0,1,0,17736,0,1,5,2.0,4,0,0,0,50,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,22456,0,0,1,0.0,0,11,2939,2928,50,False,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,19359,0,2,1,0.0,0,-3795,654,4449,50,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,16909,0,1,3,0.0,0,-2882,414,3296,49,False,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,15247,0,0,1,0.0,0,-2076,383,2459,49,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,14671,0,8,0,0.0,0,-813,606,1419,48,False,0
0,0,3,0,0.0,423,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,1,6,0,0,0,0,7,0,14099,0,0,2,0.0,1,-707,764,1471,48,True,0
0,0,6,0,0.0,423,0.00,0.00,0.00,0.08,79,1,0,0.3,3.2,2023-10-08T13:00:00Z,8,19,0,0,0,0,8,0,14017,0,2,2,0.0,1,-240,965,1205,48,False,0
2,3,55,1,27.8,423,0.37,0.42,0.05,1.21,87,0,1,13.6,78.6,2023-10-21T14:00:00Z,90,8,0,0,0,0,9,0,13708,1,0,4,30.0,17,-434,482,916,48,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,30537,0,2,2,0.0,0,16148,21427,5279,48,False,0
0,0,2,0,0.2,423,0.00,0.05,0.05,0.00,107,0,0,0.6,0.0,2023-11-04T17:30:00Z,16,1,0,0,0,0,11,0,23229,0,0,1,7.0,1,-6784,838,7622,48,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,17226,0,0,2,0.0,0,-6027,151,6178,48,False,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,14224,0,1,4,0.0,0,-3101,90,3191,48,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,12752,0,0,1,0.0,0,-1620,21,1641,48,True,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,11955,0,0,3,0.0,0,-827,16,843,48,False,0
0,0,0,0,0.0,423,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,11285,0,1,4,0.0,0,-680,11,691,48,False,0
