assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,438,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,5892,0,3,0.0,0,0,0,0,55,False,0
0,0,0,0,0.5,438,19,0,0,0.2,1.4,2019-08-17T14:00:00Z,13,10,0,0,0,0,2,0,5561,2,1,0.0,0,-905,64,969,55,True,1
0,0,24,0,1.3,438,23,0,1,7.4,41.2,2019-08-24T14:00:00Z,37,4,0,0,0,0,3,0,4896,2,0,31.0,5,-856,132,988,54,False,1
0,0,0,0,0.0,438,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,5501,1,1,0.0,0,340,1420,1080,54,True,0
0,3,41,1,11.3,438,47,0,1,9.3,49.4,2019-09-14T14:00:00Z,73,15,0,0,0,0,5,0,4334,1,0,32.0,11,-1123,110,1233,54,False,0
0,0,0,0,0.0,438,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,16848,3,1,0.0,0,10968,15570,4602,54,True,0
0,0,0,0,0.0,438,69,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,17,0,0,0,0,7,0,10509,1,2,0.0,0,-5574,367,5941,53,False,0
0,0,0,0,0.0,438,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,6,0,0,0,0,8,0,7901,4,1,0.0,0,-2779,95,2874,53,True,0
0,0,0,0,0.0,438,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,20,0,0,0,0,9,0,6713,1,1,0.0,0,-1272,117,1389,52,False,0
0,0,0,0,0.0,438,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,9,0,0,0,0,10,0,6230,9,0,0.0,0,-526,52,578,52,True,0
0,0,5,0,0.3,438,107,1,0,0.5,2.6,2019-11-02T15:00:00Z,6,11,0,0,0,0,11,0,5723,1,2,2.0,1,-512,66,578,52,False,0
0,0,1,0,0.6,438,118,2,0,0.7,3.0,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,7976,2,1,3.0,2,2058,2312,254,52,True,0
0,0,-1,0,0.9,438,121,1,0,3.4,5.0,2019-11-23T15:00:00Z,14,1,0,0,0,0,13,0,9098,2,2,28.0,1,1168,1823,655,52,False,0
