assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,175,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,35855,0,0,0.0,0,0,0,0,55,True,0
0,0,0,0,0.0,175,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,6,0,0,0,0,2,0,34382,1,1,0.0,0,-5104,1488,6592,55,False,0
0,0,0,0,0.0,175,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,15,0,0,0,0,3,0,28907,2,1,0.0,0,-6147,624,6771,54,False,0
0,0,4,0,15.0,175,36,0,0,4.2,4.6,2019-08-31T14:00:00Z,26,3,0,0,0,0,4,0,25166,1,3,22.0,1,-4317,507,4824,54,True,0
0,0,4,0,24.3,175,45,1,0,4.7,10.6,2019-09-14T14:00:00Z,67,12,0,0,0,0,5,0,23761,0,1,12.0,2,-2034,902,2936,53,False,0
0,0,0,0,0.0,175,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,8,17,0,0,0,0,6,0,23399,1,2,0.0,0,-650,698,1348,53,True,1
0,0,5,0,0.7,175,66,0,0,0.3,2.2,2019-09-29T15:30:00Z,6,13,0,0,0,0,7,0,22375,0,5,0.0,1,-1257,739,1996,53,True,0
0,0,0,0,0.0,175,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,10,0,0,0,0,8,0,21393,1,2,0.0,0,-1163,388,1551,53,False,0
0,0,1,0,15.1,175,86,0,0,1.9,4.2,2019-10-19T14:00:00Z,23,5,0,0,0,0,9,0,20647,1,2,0.0,1,-927,301,1228,52,True,0
0,0,3,0,1.3,175,98,0,0,0.4,0.2,2019-10-25T19:00:00Z,16,16,0,0,0,0,10,0,20422,9,0,2.0,1,-334,250,584,52,False,0
1,0,13,0,11.3,175,105,0,0,3.1,17.2,2019-11-03T14:00:00Z,16,7,0,0,0,0,11,0,19860,2,0,2.0,4,-676,373,1049,52,False,0
0,0,7,0,16.3,175,113,0,0,5.5,10.8,2019-11-09T17:30:00Z,30,1,0,0,0,0,12,0,19917,0,2,28.0,1,-59,513,572,52,True,0
1,0,10,0,0.0,175,124,0,0,0.6,4.0,2019-11-23T15:00:00Z,12,4,0,0,0,0,13,0,19934,2,0,2.0,4,-145,735,880,52,False,0
