assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,4,0,10.6,69,0.00,0.00,0.00,0.28,6,0,0,1.6,3.2,2024-08-17T14:00:00Z,21,False,16,0,0,0,0,1,0,123937,0,1,1,2.0,1,0,0,0,45,False,0
0,0,3,0,0.0,69,0.00,0.00,0.00,0.06,12,0,0,0.0,0.0,2024-08-25T13:00:00Z,5,False,15,0,0,0,0,2,0,227529,0,1,1,0.0,1,52407,76066,23659,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,8,0,0,0,0,3,0,455405,0,3,2,0.0,0,187889,304019,116130,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,False,6,0,0,0,0,4,0,320505,0,1,0,0.0,0,-116348,0,116348,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,12,0,0,0,0,5,0,281123,0,0,3,0.0,0,-44079,0,44079,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,False,17,0,0,0,0,6,0,239672,0,1,3,0.0,0,-41903,0,41903,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,11,0,0,0,0,7,0,217933,0,0,1,0.0,0,-22432,0,22432,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2024-10-19T16:30:00Z,0,False,1,0,0,0,0,8,0,199582,0,0,2,0.0,0,-18656,0,18656,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,82,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,2,0,0,0,0,9,0,183217,0,1,1,0.0,0,-16336,0,16336,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,False,13,0,0,0,0,10,0,165823,0,1,2,0.0,0,-17908,0,17908,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,4,0,0,0,0,11,0,151591,0,2,3,0.0,0,-14176,0,14176,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,5,0,0,0,0,12,0,139480,0,2,1,0.0,0,-12405,0,12405,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,20,0,0,0,0,13,0,128509,0,4,2,0.0,0,-11058,0,11058,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2024-12-05T20:15:00Z,0,False,18,0,0,0,0,14,0,122786,0,0,1,0.0,0,-6049,0,6049,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,10,0,0,0,0,15,0,117252,0,2,1,0.0,0,-5315,0,5315,45,False,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2024-12-16T20:00:00Z,0,False,19,0,0,0,0,16,0,113128,0,1,1,0.0,0,-4470,0,4470,45,True,0
0,0,0,0,0.0,69,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,14,0,0,0,0,17,0,109853,0,3,0,0.0,0,-3356,0,3356,45,False,0
