assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,24,0,0,0,7,0,6,17,4.3,1,0,198,0,0,4,2,3,0,2.0,198,15.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,1,6,0,0,0,0,3,0,1,0,12335,0,0,0,3,0,0.0,0,0,0,0,45,True,0,1
0,17,0,0,0,2,0,3,14,0.0,1,0,198,0,0,18,0,6,0,0.9,723,6.6,0,2018-08-19T12:30:00Z,19 Aug 13:30,0,0,90,0,0,13,1,0,0,0,1,0,2,0,12561,0,0,0,1,6,2.0,-3,-1163,321,1484,45,False,0,0
0,36,0,0,0,25,1,3,30,16.9,1,0,198,0,0,24,0,0,0,3.6,1250,15.4,1,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,90,0,1,5,0,0,0,0,2,0,3,0,11919,1,1,2,0,0,4.0,6,-1233,630,1863,45,True,0,0
0,39,0,0,0,18,0,13,31,10.3,1,0,198,0,0,36,1,1,0,3.8,1781,25.8,1,2018-09-01T14:00:00Z,01 Sep 15:00,0,0,90,0,0,8,0,0,0,0,3,0,4,0,12388,0,1,0,1,1,2.0,2,-70,727,797,45,False,0,0
0,65,0,0,0,17,0,4,60,1.3,0,0,198,0,0,44,0,1,0,2.9,2318,23.8,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,90,0,0,7,0,0,0,0,1,0,5,0,12018,0,2,1,1,0,4.0,2,-582,235,817,45,True,0,0
0,20,0,0,0,3,0,2,17,0.1,0,0,198,0,0,57,1,2,0,0.8,2855,7.4,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,71,0,0,11,0,0,0,0,0,0,6,0,11818,0,0,0,1,3,0.0,0,-352,250,602,44,False,0,1
0,13,0,0,0,3,0,0,9,0.2,0,0,198,0,0,66,0,1,0,0.4,3393,4.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,28,0,0,17,0,0,0,0,1,0,7,0,11259,0,0,0,2,0,0.0,1,-603,112,715,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,198,0,0,72,0,0,0,0.0,3932,0.0,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,0,0,0,4,0,0,0,0,0,0,8,0,10097,0,0,0,1,1,0.0,0,-1152,17,1169,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,198,0,0,86,0,0,0,0.0,4474,0.0,0,2018-10-20T16:30:00Z,20 Oct 17:30,0,0,0,0,0,12,0,0,0,0,0,0,9,0,8808,0,0,0,1,0,0.0,0,-1313,13,1326,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,198,0,0,100,0,0,0,0.0,5020,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,18,0,0,0,0,0,0,10,0,8356,0,0,0,0,3,0.0,0,-484,10,494,43,False,0,0
0,24,0,0,0,20,1,4,16,0.5,0,0,198,0,0,106,1,0,0,0.5,5568,4.8,0,2018-11-05T20:00:00Z,05 Nov 20:00,0,0,89,0,0,9,0,0,0,0,4,0,11,0,8122,0,0,0,0,1,0.0,6,-262,30,292,43,True,0,0
0,26,1,0,0,16,0,1,19,10.6,0,0,198,0,0,115,0,1,0,3.0,6118,19.2,1,2018-11-10T15:00:00Z,10 Nov 15:00,0,0,90,1,0,19,0,0,0,0,3,0,12,0,8239,0,3,0,1,1,0.0,2,39,180,141,43,True,0,0
0,48,0,0,0,28,1,9,35,10.5,0,0,198,0,0,130,1,0,0,6.5,6670,21.0,1,2018-11-25T16:00:00Z,25 Nov 16:00,0,0,90,0,0,20,0,0,0,0,7,0,13,0,8355,0,1,0,2,0,33.0,6,69,204,135,43,False,0,0
0,28,0,0,0,8,0,6,18,0.8,0,0,198,0,0,135,1,2,0,2.3,7223,16.0,0,2018-12-01T15:00:00Z,01 Dec 15:00,0,0,90,1,0,3,0,0,0,0,8,0,14,0,8651,0,0,1,2,1,6.0,1,227,443,216,43,True,0,0
0,45,0,0,0,16,0,2,32,3.9,0,0,198,0,0,141,2,2,1,7.0,7779,37.4,0,2018-12-04T19:45:00Z,04 Dec 19:45,0,0,74,0,0,2,0,0,0,0,0,0,15,0,8694,2,0,1,1,2,29.0,7,5,204,199,43,False,0,0
0,21,0,0,0,11,0,9,16,1.8,1,0,198,0,0,151,1,1,0,2.6,8337,24.2,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,0,1,0,0,0,0,4,0,16,0,16278,0,0,0,0,1,0.0,2,6196,6923,727,43,False,0,0
0,42,0,0,0,11,0,4,34,6.7,1,0,198,0,0,164,1,1,0,2.7,8896,14.2,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,59,0,1,15,0,0,0,0,3,0,17,0,16796,1,1,1,1,0,6.0,1,1116,3108,1992,43,True,0,0
0,54,0,0,0,10,0,7,43,0.2,0,0,198,1,0,176,0,3,0,0.7,9458,6.8,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,90,0,0,16,0,0,0,0,7,0,18,0,19239,0,0,0,3,1,0.0,1,1994,2906,912,43,True,0,0
0,25,0,1,0,3,0,6,19,0.7,0,0,198,0,0,187,1,3,0,1.8,10023,11.4,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,14,0,0,0,0,3,0,19,0,18691,2,0,1,1,3,6.0,1,-426,741,1167,43,False,0,0
0,44,0,0,0,13,0,5,41,0.7,0,0,198,0,0,194,1,1,0,1.2,10591,11.4,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,90,0,0,9,0,0,0,0,2,0,20,0,18196,0,0,0,0,1,0.0,2,-570,558,1128,43,False,0,0
0,33,0,0,0,14,0,7,21,11.3,1,0,198,0,0,206,0,2,0,3.3,11159,16.0,1,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,90,0,0,4,0,0,0,0,5,0,21,0,18402,0,1,0,2,1,6.0,1,86,1038,952,43,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,198,0,0,213,0,0,0,0.0,11729,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,5,0,0,0,0,0,0,22,0,17633,0,0,0,0,0,0.0,0,-808,524,1332,43,False,0,0
0,42,0,0,0,9,0,2,27,0.2,0,0,198,0,0,224,0,3,0,2.3,12303,14.2,0,2019-01-20T13:30:00Z,20 Jan 13:30,0,0,90,0,0,13,0,0,0,0,6,0,23,0,16055,0,0,0,3,0,9.0,1,-1581,57,1638,43,True,0,0
0,35,0,0,0,10,0,2,27,15.8,1,0,198,0,0,234,1,1,0,3.3,12882,16.8,1,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,90,0,1,8,0,0,0,0,4,0,24,0,15534,2,0,0,1,0,0.0,2,-594,110,704,43,True,0,0
0,48,0,0,0,15,0,6,38,0.0,0,0,198,0,0,244,0,5,0,1.9,13488,19.2,0,2019-02-02T15:00:00Z,02 Feb 15:00,0,0,90,0,0,6,0,0,0,0,2,0,25,0,15107,0,2,0,0,5,0.0,0,-366,84,450,43,False,0,0
0,30,0,0,0,6,0,4,23,11.8,0,0,198,0,0,254,1,2,0,3.0,14119,14.2,1,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,55,0,0,1,0,0,0,0,5,0,26,0,14717,1,1,0,2,1,4.0,-1,-479,81,560,43,True,0,1
