h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.27062,1.44281,0.509456,1.44281,"{'att': 292, 'def': 23}","{'att': 271, 'def': 29}",6,3,3,1,1.2081,w,2020-09-14 19:15:00,1,0,0,3,-0.9333539999999999
h,0.904183,2.25211,0.143014,2.25211,"{'att': 414, 'def': 11}","{'att': 366, 'def': 32}",1,13,0,2,0.36660000000000004,l,2020-09-20 15:30:00,0,0,1,0,-2.109096
a,2.36046,0.911185,2.36046,0.911185,"{'att': 113, 'def': 25}","{'att': 449, 'def': 11}",12,3,3,3,2.4217000000000004,d,2020-09-26 16:30:00,0,1,0,1,1.4492749999999996
h,2.51433,0.103249,0.991996,0.103249,"{'att': 138, 'def': 31}","{'att': 440, 'def': 17}",5,2,4,0,2.9262999999999995,w,2020-10-03 11:30:00,1,0,0,3,0.888747
h,1.98708,1.42348,1.98708,1.42348,"{'att': 251, 'def': 23}","{'att': 336, 'def': 23}",11,5,3,3,1.8385,d,2020-10-17 14:00:00,0,1,0,1,0.5635999999999999
a,0.219906,0.648427,0.219906,0.648427,"{'att': 323, 'def': 22}","{'att': 375, 'def': 17}",1,6,0,0,0.7915,d,2020-10-24 16:30:00,0,1,0,1,-0.428521
a,1.23077,0.407341,1.23077,0.407341,"{'att': 206, 'def': 23}","{'att': 440, 'def': 26}",12,1,3,0,2.1067,w,2020-10-31 15:00:00,1,0,0,3,0.823429
h,2.87622,0.743967,2.87622,0.743967,"{'att': 145, 'def': 10}","{'att': 470, 'def': 16}",14,5,4,1,2.7167,w,2020-11-07 17:30:00,1,0,0,3,2.132253
a,1.81923,0.368286,1.81923,0.368286,"{'att': 124, 'def': 17}","{'att': 443, 'def': 15}",8,3,2,0,2.4943,w,2020-11-21 12:30:00,1,0,0,3,1.4509439999999998
h,0.974755,0.22689,0.974755,0.22689,"{'att': 237, 'def': 24}","{'att': 388, 'def': 12}",4,4,0,0,2.0179,d,2020-11-29 16:30:00,0,1,0,1,0.747865
