assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,15,0,0.0,81,0.00,0.00,0.00,0.62,6,2,0,2.0,19.8,2022-08-07T13:00:00Z,90,10,0,0,0,0,1,3,495719,1,2,2,0.0,2,0,0,0,45,False,0
0,0,30,1,0.0,81,0.00,0.00,0.00,0.92,13,0,0,2.8,27.6,2022-08-13T16:30:00Z,90,14,0,0,0,0,2,4,493521,1,0,4,0.0,7,-18230,11190,29420,45,True,0
0,0,20,0,0.0,81,0.00,0.00,0.00,2.54,24,3,0,4.4,43.8,2022-08-20T14:00:00Z,90,9,0,0,0,0,3,6,579074,1,2,3,0.0,3,61062,105847,44785,45,False,0
0,2,25,0,0.0,81,0.00,0.00,0.00,1.07,33,1,0,4.1,41.0,2022-08-27T14:00:00Z,90,8,0,0,0,0,4,6,611992,1,1,1,0.0,6,21445,64060,42615,45,True,0
0,0,16,0,0.0,81,0.00,0.00,0.00,0.98,43,1,0,2.0,20.0,2022-08-30T18:30:00Z,90,7,0,0,0,0,5,3,634308,1,1,1,0.0,3,13586,49912,36326,45,False,0
0,0,17,0,10.0,81,0.01,0.01,0.00,1.92,52,2,0,4.2,32.4,2022-09-03T14:00:00Z,90,11,0,0,0,0,6,4,676343,1,2,5,0.0,2,30697,64150,33453,45,True,0
0,0,17,0,0.0,81,0.00,0.00,0.00,1.52,72,3,0,3.7,36.8,2022-09-18T11:00:00Z,90,1,0,0,0,0,8,4,655913,1,3,0,0.0,2,-17529,38469,55998,45,True,0
0,0,25,1,0.0,81,0.00,0.00,0.00,0.38,82,0,0,0.7,6.6,2022-10-01T14:00:00Z,90,3,0,0,0,0,9,0,729000,1,0,0,0.0,6,47918,92078,44160,45,False,0
0,0,11,0,0.0,81,0.00,0.00,0.00,1.53,98,5,0,1.0,10.4,2022-10-08T14:00:00Z,90,15,0,0,0,0,10,2,743449,1,1,5,0.0,0,14472,45925,31453,45,False,0
0,2,36,1,0.0,81,0.00,0.00,0.00,1.95,102,0,0,4.8,47.8,2022-10-14T19:00:00Z,90,5,0,0,0,0,11,7,729615,1,0,2,0.0,10,-15180,15545,30725,45,True,0
0,3,33,1,0.0,81,0.00,0.00,0.00,0.86,113,0,0,3.2,31.6,2022-10-19T18:30:00Z,90,6,0,0,0,0,12,5,719021,1,0,0,0.0,10,22638,40603,17965,45,True,0
0,0,24,0,0.0,81,0.00,0.00,0.00,2.90,121,4,0,4.9,49.4,2022-10-23T13:00:00Z,90,2,0,0,0,0,13,7,841367,1,0,4,0.0,2,81698,99425,17727,46,False,0
0,0,15,0,0.0,81,0.00,0.00,0.00,0.61,133,1,0,2.9,29.0,2022-10-29T14:00:00Z,90,20,0,0,0,0,14,3,889931,1,1,1,0.0,3,45137,62945,17808,46,True,0
0,0,21,0,0.0,81,0.00,0.00,0.00,1.48,146,2,0,4.5,45.2,2022-11-05T15:00:00Z,90,16,0,0,0,0,15,5,900453,1,2,2,0.0,2,7934,33927,25993,46,False,0
0,0,20,0,0.0,81,0.02,0.02,0.00,1.61,155,1,0,3.3,33.0,2022-11-12T12:30:00Z,90,13,0,0,0,0,16,5,837925,1,2,1,0.0,3,-61217,11272,72489,46,False,0
0,0,22,0,0.0,81,0.01,0.01,0.00,1.07,163,2,0,3.6,36.4,2022-12-26T12:30:00Z,90,18,0,0,0,0,17,6,730071,1,2,2,0.0,3,-113447,152539,265986,46,True,0
0,2,32,1,0.0,81,0.00,0.00,0.00,1.24,179,0,0,3.8,37.6,2022-12-30T19:45:00Z,90,19,0,0,0,0,18,5,729165,1,2,0,0.0,9,-2327,17042,19369,46,False,0
0,0,19,0,0.1,81,0.01,0.01,0.00,2.03,183,1,0,2.7,26.4,2023-01-02T17:30:00Z,90,12,0,0,0,0,19,4,754574,1,1,3,0.0,3,23590,38453,14863,46,True,0
0,0,21,1,0.0,81,0.00,0.00,0.00,0.47,192,0,0,1.4,13.6,2023-01-14T17:30:00Z,90,3,0,0,0,0,20,2,847192,1,0,2,0.0,5,83623,111112,27489,46,True,1
0,3,37,1,10.0,81,0.01,0.01,0.00,0.50,205,0,0,4.1,30.8,2023-01-22T14:00:00Z,90,11,0,0,0,0,21,5,918063,1,0,0,0.0,10,69342,89927,20585,46,False,0
0,0,32,1,0.0,81,0.01,0.01,0.00,0.63,212,0,0,3.1,30.6,2023-02-04T15:00:00Z,90,17,0,0,0,0,22,5,1012532,1,0,3,0.0,7,85416,111874,26458,47,True,0
0,2,24,0,0.0,81,0.01,0.01,0.00,1.68,221,1,0,4.6,45.8,2023-02-11T15:00:00Z,90,1,0,0,0,0,23,6,1019273,1,1,1,0.0,6,7620,41637,34017,47,False,0
0,0,19,0,0.0,81,0.00,0.00,0.00,1.11,232,1,0,2.6,25.8,2023-02-18T15:00:00Z,90,7,0,0,0,0,24,3,1107985,1,1,1,0.0,3,82016,93009,10993,47,True,0
0,0,13,0,0.0,81,0.00,0.00,0.00,1.42,253,2,0,1.9,19.0,2023-03-06T20:00:00Z,90,9,0,0,0,0,26,3,1481116,1,2,3,0.0,2,342541,379377,36836,48,True,0
0,0,25,0,0.0,81,0.00,0.11,0.11,1.03,263,1,0,4.5,41.4,2023-03-11T15:00:00Z,90,8,0,0,0,0,27,5,1761054,1,0,1,4.0,3,267665,288629,20964,48,False,0
0,0,21,1,0.0,81,0.00,0.00,0.00,0.51,69,0,0,0.5,5.2,2023-03-15T19:30:00Z,90,17,0,0,0,0,27,0,1761054,1,2,0,0.0,6,267665,288629,20964,48,False,0
0,0,11,0,0.0,81,0.00,0.00,0.00,1.35,273,1,0,0.6,6.2,2023-03-18T15:00:00Z,90,10,0,0,0,0,28,0,1792944,1,1,1,0.0,2,49172,82330,33158,48,True,0
0,2,33,0,0.0,81,0.00,0.00,0.00,4.45,283,3,0,7.5,74.8,2023-04-01T14:00:00Z,90,5,0,0,0,0,29,11,1865398,1,3,3,0.0,6,54332,95380,41048,49,False,0
0,0,14,0,0.0,81,0.00,0.00,0.00,1.10,247,1,0,1.7,16.6,2023-04-05T19:00:00Z,90,14,0,0,0,0,29,2,1865398,1,0,1,0.0,2,54332,95380,41048,49,False,0
0,0,8,0,0.0,81,0.01,0.01,0.00,1.18,292,2,0,2.2,21.8,2023-04-08T14:00:00Z,90,15,1,0,0,0,30,3,1883173,1,2,1,0.0,0,18788,47037,28249,49,True,0
0,2,27,0,0.0,81,0.00,0.00,0.00,0.73,310,2,0,5.1,50.8,2023-04-15T14:00:00Z,90,20,0,0,0,0,31,7,1876944,1,0,2,0.0,5,-7330,35639,42969,49,False,0
0,0,9,0,0.0,81,0.00,0.00,0.00,1.91,313,1,0,0.7,6.6,2023-04-22T14:00:00Z,90,2,0,0,0,0,32,1,1756146,1,1,1,0.0,2,14773,39859,25086,49,True,0
0,2,28,1,0.0,81,0.01,0.01,0.00,1.24,328,0,0,3.5,35.4,2023-04-26T18:45:00Z,90,6,0,0,0,0,33,4,1867865,1,2,0,0.0,9,-28497,27299,55796,49,False,0
0,0,12,0,0.0,81,0.02,0.02,0.00,0.75,333,1,0,1.6,15.8,2023-04-29T14:00:00Z,90,16,0,0,0,0,34,2,1771835,1,1,2,0.0,2,-41284,40151,81435,49,True,0
0,0,16,0,0.0,81,0.00,0.00,0.00,2.08,344,1,0,2.4,24.4,2023-05-06T16:30:00Z,90,12,0,0,0,0,35,4,1773200,1,0,1,0.0,3,-57445,18427,75872,49,False,0
0,0,29,1,0.0,81,0.00,0.00,0.00,0.22,353,0,0,3.3,33.4,2023-05-14T13:00:00Z,90,19,0,0,0,0,36,4,1743082,1,0,2,0.0,7,-30123,13892,44015,48,True,0
0,0,22,0,0.0,81,0.00,0.00,0.00,1.89,368,1,0,5.3,52.6,2023-05-20T11:30:00Z,90,18,0,0,0,0,37,6,1659045,1,3,1,0.0,4,-67152,14422,81574,48,False,0
