assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,2008,0,1,1,0.0,0,0,0,0,50,True,0
0,0,7,0,0.6,87,0.00,0.15,0.15,0.00,14,0,0,3.6,9.8,2023-08-19T14:00:00Z,6,11,0,0,0,0,2,0,2095,0,1,3,26.0,1,-383,52,435,50,False,0
0,0,0,0,14.1,87,0.01,0.01,0.00,0.72,22,1,0,1.9,2.8,2023-08-26T11:30:00Z,30,18,0,0,0,0,3,0,2070,0,2,0,2.0,1,-167,126,293,49,True,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,2016,0,2,2,0.0,0,-155,65,220,49,False,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,1955,0,0,0,0.0,0,-153,27,180,49,True,0
0,0,3,0,0.1,87,0.00,0.02,0.02,0.12,53,0,0,0.2,0.2,2023-09-24T13:00:00Z,8,5,0,0,0,0,6,0,1905,0,1,3,2.0,1,-79,37,116,48,False,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,1850,0,4,0,0.0,0,-63,40,103,48,True,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,1838,0,0,3,0.0,0,-47,47,94,48,False,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,1801,0,2,1,0.0,0,-68,22,90,48,True,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,6,0,0,0,0,10,0,1750,0,1,2,0.0,0,-66,18,84,48,True,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,13,0,0,0,0,11,0,1735,0,1,6,0.0,0,-33,27,60,47,False,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,1738,0,0,2,0.0,0,-9,32,41,47,True,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,1755,0,3,1,0.0,0,-9,35,44,47,False,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,2,0,0,0,0,14,0,1751,0,2,2,0.0,0,-21,20,41,47,True,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,1747,0,2,0,0.0,0,-16,12,28,47,False,0
0,0,0,0,0.0,87,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,1712,0,3,0,0.0,0,-37,17,54,47,False,0
