assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
1,79,1,0,2,41,1,1,70,30.3,0,0,247,0,0,5,0,0,0,7.3,247,32.2,2,2018-08-12T12:30:00Z,12 Aug 13:30,0,0,90,0,1,19,0,0,0,0,3,0,1,0,720845,1,2,0,0,4,10.0,11,0,0,0,60,True,0,0
0,81,1,0,1,35,1,1,75,27.4,1,0,247,0,0,15,1,0,0,5.5,772,17.6,3,2018-08-20T19:00:00Z,20 Aug 20:00,0,0,90,0,0,7,0,0,0,0,1,0,2,0,876719,2,4,1,2,0,10.0,7,67654,90652,22998,60,False,0,0
0,55,1,0,3,35,1,2,49,48.7,0,0,247,0,0,25,0,0,0,7.7,1299,18.0,4,2018-08-25T16:30:00Z,25 Aug 17:30,0,0,90,0,1,3,0,0,0,0,3,0,3,0,1024109,1,2,0,0,1,10.0,9,102358,147821,45463,60,True,0,0
1,41,0,0,0,20,0,3,30,12.8,1,0,247,0,0,37,1,1,0,5.1,1830,32.0,1,2018-09-01T11:30:00Z,01 Sep 12:30,0,0,90,0,0,11,0,0,0,0,5,0,4,0,1178533,0,0,0,2,1,6.0,5,117392,151514,34122,61,False,0,0
0,47,0,0,0,10,0,3,32,12.2,1,0,247,0,0,48,0,1,0,3.3,2367,20.4,1,2018-09-15T11:30:00Z,15 Sep 12:30,0,0,90,0,0,17,0,0,0,0,4,0,5,0,1308899,0,0,0,2,1,0.0,2,102355,159127,56772,61,False,0,0
0,96,0,0,1,24,1,4,81,6.8,0,0,247,0,0,58,0,0,0,2.9,2904,16.2,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,0,16,0,0,0,0,7,0,6,0,1475126,1,0,1,0,3,6.0,7,143142,170915,27773,62,True,0,0
0,55,1,0,0,15,0,2,47,18.2,0,0,247,0,0,64,0,1,0,3.3,3442,12.4,1,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,1,6,0,0,0,0,5,0,7,0,1537823,2,0,0,1,1,2.0,2,67105,108422,41317,63,False,0,0
0,49,0,0,0,26,1,3,43,13.6,3,0,247,0,1,76,1,0,0,3.2,3981,14.4,1,2018-10-07T15:30:00Z,07 Oct 16:30,0,0,90,0,0,13,0,0,0,0,6,0,8,0,1525643,3,1,0,0,0,4.0,6,-14582,39027,53609,63,True,0,0
0,66,0,0,2,28,1,5,53,3.3,1,0,247,0,0,86,1,0,0,4.8,4523,16.8,0,2018-10-20T16:30:00Z,20 Oct 17:30,0,0,90,0,0,10,0,0,0,0,14,0,9,0,1666151,2,1,0,1,0,28.0,8,105766,128352,22586,63,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,247,0,0,96,0,0,0,0.0,5069,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,5,0,0,0,0,0,0,10,0,1798466,0,0,0,1,4,0.0,0,122645,134549,11904,64,True,0,0
0,56,0,0,0,13,0,1,40,1.7,2,0,247,0,0,101,0,1,0,3.1,5617,12.0,0,2018-11-03T17:30:00Z,03 Nov 17:30,0,0,90,0,0,1,0,0,0,0,8,0,11,0,1723872,1,1,0,1,1,17.0,2,-61563,27778,89341,64,False,0,0
1,90,1,0,3,43,1,4,79,29.6,0,0,247,0,0,117,0,0,0,9.1,6167,38.8,2,2018-11-11T12:00:00Z,11 Nov 12:00,0,0,90,0,1,9,0,0,0,0,11,0,12,0,1787503,1,1,0,0,2,23.0,12,43432,67673,24241,64,True,0,0
0,74,1,0,1,32,1,2,67,20.3,2,0,247,0,0,128,0,0,0,4.3,6719,14.8,1,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,90,0,1,18,0,0,0,0,8,0,13,0,1987297,2,0,0,3,0,8.0,7,182342,196535,14193,65,False,0,0
0,63,0,0,0,24,1,3,46,18.3,0,0,247,0,0,137,0,0,0,3.8,7272,17.4,1,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,90,0,1,8,0,0,0,0,8,0,14,0,2009873,1,0,0,0,1,2.0,6,25856,47298,21442,65,True,0,0
