assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,6,0,0,0,3,0,0,6,0.6,0,0,303,0,0,6,0,1,0,0.3,303,0.4,0,2018-08-10T19:00:00Z,10 Aug 20:00,0,0,14,0,0,11,0,0,0,0,1,0,1,0,39595,0,0,0,1,2,2.0,1,0,0,0,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,11,0,0,0,0.0,828,0.0,0,2018-08-19T15:00:00Z,19 Aug 16:00,0,0,0,0,0,3,0,0,0,0,0,0,2,0,41709,0,0,0,2,3,0.0,0,-2991,2348,5339,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,26,0,0,0,0.0,1355,0.0,0,2018-08-27T19:00:00Z,27 Aug 20:00,0,0,0,0,0,17,0,0,0,0,0,0,3,0,38170,0,0,0,3,0,0.0,0,-4499,1514,6013,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,32,0,0,0,0.0,1886,0.0,0,2018-09-02T15:00:00Z,02 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,4,0,40006,0,0,0,2,0,0.0,0,-84,5340,5424,44,False,0,0
0,2,0,0,0,3,0,0,1,0.0,0,0,303,0,0,49,0,0,0,0.2,2423,0.0,0,2018-09-15T16:30:00Z,15 Sep 17:30,0,0,6,0,0,18,0,0,0,0,0,0,5,0,38504,0,0,0,2,1,2.0,1,-2124,3036,5160,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,59,0,0,0,0.0,2960,0.0,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,6,0,36600,0,0,0,1,1,0.0,0,-2110,1052,3162,44,True,0,0
0,50,0,0,0,13,0,3,42,2.2,0,0,303,0,0,69,1,3,0,2.2,3498,13.2,0,2018-09-29T11:30:00Z,29 Sep 12:30,0,0,90,0,0,19,0,0,0,0,5,0,7,0,34840,0,1,0,1,3,7.0,2,-1905,447,2352,44,False,0,0
0,31,0,0,0,8,0,1,27,1.2,0,0,303,0,0,77,1,2,0,1.3,4037,9.4,0,2018-10-06T16:30:00Z,06 Oct 17:30,0,0,45,0,0,15,0,0,0,0,3,0,8,0,35333,1,1,0,2,3,2.0,1,41,1396,1355,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,84,0,0,0,0.0,4579,0.0,0,2018-10-20T11:30:00Z,20 Oct 12:30,0,0,0,0,0,6,0,0,0,0,0,0,9,0,43508,0,0,0,2,2,0.0,0,6420,10449,4029,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,97,0,0,0,0.0,5125,0.0,0,2018-10-28T16:00:00Z,28 Oct 16:00,0,0,0,0,0,8,0,0,0,0,0,0,10,0,43784,0,0,0,1,2,0.0,0,843,4659,3816,43,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,102,0,0,0,0.0,5673,0.0,0,2018-11-03T12:30:00Z,03 Nov 12:30,0,0,0,0,0,2,0,0,0,0,0,0,11,0,40837,0,0,0,2,1,0.0,0,-2625,1142,3767,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,118,0,0,0,0.0,6223,0.0,0,2018-11-11T16:30:00Z,11 Nov 16:30,0,0,0,0,0,13,0,0,0,0,0,0,12,0,41520,0,0,0,1,3,0.0,0,140,2110,1970,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,126,0,0,0,0.0,6775,0.0,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,0,0,0,7,0,0,0,0,0,0,13,0,40478,0,0,0,0,0,0.0,0,-1077,1055,2132,43,True,0,0
0,64,0,0,0,13,0,3,56,4.0,0,0,303,0,0,140,1,2,0,2.6,7328,14.6,0,2018-12-01T17:30:00Z,01 Dec 17:30,0,0,90,0,0,16,0,0,0,0,3,0,14,0,40060,1,2,1,2,2,7.0,2,-554,637,1191,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,145,0,0,0,0.0,7884,0.0,0,2018-12-05T20:00:00Z,05 Dec 20:00,0,0,0,0,0,1,0,0,0,0,0,0,15,0,40671,0,0,0,2,2,0.0,0,396,1727,1331,43,True,0,0
0,4,0,1,0,0,0,0,2,1.1,0,0,303,0,0,158,0,0,0,2.1,8442,3.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,6,0,0,9,0,0,0,0,2,0,16,0,39737,0,0,0,1,4,17.0,1,-865,651,1516,43,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,165,0,0,0,0.0,9001,0.0,0,2018-12-16T16:00:00Z,16 Dec 16:00,0,0,0,0,0,12,0,0,0,0,0,0,17,0,38268,0,0,0,1,3,0.0,0,-1517,647,2164,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,173,0,0,0,0.0,9563,0.0,0,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,0,0,0,5,0,0,0,0,0,0,18,0,36582,0,0,0,5,1,0.0,0,-1711,169,1880,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,187,0,0,0,0.0,10128,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,10,0,0,0,0,0,0,19,0,38213,0,0,0,1,3,0.0,0,888,3745,2857,42,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,197,0,0,0,0.0,10696,0.0,0,2018-12-30T16:30:00Z,30 Dec 16:30,0,0,0,0,0,2,0,0,0,0,0,0,20,0,39076,0,0,0,1,4,0.0,0,357,3319,2962,42,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,208,0,0,0,0.0,11264,0.0,0,2019-01-02T20:00:00Z,02 Jan 20:00,0,0,0,0,0,15,0,0,0,0,0,0,21,0,39899,0,0,0,2,0,0.0,0,503,5147,4644,42,False,0,0
