assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,22,1,0.0,76,1,0,0,1.1,10.8,2021-08-13T19:00:00Z,90,1,0,0,0,0,1,0,28324,0,2,0.0,6,0,0,0,45,True,0
0,3,30,1,10.3,76,13,0,0,2.7,14.2,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,51593,0,0,2.0,9,6969,10610,3641,45,False,0
1,2,28,0,10.3,76,21,1,0,4.1,28.4,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,99653,1,1,2.0,7,36144,47730,11586,45,False,0
0,0,11,0,0.3,76,32,1,0,2.0,17.2,2021-09-11T14:00:00Z,90,4,0,0,0,0,4,0,539815,1,0,2.0,2,351374,436963,85589,46,True,0
0,0,22,1,0.1,76,50,0,0,1.5,14.8,2021-09-18T11:30:00Z,81,20,0,0,0,0,5,0,592702,2,0,0.0,5,60098,121460,61362,46,False,1
1,0,16,0,3.1,76,52,3,0,2.3,12.4,2021-09-25T16:30:00Z,90,11,0,0,0,0,6,0,626399,3,3,7.0,4,26395,67938,41543,46,True,0
1,0,17,0,0.3,76,69,1,0,3.1,11.8,2021-10-03T13:00:00Z,90,19,0,0,0,0,7,0,679407,2,1,19.0,5,45263,70986,25723,46,False,0
0,0,11,0,2.2,76,73,1,0,6.0,14.6,2021-10-16T16:30:00Z,90,6,0,0,0,0,8,0,746914,1,0,43.0,2,61004,85924,24920,46,True,0
0,0,6,0,0.3,76,82,2,0,1.8,8.4,2021-10-24T13:00:00Z,90,9,0,0,0,0,9,0,800511,2,1,9.0,1,50225,71012,20787,47,True,0
0,0,15,0,0.1,76,92,3,0,1.7,15.2,2021-10-30T14:00:00Z,90,5,0,0,0,0,10,0,902004,1,3,2.0,1,90813,128015,37202,47,False,0
0,0,13,0,1.6,76,102,2,0,6.0,19.4,2021-11-06T15:00:00Z,90,15,0,0,0,0,11,0,925528,2,1,39.0,1,19528,60302,40774,47,True,0
0,0,11,0,0.0,76,116,3,0,2.2,22.2,2021-11-20T15:00:00Z,90,14,0,0,0,0,12,0,852627,3,3,0.0,1,-70168,12048,82216,47,False,0
0,0,22,1,0.0,76,122,0,0,0.9,7.2,2021-11-28T14:00:00Z,90,8,0,0,0,0,13,0,750390,0,1,2.0,5,-102524,2191,104715,47,True,1
0,0,15,0,10.8,76,140,2,0,4.0,16.8,2021-12-02T19:30:00Z,90,17,0,0,0,0,14,0,720574,0,2,12.0,1,-32560,2542,35102,47,False,0
0,0,17,0,0.1,76,143,2,0,3.3,32.8,2021-12-05T14:00:00Z,90,10,0,0,0,0,15,0,688331,2,2,0.0,1,-32816,4278,37094,46,False,0
0,1,19,0,0.5,76,152,1,1,8.5,47.8,2021-12-10T20:00:00Z,90,18,0,0,0,0,16,0,665441,1,2,37.0,8,-21062,7590,28652,46,True,1
0,0,18,0,0.2,76,182,2,0,6.7,31.6,2021-12-26T20:00:00Z,90,4,0,0,0,0,19,0,643403,0,2,35.0,1,-6935,11658,18593,46,False,0
0,0,12,0,0.0,76,192,1,0,1.4,14.0,2021-12-29T20:15:00Z,90,12,0,0,0,0,20,0,614787,1,0,0.0,2,-16378,2875,19253,46,True,0
0,0,11,0,0.3,76,202,1,0,2.2,15.6,2022-01-02T14:00:00Z,90,2,0,0,0,0,21,0,780795,1,2,6.0,2,60622,81934,21312,46,True,0
0,0,15,0,0.3,76,176,4,0,1.6,15.2,2022-01-11T19:45:00Z,90,16,0,0,0,0,21,0,780795,1,4,0.0,0,60622,81934,21312,46,False,0
0,0,14,0,0.2,76,214,3,0,2.1,20.4,2022-01-16T14:00:00Z,90,11,0,0,0,0,22,0,644736,0,3,0.0,1,-37046,16461,53507,46,False,0
0,0,13,0,0.9,76,162,3,0,2.3,19.8,2022-01-19T20:00:00Z,90,13,0,0,0,0,22,0,644736,3,1,2.0,1,-37046,16461,53507,46,True,0
0,0,4,0,0.4,76,222,2,0,1.4,7.2,2022-01-22T15:00:00Z,90,20,0,0,0,0,23,0,625289,2,1,6.0,0,-25270,5571,30841,46,True,1
0,0,8,0,0.2,76,238,2,0,1.7,15.0,2022-02-09T19:45:00Z,90,12,0,0,0,0,24,0,591093,0,2,2.0,1,-34725,2478,37203,45,False,0
0,1,27,1,0.1,76,241,0,0,6.4,30.6,2022-02-12T15:00:00Z,90,7,0,0,0,0,25,0,577200,0,0,33.0,7,-15232,8203,23435,45,True,0
0,0,9,0,0.0,76,251,2,0,3.1,31.4,2022-02-19T15:00:00Z,90,1,0,0,0,0,26,0,544367,1,2,0.0,0,-20346,5648,25994,45,False,1
0,0,10,0,0.8,76,262,2,0,1.6,11.6,2022-02-26T15:00:00Z,90,14,0,0,0,0,27,0,554995,2,0,4.0,1,-3889,9942,13831,45,True,0
1,0,21,0,0.4,76,277,1,0,3.1,29.0,2022-03-05T15:00:00Z,90,15,0,0,0,0,28,0,521814,3,1,2.0,4,-27245,2549,29794,45,False,1
0,1,26,1,0.2,76,282,0,0,1.8,17.8,2022-03-12T15:00:00Z,90,5,0,0,0,0,29,0,518707,0,2,0.0,7,-6707,9148,15855,45,True,0
0,0,10,0,10.5,76,293,2,0,11.4,26.4,2022-03-20T14:00:00Z,90,9,0,0,0,0,30,0,609114,1,2,77.0,1,12850,19327,6477,45,False,0
0,0,13,0,0.3,76,303,1,0,2.1,20.4,2022-04-02T14:00:00Z,90,6,0,0,0,0,31,0,519207,4,1,0.0,2,-15672,1750,17422,45,False,0
0,0,0,0,0.0,76,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,19,0,0,0,0,32,0,518205,0,2,0.0,0,-1908,5425,7333,44,True,0
0,2,31,0,10.6,76,328,1,1,12.1,58.0,2022-04-16T14:00:00Z,90,18,0,0,0,0,33,0,501267,2,1,52.0,10,-13634,7285,20919,44,False,0
0,0,22,1,0.5,76,332,0,0,5.5,30.4,2022-04-23T16:30:00Z,90,17,0,0,0,0,34,0,512234,0,0,24.0,5,6725,13988,7263,44,True,1
0,0,10,0,0.3,76,344,3,0,1.1,8.8,2022-05-02T19:00:00Z,90,13,0,0,0,0,35,0,524350,0,3,2.0,1,11691,18799,7108,44,False,0
