assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,False,13,0,0,0,0,0,1,0,154364,0,0,4,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2025-08-24T13:00:00Z,0,False,6,0,0,0,0,0,2,0,162948,0,0,0,2,0.0,0,-4196,3163,7359,40,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,20,0,0,0,0,0,3,0,158979,0,0,3,2,0.0,0,-7552,2819,10371,40,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,36,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,2,0,0,0,0,0,4,0,156361,0,0,0,0,0.0,0,-6030,2347,8377,40,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,12,0,0,0,0,0,5,0,154162,0,0,1,2,0.0,0,-3706,1872,5578,40,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2025-09-29T19:00:00Z,0,False,19,0,0,0,0,0,6,0,149858,0,0,1,1,0.0,0,-4821,1309,6130,40,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,8,0,0,0,0,0,7,0,146107,0,0,1,2,0.0,0,-4233,529,4762,40,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2025-10-18T14:00:00Z,0,False,13,0,0,0,0,0,8,0,142980,0,0,0,2,0.0,0,-3841,473,4314,40,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,86,0,0,0.0,0.0,2025-10-26T16:30:00Z,0,False,18,0,0,0,0,0,9,0,140609,0,0,3,0,0.0,0,-2616,274,2890,40,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,98,0,0,0.0,0.0,2025-11-03T20:00:00Z,0,False,17,0,0,0,0,0,10,0,158409,0,0,1,1,0.0,0,7156,9762,2606,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2025-11-08T15:00:00Z,0,False,10,0,0,0,0,0,11,0,171822,0,0,0,2,0.0,0,11212,14089,2877,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2025-11-24T20:00:00Z,0,False,14,0,0,0,0,0,12,0,178221,0,0,1,0,0.0,0,5255,9010,3755,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,178361,0,0,4,1,0.0,0,-576,2291,2867,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,False,4,0,0,0,0,0,14,0,174216,0,0,1,0,0.0,0,-495,1604,2099,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,16,0,0,0,0,0,15,0,174589,0,0,0,3,0.0,0,-354,2124,2478,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,7,0,0,0,0,0,16,0,173039,0,0,0,2,0.0,0,-2291,3282,5573,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2025-12-20T20:00:00Z,0,False,1,0,0,0,0,0,17,0,172983,0,0,1,0,0.0,0,-110,2747,2857,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,3,0,0,0,0,0,18,0,175453,0,0,0,0,0.0,0,-305,2567,2872,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2025-12-30T19:30:00Z,0,False,16,0,0,0,0,0,19,0,173266,0,0,2,0,0.0,0,-1323,1480,2803,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2026-01-04T15:00:00Z,0,False,5,0,0,0,0,0,20,0,170816,0,0,4,2,0.0,0,-586,1639,2225,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2026-01-07T19:30:00Z,0,False,20,0,0,0,0,0,21,0,169567,0,0,1,1,0.0,0,-1050,1539,2589,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,211,0,0,0.0,0.0,2026-01-18T16:30:00Z,0,False,2,0,0,0,0,0,22,0,168703,0,0,1,0,0.0,0,-1280,1400,2680,39,False,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2026-01-26T20:00:00Z,0,False,11,0,0,0,0,0,23,0,167448,0,0,1,1,0.0,0,-1229,522,1751,39,True,0
0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,232,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,6,0,0,0,0,0,24,0,166113,0,0,1,1,0.0,0,-1460,728,2188,39,False,0
