assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,0.3,287,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,9,20,0,0,0,0,2,0,79393,3,1,0.0,1,-2600,8008,10608,70,False,0
0,0,-1,0,11.9,287,24,2,0,1.3,0.4,2020-09-27T15:30:00Z,26,9,0,0,0,0,3,0,68207,5,2,1.0,1,-12411,2916,15327,70,True,0
1,0,14,0,11.8,287,33,1,0,6.9,17.2,2020-10-03T16:30:00Z,64,10,0,0,0,0,4,0,62847,1,1,40.0,5,-7005,2704,9709,69,False,0
0,0,0,0,0.0,287,44,0,0,0.0,0.0,2020-10-17T16:30:00Z,0,1,0,0,0,0,5,0,62459,0,1,0.0,0,-2055,4543,6598,69,True,0
0,0,0,0,0.0,287,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,19,0,0,0,0,6,0,59304,1,1,0.0,0,-3535,2552,6087,69,False,0
0,0,-5,1,3.3,287,66,0,0,9.5,6.4,2020-10-31T12:30:00Z,80,15,0,0,0,0,7,0,60702,1,0,85.0,3,493,5745,5252,69,False,0
0,0,5,0,0.9,287,75,1,0,0.2,0.0,2020-11-08T16:30:00Z,60,11,0,0,0,0,8,0,67299,1,1,2.0,2,5540,9962,4422,69,True,0
0,0,5,0,26.9,287,87,2,0,11.6,12.2,2020-11-21T17:30:00Z,90,17,0,0,0,0,9,0,87968,0,2,77.0,1,17479,24164,6685,69,False,1
0,0,23,1,17.6,287,95,0,1,7.1,33.4,2020-11-28T15:00:00Z,66,4,0,0,0,0,10,0,120034,0,5,20.0,8,30249,38802,8553,69,True,0
0,0,0,0,0.0,287,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,8,0,0,0,0,11,0,163703,0,2,0.0,0,41577,52595,11018,69,True,0
0,0,1,0,2.4,287,115,0,0,0.5,0.2,2020-12-12T17:30:00Z,24,13,0,0,0,0,12,0,127289,0,0,2.0,1,-32732,7401,40133,69,False,0
0,0,0,0,0.0,287,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,18,0,0,0,0,13,0,152196,1,1,0.0,0,22207,38543,16336,69,True,0
0,0,2,1,2.0,287,136,0,0,0.4,0.0,2020-12-19T15:00:00Z,71,16,0,0,0,0,14,0,122398,1,0,4.0,3,-29268,5323,34591,69,False,0
0,0,25,1,11.1,287,145,0,1,7.8,38.4,2020-12-26T20:00:00Z,76,14,0,0,0,0,15,0,111519,0,2,28.0,8,-11926,8570,20496,69,True,0
0,0,0,0,0.0,287,161,0,0,0.0,0.0,2021-01-03T16:30:00Z,0,5,0,0,0,0,17,0,117090,3,1,0.0,0,-5134,9553,14687,69,False,0
0,0,0,0,0.0,287,178,0,0,0.0,0.0,2021-01-13T18:00:00Z,0,3,0,0,0,0,18,0,85560,0,1,0.0,0,-22614,5079,27693,69,True,0
1,0,13,0,1.4,287,185,0,0,0.3,1.6,2021-01-17T19:15:00Z,19,6,0,0,0,0,19,0,85608,0,4,0.0,4,-9689,1980,11669,69,True,0
0,0,0,0,0.0,287,380,0,0,0.0,0.0,2021-01-20T18:00:00Z,0,2,0,0,0,0,19,0,85608,0,2,0.0,0,-9689,1980,11669,69,True,0
0,0,4,0,13.7,287,193,0,0,3.7,3.0,2021-01-26T20:15:00Z,38,18,0,0,0,0,20,0,81376,5,0,20.0,1,-5622,2707,8329,69,False,0
1,0,17,1,27.5,287,205,0,0,7.2,22.2,2021-01-30T15:00:00Z,89,15,0,0,0,0,21,0,75197,0,1,22.0,6,-6371,808,7179,69,True,0
0,0,0,0,0.0,287,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,4,0,0,0,0,22,0,75266,2,0,0.0,0,-261,2236,2497,69,False,0
0,0,0,0,0.0,287,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,11,0,0,0,0,23,0,71627,4,1,0.0,0,-3747,694,4441,69,False,0
0,0,4,0,1.6,287,235,0,0,0.4,2.0,2021-02-13T17:30:00Z,21,17,0,0,0,0,24,0,68491,0,3,0.0,1,-3299,1093,4392,69,True,0
0,0,0,0,0.0,287,153,0,0,0.0,0.0,2021-02-17T20:15:00Z,0,7,0,0,0,0,24,0,68491,3,1,0.0,0,-3299,1093,4392,69,False,0
0,0,0,0,0.0,287,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,0,0,0,0,25,0,66420,1,0,0.0,0,-2363,433,2796,69,False,0
0,0,4,0,4.3,287,254,1,0,3.8,4.4,2021-02-27T12:30:00Z,64,19,0,0,0,0,26,0,64912,1,2,29.0,2,-1652,526,2178,69,True,0
0,0,0,0,0.0,287,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,20,0,0,0,0,26,0,64912,1,4,0.0,0,-1652,526,2178,69,True,0
0,0,0,0,0.0,287,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,13,0,0,0,0,27,0,64811,2,0,0.0,0,-294,869,1163,69,True,0
0,0,-3,0,0.3,287,325,0,0,2.2,0.0,2021-03-10T18:00:00Z,29,16,0,0,0,0,27,0,64811,2,5,22.0,1,-294,869,1163,69,True,0
1,0,13,1,13.3,287,272,0,0,5.0,8.4,2021-03-13T20:00:00Z,90,8,0,0,0,0,28,0,63978,3,0,28.0,6,-915,354,1269,69,False,0
0,0,2,0,0.0,287,294,0,0,0.0,0.0,2021-04-03T16:30:00Z,11,9,0,0,0,0,30,0,63757,2,0,0.0,1,-180,412,592,69,False,0
