assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2024-08-17T11:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,1,0,33806,0,2,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,2,0,38894,0,1,4,0.0,0,-881,2338,3219,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,3,0,40928,0,1,1,0.0,0,-252,3550,3802,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,4,0,43312,0,0,0,0.0,0,598,4332,3734,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,5,0,43544,0,1,1,0.0,0,-319,1854,2173,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,6,0,44012,0,2,2,0.0,0,-197,2369,2566,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,7,0,45036,0,1,4,0.0,0,311,2341,2030,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2024-10-19T14:15:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,8,0,44845,0,2,0,0.0,0,-602,1127,1729,40,True,0
0,0,2,0,10.0,583,0.00,0.00,0.00,0.23,83,1,0,1.4,4.0,2024-10-26T14:00:00Z,1,0,0,0,0,0,0,0,False,4,0,0,0,0,9,0,44457,0,3,4,0.0,1,-626,686,1312,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,10,0,44916,0,1,1,0.0,0,69,1581,1512,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,11,0,43811,0,2,1,0.0,0,-1207,538,1745,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,43429,0,1,1,0.0,0,-701,634,1335,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,13,0,42969,0,0,1,0.0,0,-611,444,1055,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,136,0,0,0.0,0.0,2024-12-03T19:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,14,0,42684,0,1,0,0.0,0,-496,587,1083,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,15,0,42309,0,2,1,0.0,0,-545,500,1045,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,16,0,42128,0,2,1,0.0,0,-404,682,1086,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,17,0,41670,0,4,0,0.0,0,-607,499,1106,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2024-12-27T20:15:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,18,0,40612,0,0,1,0.0,0,-1186,410,1596,40,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,186,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,19,0,39788,0,0,2,0.0,0,-932,292,1224,40,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2025-01-05T14:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,20,0,48342,0,2,2,0.0,0,5727,7650,1923,39,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,21,0,61330,0,2,0,0.0,0,11042,14295,3253,39,True,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,66763,0,6,0,0.0,0,6161,8554,2393,39,True,0
0,0,9,0,15.1,583,0.07,0.07,0.00,0.73,226,1,0,2.9,11.4,2025-01-25T15:00:00Z,45,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,66141,0,1,4,2.0,1,184,3114,2930,39,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,24,0,67506,0,2,1,0.0,0,507,2462,1955,39,True,0
0,0,6,0,17.5,583,0.08,0.08,0.00,2.42,241,1,0,5.6,38.4,2025-02-15T15:00:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,68046,1,1,1,0.0,2,379,2446,2067,39,False,0
0,0,0,0,0.0,583,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,69971,0,4,1,0.0,0,1684,3411,1727,39,True,0
