assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,31,0,0,3,46,0,2,24,5.6,0,0,393,0,0,10,1,2,2,14.0,393,78.2,0,2018-08-11T16:30:00Z,11 Aug 17:30,0,0,85,0,0,20,0,0,0,0,6,0,1,0,872082,3,3,0,2,2,56.0,14,0,0,0,65,False,0,1
0,23,0,0,2,29,0,6,16,24.1,2,0,393,0,0,16,0,1,1,11.0,918,51.0,2,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,85,0,0,16,0,0,0,0,5,0,2,0,1252500,6,0,0,1,2,35.0,9,274769,316483,41714,66,True,1,0
0,14,0,0,0,-9,0,1,10,5.6,2,0,393,0,0,22,2,2,0,2.3,1445,0.0,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,40,0,0,2,0,0,0,0,1,1,3,0,2072219,3,0,0,2,2,20.0,-2,713570,743122,29552,68,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,393,0,0,36,0,0,0,0.0,1976,0.0,0,2018-09-01T14:00:00Z,01 Sep 15:00,0,0,0,0,0,10,0,0,0,0,0,0,4,0,871145,0,0,0,1,1,0.0,0,-1156152,18652,1174804,67,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,393,0,0,43,0,0,0,0.0,2513,0.0,0,2018-09-16T15:00:00Z,16 Sep 16:00,0,0,0,0,0,19,0,0,0,0,0,0,5,0,740355,0,0,0,3,1,0.0,0,-156366,39494,195860,66,True,0,0
0,19,0,0,0,3,0,2,13,1.7,1,0,393,0,0,51,0,2,0,3.7,3050,8.6,0,2018-09-23T15:00:00Z,23 Sep 16:00,0,0,90,0,0,1,0,0,0,0,2,0,6,0,941628,4,0,1,0,2,27.0,2,184348,224406,40058,66,False,0,0
0,29,0,0,0,12,1,1,22,22.8,3,0,393,0,0,65,0,0,0,10.9,3588,18.2,2,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,87,2,0,9,0,0,0,0,7,0,7,0,1228932,6,4,1,0,3,68.0,3,271015,290500,19485,67,True,0,0
0,34,0,0,0,19,0,1,20,4.0,0,0,393,0,0,75,0,1,1,6.1,4127,34.4,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,90,0,0,11,0,0,0,0,4,0,8,0,1222214,6,0,0,2,1,23.0,7,7341,57816,50475,67,False,0,0
0,29,0,0,0,4,1,2,21,4.6,3,0,393,0,0,85,2,0,0,2.6,4669,5.4,0,2018-10-21T15:00:00Z,21 Oct 16:00,0,0,90,1,0,7,0,0,0,0,8,0,9,0,1492689,4,0,1,0,2,16.0,3,246317,271104,24787,68,True,0,0
1,22,1,0,0,19,0,3,12,23.8,2,0,393,0,0,97,1,2,0,5.5,5215,16.2,2,2018-10-28T16:00:00Z,28 Oct 16:00,0,0,90,0,0,14,0,0,0,0,4,0,10,0,1412410,3,0,1,1,2,15.0,5,-61471,40414,101885,68,False,0,0
0,22,0,0,3,42,0,0,14,15.7,3,0,393,0,0,105,0,1,2,16.9,5763,73.4,1,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,90,1,0,3,0,0,0,0,2,0,11,0,1417367,3,0,0,1,3,80.0,15,-10370,60786,71156,68,True,0,0
0,19,0,0,0,-4,1,1,11,2.1,0,0,393,0,0,113,2,0,0,1.3,6313,0.0,0,2018-11-11T14:15:00Z,11 Nov 14:15,0,0,88,4,0,6,0,0,0,0,5,0,12,0,1491101,5,0,0,0,0,12.0,3,74761,170546,95785,69,False,0,0
0,31,0,1,0,3,1,3,19,17.0,1,0,393,0,0,124,2,0,0,7.0,6865,13.0,1,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,90,0,0,5,0,0,0,0,3,0,13,0,1847893,2,0,0,0,1,40.0,3,324736,364269,39533,70,True,0,0
0,15,0,0,0,7,0,0,11,2.2,0,0,393,0,0,137,1,1,0,2.4,7418,8.4,0,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,90,0,0,12,0,0,0,0,3,0,14,0,1776219,5,3,0,0,1,13.0,2,-51777,45763,97540,70,False,0,0
0,33,0,0,3,24,0,1,23,5.4,2,0,393,0,0,149,0,1,1,17.7,7974,40.4,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,90,0,0,15,0,0,0,0,4,0,15,0,1847687,6,2,1,1,1,131.0,10,60372,102439,42067,70,True,0,0
0,17,0,0,0,19,0,1,9,13.4,0,0,393,0,0,156,0,2,1,10.0,8532,41.8,1,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,90,3,0,18,0,0,0,0,6,0,16,0,1982023,5,0,0,2,2,45.0,7,118683,138365,19682,71,True,0,0
0,20,0,1,0,1,0,1,16,1.9,0,0,393,0,0,166,0,3,0,1.7,9091,0.0,0,2018-12-15T12:30:00Z,15 Dec 12:30,0,0,90,0,0,13,0,0,0,0,4,0,17,0,1898000,1,0,2,1,3,16.0,2,-65930,64557,130487,71,False,0,0
