assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,1,0,1.2,62,0.00,0.00,0.00,0.84,3,1,0,0.9,5.4,2023-08-12T14:00:00Z,59,19,0,0,0,0,1,0,12860,1,1,1,2.0,1,0,0,0,50,True,0
0,0,1,0,1.8,62,0.00,0.00,0.00,2.88,14,3,0,0.4,0.6,2023-08-19T14:00:00Z,62,11,0,0,0,0,2,0,13422,1,1,3,2.0,1,-1340,727,2067,50,False,1
0,0,2,0,1.6,62,0.02,0.09,0.07,0.72,22,1,0,1.7,3.0,2023-08-26T11:30:00Z,30,18,0,0,0,0,3,0,12492,0,2,0,12.0,1,-1414,493,1907,50,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,11537,0,2,2,0.0,0,-1157,331,1488,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,8716,0,0,0,0.0,0,-2892,67,2959,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,7393,0,1,3,0.0,0,-1375,0,1375,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,6439,0,4,0,0.0,0,-960,0,960,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,5934,0,0,3,0.0,0,-509,0,509,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,5615,0,2,1,0.0,0,-343,0,343,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,6,0,0,0,0,10,0,5382,0,1,2,0.0,0,-237,0,237,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,13,0,0,0,0,11,0,5185,0,1,6,0.0,0,-195,0,195,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,5028,0,0,2,0.0,0,-161,0,161,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,4894,0,3,1,0.0,0,-131,0,131,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,2,0,0,0,0,14,0,4827,0,2,2,0.0,0,-74,0,74,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,4786,0,2,0,0.0,0,-42,0,42,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,4732,0,3,0,0.0,0,-54,0,54,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,16,0,0,0,0,18,0,4616,0,3,2,0.0,0,-44,0,44,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,10,0,0,0,0,19,0,4583,0,0,3,0.0,0,-33,0,33,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,18,0,0,0,0,20,0,4547,0,1,3,0.0,0,-35,0,35,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2024-01-21T16:30:00Z,0,11,0,0,0,0,21,0,4496,0,4,0,0.0,0,-50,0,50,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,0,19,0,0,0,0,22,0,4462,0,1,1,0.0,0,-35,0,35,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,4448,0,1,1,0.0,0,-16,0,16,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,10,0,0,0,0,24,0,4429,0,1,3,0.0,0,-19,0,19,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,247,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,15,0,0,0,0,25,0,4416,0,2,2,0.0,0,-11,0,11,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2024-02-24T17:30:00Z,0,13,0,0,0,0,26,0,4392,0,1,0,0.0,0,-25,0,25,49,True,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,262,0,0,0.0,0.0,2024-03-03T13:00:00Z,0,6,0,0,0,0,27,0,4371,0,2,0,0.0,0,-20,0,20,49,False,0
0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,17,0,0,0,0,28,0,4354,0,2,2,0.0,0,-17,0,17,49,True,0
