h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.6172,0.386546,1.6172,0.386546,"{'att': 171, 'def': 30}","{'att': 342, 'def': 22}",12,7,4,1,2.3215,w,2022-08-06 14:00:00,1,0,0,3,1.230654
a,1.58708,1.83945,1.58708,1.83945,"{'att': 258, 'def': 21}","{'att': 193, 'def': 29}",2,12,2,2,1.1907,d,2022-08-14 15:30:00,0,1,0,1,-0.25237
h,1.46608,0.686123,1.46608,0.686123,"{'att': 232, 'def': 20}","{'att': 289, 'def': 14}",8,6,1,0,2.0355,w,2022-08-20 11:30:00,1,0,0,3,0.779957
a,2.44473,0.801369,1.68356,0.801369,"{'att': 272, 'def': 18}","{'att': 282, 'def': 29}",6,11,2,0,2.4975,w,2022-08-28 15:30:00,1,0,0,3,0.882191
a,0.723285,1.52267,0.723285,1.52267,"{'att': 189, 'def': 10}","{'att': 452, 'def': 16}",6,3,1,1,0.7243,d,2022-08-31 18:45:00,0,1,0,1,-0.799385
h,2.67823,0.381556,2.67823,0.381556,"{'att': 229, 'def': 19}","{'att': 292, 'def': 18}",16,1,2,1,2.8029,w,2022-09-03 14:00:00,1,0,0,3,2.2966740000000003
h,1.98619,1.59449,1.98619,0.833326,"{'att': 297, 'def': 14}","{'att': 308, 'def': 18}",6,10,6,2,1.6507,w,2022-09-17 16:30:00,1,0,0,3,1.1528639999999999
a,1.5027,2.48403,0.741526,2.48403,"{'att': 240, 'def': 13}","{'att': 187, 'def': 18}",2,12,1,3,0.6607,l,2022-10-01 11:30:00,0,0,1,0,-1.7425040000000003
a,0.771641,0.899735,0.771641,0.899735,"{'att': 340, 'def': 24}","{'att': 301, 'def': 21}",6,15,1,0,1.2318,w,2022-10-08 16:30:00,1,0,0,3,-0.12809399999999993
h,2.49409,0.560039,1.73292,0.560039,"{'att': 250, 'def': 20}","{'att': 351, 'def': 14}",8,0,2,0,2.6594,w,2022-10-15 16:30:00,1,0,0,3,1.172881
a,0.658526,1.70973,0.658526,1.70973,"{'att': 257, 'def': 14}","{'att': 313, 'def': 17}",7,10,0,2,0.5901000000000001,l,2022-10-19 19:15:00,0,0,1,0,-1.051204
h,1.56513,1.1294,1.56513,1.1294,"{'att': 204, 'def': 24}","{'att': 271, 'def': 18}",7,11,1,2,1.6868,l,2022-10-23 15:30:00,0,0,1,0,0.43572999999999995
a,2.1946,0.887533,2.1946,0.887533,"{'att': 184, 'def': 10}","{'att': 329, 'def': 16}",10,3,3,2,2.2932,w,2022-10-29 14:00:00,1,0,0,3,1.307067
h,1.81736,1.46548,1.81736,1.46548,"{'att': 371, 'def': 24}","{'att': 290, 'def': 17}",4,7,1,2,1.6047,l,2022-11-06 16:30:00,0,0,1,0,0.3518800000000002
h,2.58046,1.71731,2.58046,1.71731,"{'att': 184, 'def': 11}","{'att': 323, 'def': 15}",7,6,4,3,1.9404,w,2022-11-12 15:00:00,1,0,0,3,0.8631500000000001
a,0.883787,2.25263,0.883787,2.25263,"{'att': 141, 'def': 16}","{'att': 278, 'def': 24}",5,7,2,2,0.39239999999999997,d,2022-12-26 12:30:00,0,1,0,1,-1.368843
h,0.569383,1.21733,0.569383,1.21733,"{'att': 226, 'def': 22}","{'att': 311, 'def': 18}",6,7,0,2,0.7211000000000001,l,2023-01-01 14:00:00,0,0,1,0,-0.647947
a,1.66514,0.787525,1.66514,0.787525,"{'att': 242, 'def': 17}","{'att': 354, 'def': 24}",9,8,4,0,2.1029,w,2023-01-04 20:00:00,1,0,0,3,0.877615
h,1.71032,2.04232,1.71032,2.04232,"{'att': 220, 'def': 13}","{'att': 253, 'def': 22}",8,8,0,2,1.1280999999999999,l,2023-01-15 16:30:00,0,0,1,0,-0.3320000000000001
a,1.16499,2.34166,1.16499,2.34166,"{'att': 333, 'def': 17}","{'att': 265, 'def': 21}",8,11,2,4,0.5789,l,2023-01-19 19:00:00,0,0,1,0,-1.17667
