h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.10119,0.88917,1.10119,0.88917,"{'att': 181, 'def': 17}","{'att': 325, 'def': 35}",9,5,1,2,1.5274,l,2022-08-06 14:00:00,0,0,1,0,0.21201999999999988
h,0.975375,1.08813,0.975375,0.326966,"{'att': 176, 'def': 15}","{'att': 309, 'def': 21}",1,2,0,0,1.1558,d,2022-08-13 14:00:00,0,1,0,1,0.648409
a,0.686123,1.46608,0.686123,1.46608,"{'att': 289, 'def': 14}","{'att': 232, 'def': 20}",6,8,0,1,0.708,l,2022-08-20 11:30:00,0,0,1,0,-0.779957
h,1.13248,1.93362,1.13248,1.93362,"{'att': 246, 'def': 13}","{'att': 123, 'def': 13}",3,13,1,1,0.8057000000000001,d,2022-08-28 13:00:00,0,1,0,1,-0.80114
a,1.53246,0.362035,1.53246,0.362035,"{'att': 164, 'def': 24}","{'att': 317, 'def': 18}",14,7,0,0,2.3577000000000004,d,2022-08-31 18:30:00,0,1,0,1,1.1704249999999998
h,1.10039,1.20838,1.10039,1.20838,"{'att': 178, 'def': 19}","{'att': 218, 'def': 29}",8,12,1,0,1.2716,w,2022-09-03 14:00:00,1,0,0,3,-0.10799000000000003
h,0.310995,1.4242,0.310995,1.4242,"{'att': 419, 'def': 23}","{'att': 301, 'def': 21}",4,8,0,3,0.4089,l,2022-09-17 11:30:00,0,0,1,0,-1.1132049999999998
a,0.575988,1.03934,0.575988,1.03934,"{'att': 202, 'def': 10}","{'att': 278, 'def': 13}",10,4,0,2,0.9389,l,2022-10-01 16:30:00,0,0,1,0,-0.4633519999999999
a,0.748449,2.43092,0.748449,2.43092,"{'att': 313, 'def': 8}","{'att': 271, 'def': 24}",4,11,0,3,0.36469999999999997,l,2022-10-08 14:00:00,0,0,1,0,-1.682471
h,1.22368,1.24761,0.462512,0.486443,"{'att': 168, 'def': 16}","{'att': 240, 'def': 25}",5,3,1,0,1.2896999999999998,w,2022-10-15 14:00:00,1,0,0,3,-0.023931000000000036
a,0.857837,1.25617,0.857837,1.25617,"{'att': 251, 'def': 30}","{'att': 255, 'def': 33}",8,8,1,2,1.0139,l,2022-10-18 19:15:00,0,0,1,0,-0.39833300000000005
h,1.61785,0.989075,1.61785,0.989075,"{'att': 173, 'def': 7}","{'att': 332, 'def': 17}",11,5,0,4,1.8126,l,2022-10-23 13:00:00,0,0,1,0,0.628775
a,0.557605,1.29257,0.557605,1.29257,"{'att': 229, 'def': 18}","{'att': 146, 'def': 25}",2,6,1,1,0.6939,d,2022-10-29 14:00:00,0,1,0,1,-0.734965
h,1.29252,1.87375,0.53135,1.87375,"{'att': 395, 'def': 18}","{'att': 125, 'def': 14}",2,18,2,3,0.9174,l,2022-11-05 15:00:00,0,0,1,0,-1.3424
h,0.512339,2.27996,0.512339,2.27996,"{'att': 308, 'def': 17}","{'att': 184, 'def': 14}",4,4,0,2,0.2254,l,2022-11-12 19:45:00,0,0,1,0,-1.767621
a,1.22076,1.22653,1.22076,1.22653,"{'att': 329, 'def': 35}","{'att': 189, 'def': 22}",6,4,2,1,1.3537,w,2022-12-26 15:00:00,1,0,0,3,-0.005769999999999831
h,0.587672,2.44728,0.587672,2.44728,"{'att': 246, 'def': 22}","{'att': 227, 'def': 26}",2,13,0,1,0.2722,l,2022-12-31 12:30:00,0,0,1,0,-1.8596080000000001
a,0.832522,1.03226,0.832522,1.03226,"{'att': 274, 'def': 20}","{'att': 243, 'def': 13}",2,4,1,1,1.1548999999999998,d,2023-01-04 20:00:00,0,1,0,1,-0.19973799999999997
h,0.806232,0.735105,0.806232,0.735105,"{'att': 199, 'def': 13}","{'att': 311, 'def': 21}",5,7,1,0,1.4042,w,2023-01-14 15:00:00,1,0,0,3,0.07112699999999994
