h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.42103,1.7289,1.42103,1.7289,"{'att': 111, 'def': 11}","{'att': 259, 'def': 26}",7,5,1,2,1.112,l,2022-08-07 13:00:00,0,0,1,0,-0.3078700000000001
a,0.896038,1.38785,0.896038,1.38785,"{'att': 87, 'def': 13}","{'att': 204, 'def': 10}",11,3,0,4,0.9319,l,2022-08-13 16:30:00,0,0,1,0,-0.491812
h,2.01764,1.52301,2.01764,1.52301,"{'att': 354, 'def': 20}","{'att': 125, 'def': 19}",8,16,2,1,1.7319,w,2022-08-22 19:00:00,1,0,0,3,0.4946300000000001
a,1.34359,1.35887,1.34359,1.35887,"{'att': 150, 'def': 18}","{'att': 201, 'def': 16}",11,11,1,0,1.3577,w,2022-08-27 11:30:00,1,0,0,3,-0.01527999999999996
a,1.09969,0.615266,1.09969,0.615266,"{'att': 390, 'def': 17}","{'att': 276, 'def': 23}",11,2,1,0,1.8186,w,2022-09-01 19:00:00,1,0,0,3,0.4844240000000001
h,2.02904,1.42238,2.02904,1.42238,"{'att': 241, 'def': 15}","{'att': 152, 'def': 18}",5,16,3,1,1.8214,w,2022-09-04 15:30:00,1,0,0,3,0.6066600000000002
a,1.71335,3.01103,0.952176,3.01103,"{'att': 372, 'def': 19}","{'att': 288, 'def': 19}",5,17,3,6,0.5653,l,2022-10-02 13:00:00,0,0,1,0,-2.0588539999999997
a,1.82612,0.365844,1.82612,0.365844,"{'att': 202, 'def': 23}","{'att': 338, 'def': 17}",8,7,2,1,2.5229,w,2022-10-09 18:00:00,1,0,0,3,1.460276
h,1.41606,0.78815,1.41606,0.78815,"{'att': 153, 'def': 17}","{'att': 239, 'def': 18}",8,9,0,0,1.9298,d,2022-10-16 13:00:00,0,1,0,1,0.6279100000000001
h,1.70973,0.658526,1.70973,0.658526,"{'att': 313, 'def': 17}","{'att': 257, 'def': 14}",10,7,2,0,2.1683999999999997,w,2022-10-19 19:15:00,1,0,0,3,1.051204
a,0.730935,1.20238,0.730935,0.441206,"{'att': 212, 'def': 13}","{'att': 240, 'def': 15}",8,3,1,1,0.8199,d,2022-10-22 15:30:00,0,1,0,1,0.289729
h,1.7514,1.00033,1.7514,1.00033,"{'att': 243, 'def': 18}","{'att': 247, 'def': 15}",6,5,1,0,1.9599000000000002,w,2022-10-30 16:15:00,1,0,0,3,0.7510700000000001
a,0.517189,0.578563,0.517189,0.578563,"{'att': 252, 'def': 23}","{'att': 270, 'def': 15}",10,5,1,3,1.2238,l,2022-11-06 14:00:00,0,0,1,0,-0.06137400000000004
a,3.37664,1.70218,3.37664,1.70218,"{'att': 245, 'def': 12}","{'att': 249, 'def': 21}",6,6,2,1,2.4579999999999997,w,2022-11-13 16:30:00,1,0,0,3,1.67446
h,2.13668,0.477076,2.13668,0.477076,"{'att': 131, 'def': 23}","{'att': 333, 'def': 8}",22,2,3,0,2.5566,w,2022-12-27 20:00:00,1,0,0,3,1.659604
a,2.44728,0.587672,2.44728,0.587672,"{'att': 227, 'def': 26}","{'att': 246, 'def': 22}",13,2,1,0,2.602,w,2022-12-31 12:30:00,1,0,0,3,1.8596080000000001
h,2.97383,0.679022,2.97383,0.679022,"{'att': 226, 'def': 21}","{'att': 337, 'def': 14}",13,2,3,0,2.7469,w,2023-01-03 20:00:00,1,0,0,3,2.2948079999999997
h,1.98228,0.73695,1.98228,0.73695,"{'att': 461, 'def': 16}","{'att': 182, 'def': 11}",9,10,2,1,2.3972999999999995,w,2023-01-14 12:30:00,1,0,0,3,1.24533
a,1.39437,0.413339,1.39437,0.413339,"{'att': 191, 'def': 24}","{'att': 379, 'def': 29}",12,3,1,1,2.2132,d,2023-01-19 15:30:00,0,1,0,1,0.9810310000000001
