assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,20,0,0,0,0,1,0,6079,0,1,2,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,17,0,0,0,0,2,0,9380,0,2,2,0.0,0,-16,811,827,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,10783,0,0,3,0.0,0,-312,959,1271,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,11941,0,0,1,0.0,0,-239,958,1197,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,12546,0,1,1,0.0,0,-512,596,1108,40,True,0
0,0,16,0,2.7,547,0.01,0.01,0.00,1.40,52,3,0,1.6,12.8,2022-09-03T14:00:00Z,70,4,0,0,0,0,6,0,13267,1,2,5,0.0,1,-410,748,1158,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,16799,0,0,0,0.0,0,1174,1882,708,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,17145,0,1,2,0.0,0,-47,747,794,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,1,0,0,0,0,11,0,17253,0,1,0,0.0,0,-221,443,664,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,10,0,0,0,0,12,0,17333,0,0,2,0.0,0,-346,282,628,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,17133,0,3,2,0.0,0,-209,233,442,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,12,0,0,0,0,14,0,17105,0,2,1,0.0,0,-292,208,500,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,3,0,0,0,0,15,0,17016,0,3,4,0.0,0,-318,173,491,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,18,0,0,0,0,16,0,17029,0,3,4,0.0,0,-214,205,419,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,13,0,0,0,0,17,0,16861,0,3,1,0.0,0,-536,652,1188,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,15,0,0,0,0,18,0,16866,0,0,0,0.0,0,-115,130,245,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,19,0,0,0,0,19,0,16857,0,2,2,0.0,0,-98,108,206,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,0,20,0,17065,0,1,2,0.0,0,-4,326,330,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,4,0,0,0,0,21,0,16919,0,0,0,0.0,0,-239,117,356,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,16,0,0,0,0,22,0,16518,0,0,1,0.0,0,-543,129,672,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,14,0,0,0,0,22,0,16518,0,2,2,0.0,0,-543,129,672,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2023-02-12T14:00:00Z,0,14,0,0,0,0,23,0,16045,0,2,0,0.0,0,-477,0,477,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,8,0,0,0,0,24,0,15734,0,0,1,0.0,0,-323,0,323,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,17,0,0,0,0,25,0,15369,0,0,1,0.0,0,-323,0,323,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,6,0,0,0,0,26,0,15190,0,0,1,0.0,0,-225,0,225,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,5,0,0,0,0,27,0,15020,0,2,2,0.0,0,-170,0,170,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,20,0,0,0,0,28,0,14874,0,4,2,0.0,0,-138,0,138,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,1,0,0,0,0,29,0,14742,0,1,4,0.0,0,-136,0,136,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,16,0,0,0,0,29,0,14742,0,1,2,0.0,0,-136,0,136,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,7,0,0,0,0,30,0,14667,0,5,1,0.0,0,-84,0,84,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,0,0,0,0,31,0,14601,0,6,1,0.0,0,-67,0,67,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,9,0,0,0,0,32,0,14533,0,1,2,0.0,0,-62,0,62,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,10,0,0,0,0,33,0,14503,0,1,1,0.0,0,-34,0,34,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,3,0,0,0,0,34,0,14454,0,1,4,0.0,0,-52,0,52,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,13,0,0,0,0,35,0,14383,0,1,2,0.0,0,-70,0,70,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,357,0,0,0.0,0.0,2023-05-13T11:30:00Z,0,15,0,0,0,0,36,0,14343,0,2,2,0.0,0,-43,0,43,40,True,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2023-05-21T12:30:00Z,0,19,0,0,0,0,37,0,14296,0,1,3,0.0,0,-44,0,44,40,False,0
0,0,0,0,0.0,547,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,14256,0,4,1,0.0,0,-40,0,40,40,True,0
