assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,53,0,0,0,15,0,2,43,6.6,1,0,37,0,0,9,0,3,0,2.1,37,13.0,0,2016-08-14T12:30:00Z,14 Aug 13:30,0,0,90,0,0,11,0,0,0,0,6,0,1,0,5155,4,3,1,3,1,1.0,2,0,0,0,50,True,0,0
0,43,0,0,0,1,0,0,36,14.3,0,0,37,0,0,20,2,1,0,1.1,562,0.0,1,2016-08-21T15:00:00Z,21 Aug 16:00,0,0,76,0,0,20,0,0,0,0,7,1,2,0,6976,1,0,0,0,1,0.0,-1,50,517,467,50,False,0,0
1,37,0,0,0,23,0,4,32,12.5,0,0,37,0,0,22,0,1,0,4.8,1102,35.2,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,5,0,0,0,0,5,0,3,0,6759,0,0,0,1,1,0.0,5,-648,345,993,50,False,0,0
0,65,0,0,0,17,1,1,56,33.3,1,0,37,0,0,32,2,0,0,4.6,1652,13.0,2,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,19,0,0,0,0,3,0,4,0,7602,1,3,0,0,1,0.0,3,357,1093,736,50,True,0,0
0,31,0,0,0,10,0,3,25,2.3,2,0,37,0,0,45,2,4,0,2.7,2233,1.6,0,2016-09-17T14:00:00Z,17 Sep 15:00,0,0,90,0,0,10,0,0,0,0,4,0,5,0,7580,1,0,1,0,4,23.0,2,-197,309,506,50,False,0,0
1,52,0,0,2,29,1,2,45,23.2,2,0,37,0,0,52,0,0,0,7.3,2817,27.4,2,2016-09-24T14:00:00Z,24 Sep 15:00,0,0,90,0,0,6,0,0,0,0,8,0,6,0,7377,0,3,3,0,1,22.0,8,-360,345,705,50,True,0,0
0,50,0,0,0,23,0,4,45,5.3,0,0,37,0,0,69,2,2,0,2.7,3403,12.6,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,18,0,0,0,0,6,0,7,0,11807,0,5,1,2,2,9.0,2,3979,4585,606,50,False,0,0
0,61,0,0,0,12,0,1,57,3.8,0,0,37,0,0,72,0,1,0,1.3,3992,5.0,0,2016-10-15T14:00:00Z,15 Oct 15:00,0,0,90,0,0,7,0,0,0,0,8,0,8,0,11460,2,0,0,1,6,4.0,2,-575,812,1387,50,True,0,0
0,25,0,0,0,19,1,7,20,2.0,0,0,37,0,0,82,1,0,0,3.7,4584,17.2,0,2016-10-22T11:30:00Z,22 Oct 12:30,0,0,90,0,0,17,0,0,0,0,3,0,9,0,10141,0,5,0,0,0,18.0,3,-1376,151,1527,50,True,0,0
0,57,0,0,0,10,0,0,50,3.7,0,0,37,0,0,94,0,2,0,1.3,5178,0.0,0,2016-10-29T14:00:00Z,29 Oct 15:00,0,0,72,0,0,12,0,0,0,0,3,0,10,0,11886,0,1,3,0,2,11.0,2,1542,1969,427,50,False,0,0
