assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,17,0,0.0,363,1,1,0,2.3,22.6,2020-09-12T14:00:00Z,90,6,0,0,0,0,1,2,1400435,0,1,0.0,2,0,0,0,45,False,0
0,0,9,0,0.0,363,17,5,0,1.3,12.8,2020-09-20T11:00:00Z,90,17,0,0,0,0,2,1,1423373,5,2,0.0,0,-49369,83896,133265,45,True,0
0,0,26,1,0.0,363,20,0,0,1.5,14.6,2020-09-26T19:00:00Z,90,4,0,0,0,0,3,2,1275332,1,0,0.0,6,-161277,55961,217238,45,False,0
0,2,28,1,0.0,363,37,0,0,2.0,20.0,2020-10-04T11:00:00Z,90,18,0,0,0,0,4,3,1331722,0,2,0.0,9,27560,80072,52512,45,True,0
0,0,10,0,0.0,363,39,3,0,2.0,20.2,2020-10-17T14:00:00Z,90,5,0,0,0,0,5,2,1379113,3,3,0.0,1,30596,135845,105249,45,False,0
0,0,23,1,0.0,363,56,0,0,1.5,15.0,2020-10-25T14:00:00Z,90,7,0,0,0,0,6,2,1369688,0,2,0.0,6,-19483,64750,84233,45,True,0
0,0,24,0,0.0,363,59,3,0,5.4,54.0,2020-11-01T12:00:00Z,90,2,0,0,0,0,7,7,1405724,4,3,0.0,3,25121,49839,24718,45,False,0
0,0,23,1,0.0,363,76,0,0,1.9,18.8,2020-11-06T20:00:00Z,90,14,0,0,0,0,8,2,1458520,0,2,0.0,6,43791,69506,25715,45,True,0
0,3,24,0,0.0,363,88,1,0,5.9,59.0,2020-11-23T20:00:00Z,90,20,0,0,0,0,9,8,1498709,1,1,0.0,7,36083,75156,39073,45,False,0
0,0,17,0,0.0,363,96,3,0,2.3,23.2,2020-11-29T14:00:00Z,90,13,0,0,0,0,10,3,1531860,3,2,0.0,2,28605,47742,19137,45,True,0
0,0,12,0,0.0,363,100,1,0,2.7,26.6,2020-12-07T20:00:00Z,90,3,0,0,0,0,11,3,1668694,2,1,0.0,2,117781,136037,18256,46,False,1
0,0,19,1,0.0,363,117,0,0,0.4,3.8,2020-12-13T12:00:00Z,90,15,0,0,0,0,12,0,1704504,0,3,0.0,6,33836,52340,18504,46,True,0
0,0,16,0,0.0,363,119,1,0,3.1,30.8,2020-12-16T18:00:00Z,90,1,0,0,0,0,13,4,1700541,1,1,0.0,3,938,26811,25873,46,False,0
0,0,17,0,0.0,363,136,1,0,2.4,24.4,2020-12-19T15:00:00Z,90,12,0,0,0,0,14,4,1703234,1,0,0.0,3,-2328,30744,33072,46,True,0
0,0,24,1,0.0,363,141,0,0,1.2,11.6,2020-12-26T15:00:00Z,90,8,0,0,0,0,15,1,1765544,0,0,0.0,6,50981,72325,21344,46,False,0
