assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,0.0,564,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,1,10,0,0,0,0,2,0,0,2,2,0.0,1,0,0,0,60,False,0
0,0,0,0,0.0,564,22,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,3149,2,0,0.0,0,1270,2319,1049,60,False,0
0,0,0,0,0.0,564,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,5,0,0,0,0,4,0,1771,1,3,0.0,0,-1354,141,1495,60,True,0
0,0,0,0,0.0,564,41,0,0,0.0,0.0,2021-09-18T16:30:00Z,0,2,0,0,0,0,5,0,1485,0,3,0.0,0,-339,0,339,60,False,0
0,0,0,0,0.0,564,55,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,15,0,0,0,0,6,0,1350,0,2,0.0,0,-157,0,157,60,True,0
0,0,0,0,0.0,564,67,0,0,0.0,0.0,2021-10-02T11:30:00Z,0,13,0,0,0,0,7,0,1295,1,1,0.0,0,-59,0,59,60,False,0
0,0,0,0,0.0,564,74,0,0,0.0,0.0,2021-10-17T13:00:00Z,0,19,0,0,0,0,8,0,1252,1,0,0.0,0,-39,0,39,60,True,0
0,0,0,0,0.0,564,86,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,18,0,0,0,0,9,0,1233,5,2,0.0,0,-24,0,24,60,True,0
0,0,0,0,0.0,564,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,20,0,0,0,0,10,0,1196,1,2,0.0,0,-35,0,35,60,False,0
0,0,0,0,0.0,564,106,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,17,0,0,0,0,11,0,1178,0,0,0.0,0,-19,0,19,60,True,0
0,0,0,0,0.0,564,115,0,0,0.0,0.0,2021-11-21T14:00:00Z,0,12,0,0,0,0,12,0,1165,0,3,0.0,0,-12,0,12,60,False,0
0,0,0,0,0.0,564,122,0,0,0.0,0.0,2021-11-28T14:00:00Z,0,3,0,0,0,0,13,0,1154,0,1,0.0,0,-12,0,12,60,False,0
0,0,0,0,0.0,564,132,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,11,0,0,0,0,14,0,1151,4,1,0.0,0,-4,0,4,60,True,0
0,0,0,0,0.0,564,142,0,0,0.0,0.0,2021-12-06T20:00:00Z,0,1,0,0,0,0,15,0,1145,1,2,0.0,0,-6,0,6,60,True,0
0,0,0,0,0.0,564,156,0,0,0.0,0.0,2021-12-12T16:30:00Z,0,7,0,0,0,0,16,0,1140,1,3,0.0,0,-5,0,5,60,False,0
0,0,0,0,0.0,564,168,0,0,0.0,0.0,2021-12-16T19:45:00Z,0,6,0,0,0,0,17,0,1140,1,1,0.0,0,0,0,0,60,False,0
0,0,0,0,0.0,564,205,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,4,0,0,0,0,21,0,1125,3,2,0.0,0,-3,0,3,60,True,0
0,0,0,0,0.0,564,217,0,0,0.0,0.0,2022-01-15T15:00:00Z,0,15,0,0,0,0,22,0,1118,1,2,0.0,0,-7,0,7,60,False,0
