assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,563,42,0,0,0.0,0.0,2020-10-19T19:00:00Z,0,10,0,0,0,0,5,0,1033,1,0,0.0,0,714,1266,552,50,False,0
0,0,0,0,0.0,563,58,0,0,0.0,0.0,2020-10-25T16:30:00Z,0,14,0,0,0,0,6,0,1175,1,1,0.0,0,-8,304,312,50,True,0
0,3,39,1,4.4,563,68,0,1,7.5,43.4,2020-10-30T20:00:00Z,90,6,0,0,0,0,7,0,1190,0,2,27.0,15,-133,162,295,50,True,0
0,0,6,0,5.7,563,74,1,0,1.3,1.4,2020-11-08T14:00:00Z,75,9,0,0,0,0,8,0,22022,0,1,6.0,2,18649,20584,1935,50,False,0
0,0,17,0,41.3,563,88,1,0,6.9,19.4,2020-11-23T20:00:00Z,90,16,0,0,0,0,9,0,19754,1,1,8.0,2,-1181,4440,5621,50,True,0
0,0,0,0,0.0,563,89,0,0,0.0,0.0,2020-11-29T19:15:00Z,0,1,0,0,0,0,10,0,28017,2,1,0.0,0,5756,8819,3063,50,False,0
0,0,2,0,0.8,563,103,1,0,2.4,6.2,2020-12-06T19:15:00Z,19,11,0,0,0,0,11,0,24454,0,4,17.0,1,-3388,2769,6157,50,False,0
0,0,0,0,0.0,563,118,0,0,0.0,0.0,2020-12-12T12:30:00Z,0,2,0,0,0,0,12,0,21314,1,0,0.0,0,-3595,659,4254,50,True,0
0,0,0,0,0.0,563,126,0,0,0.0,0.0,2020-12-15T18:00:00Z,0,5,0,0,0,0,13,0,17659,1,2,0.0,0,-3820,191,4011,50,True,0
0,0,12,0,15.0,563,130,2,0,4.5,12.2,2020-12-21T17:30:00Z,59,4,0,0,0,0,14,0,15139,1,2,18.0,0,-2717,362,3079,50,False,0
0,0,6,0,0.9,563,148,0,0,0.4,3.4,2020-12-27T19:15:00Z,15,17,0,0,0,0,15,0,12918,1,1,0.0,1,-2339,317,2656,50,True,0
