assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,1,0,0.3,69,0.00000,0.00000,0.00000,0.00000,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,4,2,0,0,0,0,1,0,6183,0,0,2,0.0,1,0,0,0,55,True,0
0,0,11,0,1.3,69,0.00000,0.00000,0.00000,0.00000,17,3,0,1.2,8.6,2022-08-13T14:00:00Z,62,13,0,0,0,0,2,0,6375,0,0,4,2.0,2,-876,162,1038,55,False,0
0,0,5,0,1.3,69,0.00000,0.00000,0.00000,0.00000,21,0,0,0.5,3.8,2022-08-20T16:30:00Z,25,1,0,0,0,0,3,0,6437,0,3,0,0.0,1,-600,307,907,55,True,0
0,0,4,0,10.5,69,0.00000,0.00000,0.00000,0.00000,36,5,0,2.0,1.4,2022-08-27T14:00:00Z,45,12,0,0,0,0,4,0,5865,0,0,9,8.0,1,-829,149,978,54,False,0
0,0,4,1,12.1,69,0.00000,0.00000,0.00000,0.00000,42,0,0,3.2,15.4,2022-08-31T18:30:00Z,85,20,0,0,0,0,5,0,5513,0,0,0,4.0,3,-534,102,636,54,True,0
0,0,3,0,4.5,69,0.00000,0.00000,0.00000,0.00000,58,2,0,2.9,2.2,2022-09-03T14:00:00Z,84,16,0,0,0,0,6,0,5575,0,3,2,22.0,2,-213,302,515,54,False,0
0,0,6,0,1.3,69,0.00000,0.00000,0.00000,0.00000,77,1,0,2.7,13.2,2022-09-17T14:00:00Z,86,15,0,0,0,0,8,0,5637,0,1,1,12.0,1,-32,152,184,53,False,1
0,0,0,0,0.8,69,0.00000,0.00000,0.00000,0.00000,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,18,4,0,0,0,0,9,0,5782,0,0,0,0.0,1,50,439,389,53,True,0
0,2,30,0,3.0,69,0.00000,0.00000,0.00000,0.00000,92,1,1,15.7,42.8,2022-10-08T14:00:00Z,90,10,0,0,0,0,10,0,5584,0,1,2,111.0,9,-286,164,450,53,True,0
0,0,10,0,25.7,69,0.00000,0.00000,0.00000,0.00000,103,2,0,3.8,12.4,2022-10-15T14:00:00Z,88,9,0,0,0,0,11,0,7122,0,2,2,0.0,2,1297,1637,340,53,False,0
0,0,8,0,29.3,69,0.00000,0.00000,0.00000,0.00000,112,1,0,7.6,8.8,2022-10-19T18:30:00Z,61,17,0,0,0,0,12,0,7685,0,1,0,38.0,2,308,922,614,53,True,0
0,0,4,0,11.2,69,0.00000,0.00000,0.00000,0.00000,129,1,0,1.6,4.8,2022-10-24T19:00:00Z,56,19,0,0,0,0,13,0,6730,0,0,2,0.0,1,-737,171,908,53,False,0
0,0,0,0,0.0,69,0.00000,0.00000,0.00000,0.00000,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,18,0,0,0,0,14,0,6484,0,3,2,0.0,0,-321,288,609,53,True,0
0,0,0,0,0.0,69,0.00000,0.00000,0.00000,0.00000,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,11,0,0,0,0,15,0,6121,0,3,4,0.0,0,-416,185,601,53,False,0
0,0,3,0,0.1,69,0.00117,0.00117,0.00000,0.10320,151,0,0,0.3,2.4,2022-11-12T15:00:00Z,10,8,0,0,0,0,16,0,5823,0,0,3,0.0,1,-353,102,455,53,True,0
