assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,3,0,0,0,0.0,512,0.0,0,2016-08-13T14:00:00Z,13 Aug 15:00,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,18,0,0,0,0.0,1037,0.0,0,2016-08-20T14:00:00Z,20 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,2,0,812,0,0,0,2,1,0.0,0,95,137,42,45,False,0,0
0,3,0,0,0,3,0,0,3,0.8,0,0,512,0,0,23,0,0,0,0.1,1577,0.2,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,3,0,0,14,0,0,0,0,0,0,3,0,1285,0,0,0,0,1,0.0,1,29,196,167,45,True,0,0
0,15,0,0,0,3,0,1,15,1.2,0,0,512,0,0,40,0,0,0,0.5,2127,4.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,15,0,0,15,0,0,0,0,0,0,4,0,1515,0,0,0,3,0,0.0,1,-32,185,217,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,42,0,0,0,0.0,2708,0.0,0,2016-09-17T16:30:00Z,17 Sep 17:30,0,0,0,0,0,12,0,0,0,0,0,0,5,0,1623,0,0,0,1,3,0.0,0,-22,116,138,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,52,0,0,0,0.0,3292,0.0,0,2016-09-24T14:00:00Z,24 Sep 15:00,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1686,0,0,0,0,1,0.0,0,-65,116,181,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,62,0,0,0,0.0,3878,0.0,0,2016-09-30T19:00:00Z,30 Sep 20:00,0,0,0,0,0,5,0,0,0,0,0,0,7,0,1728,0,0,0,1,1,0.0,0,-28,101,129,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,76,0,0,0,0.0,4467,0.0,0,2016-10-15T14:00:00Z,15 Oct 15:00,0,0,0,0,0,10,0,0,0,0,0,0,8,0,1749,0,0,0,1,1,0.0,0,-53,61,114,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,83,0,0,0,0.0,5059,0.0,0,2016-10-22T14:00:00Z,22 Oct 15:00,0,0,0,0,0,3,0,0,0,0,0,0,9,0,1758,0,0,0,1,2,0.0,0,-32,47,79,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,92,0,0,0,0.0,5653,0.0,0,2016-10-30T13:30:00Z,30 Oct 13:30,0,0,0,0,0,20,0,0,0,0,0,0,10,0,1757,0,0,0,0,2,0.0,0,-34,31,65,44,True,0,0
0,25,0,0,0,-1,0,1,22,1.3,0,0,512,0,0,104,1,0,0,0.2,6251,0.4,0,2016-11-05T17:30:00Z,05 Nov 17:30,0,0,25,0,0,4,0,0,0,0,1,0,11,0,1764,3,0,0,0,5,0.0,1,-32,60,92,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,112,0,0,0,0.0,6850,0.0,0,2016-11-19T15:00:00Z,19 Nov 15:00,0,0,0,0,0,16,0,0,0,0,0,0,12,0,1806,0,0,0,1,1,0.0,0,-4,80,84,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,128,0,0,0,0.0,7451,0.0,0,2016-11-27T16:30:00Z,27 Nov 16:30,0,0,0,0,0,13,0,0,0,0,0,0,13,0,1807,0,0,0,0,1,0.0,0,-27,30,57,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,133,0,0,0,0.0,8055,0.0,0,2016-12-04T16:00:00Z,04 Dec 16:00,0,0,0,0,0,11,0,0,0,0,0,0,14,0,1831,0,0,0,1,1,0.0,0,0,44,44,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,148,0,0,0,0.0,8660,0.0,0,2016-12-10T12:30:00Z,10 Dec 12:30,0,0,0,0,0,18,0,0,0,0,0,0,15,0,1881,0,0,0,2,3,0.0,0,11,78,67,43,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,156,0,0,0,0.0,9270,0.0,0,2016-12-13T19:45:00Z,13 Dec 19:45,0,0,0,0,0,1,0,0,0,0,0,0,16,0,1887,0,0,0,1,2,0.0,0,-13,26,39,43,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,512,0,0,163,0,0,0,0.0,9884,0.0,0,2016-12-19T20:00:00Z,19 Dec 20:00,0,0,0,0,0,9,0,0,0,0,0,0,17,0,1899,0,0,0,1,0,0.0,0,-2,53,55,43,True,0,0
