assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,1.6,488,10,0,0,0.2,0.2,2019-08-11T13:00:00Z,19,13,0,0,0,0,1,0,283730,1,0,0.0,1,0,0,0,95,False,0
0,0,6,0,26.3,488,11,0,0,5.2,16.6,2019-08-17T11:30:00Z,45,5,0,0,0,0,2,0,282874,1,2,9.0,1,-30816,22790,53606,95,True,0
0,0,2,0,17.7,488,24,3,0,7.2,15.0,2019-08-24T16:30:00Z,90,10,0,0,0,0,3,0,215718,1,3,39.0,2,-74338,7008,81346,94,False,0
1,0,22,0,29.2,488,31,2,0,12.6,21.6,2019-09-01T15:30:00Z,90,17,0,0,0,0,4,0,234049,2,2,75.0,5,1013,33657,32644,94,True,0
0,0,9,0,14.2,488,49,2,0,2.9,9.8,2019-09-15T15:30:00Z,90,18,0,0,0,0,5,0,249486,2,2,5.0,2,4906,32652,27746,94,False,0
0,2,30,0,61.8,488,51,2,1,17.9,47.0,2019-09-22T15:30:00Z,90,2,0,0,0,0,6,0,239513,2,3,70.0,8,-14143,14646,28789,94,True,1
0,0,5,0,6.0,488,67,1,0,3.2,2.8,2019-09-30T19:00:00Z,73,12,0,0,0,0,7,0,232804,1,1,23.0,2,-10375,13983,24358,94,False,0
1,0,16,1,19.6,488,71,0,0,4.6,18.2,2019-10-06T13:00:00Z,62,3,0,0,0,0,8,0,231705,0,1,8.0,6,-4072,21682,25754,93,True,0
0,0,9,0,35.8,488,88,1,0,7.4,18.8,2019-10-21T19:00:00Z,77,15,0,0,0,0,9,0,238282,0,1,19.0,2,2303,21566,19263,93,False,0
0,0,14,0,67.0,488,91,2,0,10.3,22.6,2019-10-27T16:30:00Z,90,7,0,0,0,0,10,0,243973,2,2,13.0,2,3825,19496,15671,93,True,0
0,0,0,0,0.0,488,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,20,0,0,0,0,11,0,229398,1,1,0.0,0,-16452,8669,25121,93,True,0
0,0,5,0,1.1,488,113,0,0,0.5,4.0,2019-11-09T17:30:00Z,13,9,0,0,0,0,12,0,206433,0,2,0.0,1,-24132,4657,28789,93,False,0
