assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,17537,0,1,4,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,16793,0,0,3,0.0,0,-1212,149,1361,45,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,16210,0,2,1,0.0,0,-1141,181,1322,45,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,15806,0,0,1,0.0,0,-852,266,1118,44,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,15265,0,1,1,0.0,0,-633,148,781,44,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,14696,0,2,1,0.0,0,-609,163,772,44,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,14696,0,2,1,0.0,0,-609,163,772,44,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,14265,0,1,0,0.0,0,-505,140,645,44,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,13842,0,2,2,0.0,0,-503,60,563,44,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,13474,0,1,3,0.0,0,-450,43,493,44,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,13226,0,1,1,0.0,0,-283,59,342,44,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,13176,0,0,1,0.0,0,-115,101,216,43,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,13148,0,1,2,0.0,0,-85,217,302,43,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,12957,0,1,3,0.0,0,-248,134,382,43,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,12809,0,4,3,0.0,0,-183,104,287,43,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,12541,0,2,1,0.0,0,-300,68,368,43,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,12395,0,0,1,0.0,0,-257,50,307,43,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,12461,0,3,2,0.0,0,13,146,133,43,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,7,0,0,0,0,20,0,12379,0,3,2,0.0,0,-118,157,275,43,True,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2024-01-12T19:45:00Z,0,6,0,0,0,0,21,0,12285,0,1,1,0.0,0,-161,187,348,43,False,0
0,0,0,0,0.0,335,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,5,0,0,0,0,22,0,12245,0,0,4,0.0,0,-111,114,225,43,True,0
