assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,245,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,10,0,0,0,0,1,0,34731,0,1,0,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,245,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,35684,0,0,4,0.0,0,-2116,904,3020,40,False,0
0,0,11,0,1.8,245,0.15,0.39,0.24,1.16,27,1,0,4.8,15.8,2023-08-26T14:00:00Z,90,20,0,0,0,0,3,0,34085,1,1,0,30.0,1,-2424,849,3273,40,True,1
0,0,18,0,0.2,245,0.00,0.00,0.00,1.24,40,2,0,1.8,17.8,2023-09-02T11:30:00Z,90,17,0,0,0,0,4,0,34994,1,2,2,0.0,0,-116,2646,2762,40,False,1
0,0,14,0,0.0,245,0.00,0.00,0.00,1.02,43,1,0,2.8,27.8,2023-09-17T15:30:00Z,90,1,0,0,0,0,5,0,34167,1,1,0,0.0,2,-1406,2307,3713,40,True,0
0,0,11,0,4.8,245,0.01,0.01,0.00,1.04,52,1,0,2.6,21.6,2023-09-23T16:30:00Z,90,4,0,0,0,0,6,0,36168,1,3,1,0.0,1,1509,3276,1767,40,False,1
0,0,12,0,0.8,245,0.00,0.00,0.00,0.89,63,2,0,1.8,15.0,2023-09-30T14:00:00Z,90,12,0,0,0,0,7,0,53603,1,2,1,2.0,1,16297,20490,4193,40,True,0
0,0,19,1,11.0,245,0.26,0.26,0.00,0.72,75,0,0,3.4,19.4,2023-10-07T14:00:00Z,90,3,0,0,0,0,8,0,64149,1,0,3,4.0,6,10032,19374,9342,40,True,0
0,0,18,0,10.2,245,0.00,0.00,0.00,2.24,85,2,0,3.6,26.2,2023-10-21T11:30:00Z,90,11,0,0,0,0,9,0,93163,1,0,2,0.0,1,27559,36033,8474,40,False,0
0,2,26,1,0.6,245,0.01,0.01,0.00,0.66,99,0,0,3.0,27.6,2023-10-29T13:00:00Z,90,19,0,0,0,0,10,0,132769,1,1,0,2.0,8,38596,49227,10631,40,False,0
0,0,5,0,0.1,245,0.01,0.01,0.00,0.53,103,1,0,0.9,9.2,2023-11-04T15:00:00Z,90,5,0,0,0,0,11,0,216869,1,1,1,0.0,1,79838,85054,5216,40,True,1
0,0,11,0,0.4,245,0.01,0.01,0.00,2.24,116,2,0,2.2,21.2,2023-11-11T15:00:00Z,90,8,0,0,0,0,12,0,219417,1,3,2,0.0,1,6231,20703,14472,40,False,0
