goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.09616385400295258,28,Sub,Leeds,West Bromwich Albion,3,1,2021-05-23,14808,2020,473334,0.07163763046264648,0,1,0,0.09616385400295258,0.16780148446559906,0
0,1,0.020731212571263313,18,Sub,West Bromwich Albion,West Ham,1,3,2021-05-19,14804,2020,472580,0,0,0,0,0.020731212571263313,0.020731212571263313,0
0,0,0,78,ML,West Bromwich Albion,Liverpool,1,2,2021-05-16,14789,2020,471479,0,0,0,0,0,0,0
0,0,0,21,Sub,Arsenal,West Bromwich Albion,3,1,2021-05-09,14775,2020,469656,0,0,0,0,0,0,0
0,0,0,14,Sub,West Bromwich Albion,Brighton,1,0,2021-02-27,14692,2020,452268,0,0,0,0,0,0,0
0,0,0,48,ML,West Bromwich Albion,Arsenal,0,4,2021-01-02,14600,2020,439287,0,0,0,0,0,0,0
0,1,0.3641103506088257,75,ML,West Bromwich Albion,Leeds,0,5,2020-12-29,14590,2020,438466,0,0,0,0,0.3641103506088257,0.3641103506088257,0
0,1,0.048126064240932465,90,ML,Liverpool,West Bromwich Albion,1,1,2020-12-27,14580,2020,438289,0,0,0,0,0.048126064240932465,0.048126064240932465,0
0,0,0,80,ML,West Bromwich Albion,Aston Villa,0,3,2020-12-20,14574,2020,436972,0,0,0,0,0,0,0
0,0,0,90,ML,Manchester City,West Bromwich Albion,1,1,2020-12-15,14564,2020,434461,0,0,0,0,0,0.020235497504472733,0.020235497504472733
0,0,0,48,FW,West Bromwich Albion,Crystal Palace,1,5,2020-12-06,14543,2020,431730,0,0,0,0,0,0.10545039176940918,0.10545039176940918
0,1,0.04263712838292122,63,ML,Manchester United,West Bromwich Albion,1,0,2020-11-21,14520,2020,428288,0,0,0,0,0.04263712838292122,0.06406554579734802,0.021428415551781654
0,0,0,22,Sub,West Bromwich Albion,Tottenham,0,1,2020-11-08,14513,2020,426732,0,0,0,0,0,0,0
0,2,0.07241334021091461,90,ML,Fulham,West Bromwich Albion,2,0,2020-11-02,14497,2020,425651,0,0,0,0,0.07241334021091461,0.07241334021091461,0
0,0,0,64,ML,Brighton,West Bromwich Albion,1,1,2020-10-26,14487,2020,423981,0.025740427896380424,0,1,0,0,0.04773491621017456,0.021994486451148987
0,1,0.04332561790943146,90,ML,West Bromwich Albion,Burnley,0,0,2020-10-19,14484,2020,422353,0.027302639558911324,0,1,0,0.04332561790943146,0.16549944877624512,0.16549944877624512
0,1,0.040861185640096664,90,AML,Southampton,West Bromwich Albion,2,0,2020-10-04,14473,2020,419975,0,0,0,0,0.040861185640096664,0,0
0,2,0.140981525182724,76,ML,West Bromwich Albion,Chelsea,3,3,2020-09-26,14108,2020,417593,0.01959310844540596,0,1,0,0.140981525182724,0.16057464480400085,0
1,2,0.08824430406093597,74,ML,Everton,West Bromwich Albion,5,2,2020-09-19,14096,2020,415592,0,0,0,1,0.08824430406093597,0.19807426631450653,0.10982996970415115
0,1,0.1402267962694168,90,ML,West Bromwich Albion,Leicester,0,3,2020-09-13,14092,2020,414985,0.017775053158402443,0,1,0,0.1402267962694168,0.1944541186094284,0.17667905986309052
0,2,0.05295662209391594,69,AMR,West Ham,Southampton,3,0,2019-05-04,9558,2018,330238,0,0,0,0,0.05295662209391594,0.05295662209391594,0
0,1,0.06704171001911163,27,Sub,Manchester United,West Ham,2,1,2019-04-13,9530,2018,324422,0.40718844532966614,0,1,0,0.06704171001911163,0.4742301404476166,0.06704171001911163
0,0,0,22,Sub,West Ham,Everton,0,2,2019-03-30,9508,2018,318090,0,0,0,0,0,0,0
0,0,0,13,Sub,Manchester City,West Ham,1,0,2019-02-27,9475,2018,305124,0,0,0,0,0,0.03181033581495285,0.03181033581495285
0,0,0,10,Sub,Bournemouth,West Ham,2,0,2019-01-19,9425,2018,303671,0,0,0,0,0,0,0
0,0,0,42,Sub,Burnley,West Ham,2,0,2018-12-30,9395,2018,291641,0.022876720875501633,0,1,0,0,0,0
0,1,0.048428162932395935,55,AMR,Southampton,West Ham,1,2,2018-12-27,9379,2018,279296,0,0,0,0,0.048428162932395935,0.06379109621047974,0.015362933278083801
0,0,0,12,Sub,West Ham,Watford,0,2,2018-12-22,9368,2018,278793,0.03467937931418419,0,1,0,0,0.11372964829206467,0.07905026525259018
0,0,0,2,Sub,Fulham,West Ham,0,2,2018-12-15,9364,2018,278640,0.06778938323259354,0,1,0,0,0.06778938323259354,0
0,1,0.1104491576552391,12,Sub,West Ham,Crystal Palace,3,2,2018-12-08,9347,2018,278208,0,0,0,0,0.1104491576552391,0.1104491576552391,0
0,2,0.22571243345737457,11,Sub,West Ham,Cardiff,3,1,2018-12-04,9340,2018,277957,0.11781929433345795,0,2,0,0.22571243345737457,0.22571243345737457,0.22571243345737457
0,0,0,57,AMR,West Ham,Manchester City,0,4,2018-11-24,9317,2018,277373,0,0,0,0,0,0,0
0,0,0,51,MR,Huddersfield,West Ham,1,1,2018-11-10,9311,2018,277218,0.16050364077091217,0,1,0,0,0.23350870609283447,0.0730050727725029
0,1,0.0548185296356678,90,MR,West Ham,Burnley,4,2,2018-11-03,9298,2018,276844,0.40995949506759644,1,5,0,0.0548185296356678,0.7868659496307373,0.696430504322052
0,1,0.027732890099287033,77,MR,Leicester,West Ham,1,1,2018-10-27,9293,2018,276690,0,0,0,0,0.027732890099287033,0.05126379802823067,0.023530907928943634
0,1,0.050893642008304596,51,Sub,West Ham,Tottenham,0,1,2018-10-20,9279,2018,276326,0,0,0,0,0.050893642008304596,0.0855567455291748,0.03466310724616051
0,0,0,1,Sub,West Ham,Manchester United,3,1,2018-09-29,9257,2018,260550,0,0,0,0,0,0,0
