goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,80,DL,Tottenham,Manchester City,1,0,2021-08-15,16385,2021,476248,0.28852787613868713,0,2,0,0,0.16540543735027313,0.13293083012104034
0,0,0,9,Sub,Newcastle United,Manchester City,3,4,2021-05-14,14791,2020,470666,0,0,0,0,0,0.06877239048480988,0.06877239048480988
0,1,0.02201189659535885,83,ML,Manchester City,Chelsea,1,2,2021-05-08,14781,2020,468846,0.0607517771422863,0,2,0,0.02201189659535885,0.19129493832588196,0.10853127390146255
0,0,0,90,DL,Crystal Palace,Manchester City,0,2,2021-05-01,14768,2020,466843,0.1766027957201004,1,2,0,0,0.6632922887802124,0.5965655446052551
0,1,0.04108511656522751,79,DL,Manchester City,Leeds,1,2,2021-04-10,14740,2020,460938,0,0,0,0,0.04108511656522751,0.1503123939037323,0.1503123939037323
1,1,0.12279040366411209,90,DL,Leicester,Manchester City,0,2,2021-04-03,14730,2020,459872,0,0,0,1,0.12279040366411209,0.18819516897201538,0.06540475785732269
0,0,0,90,DML,Fulham,Manchester City,0,3,2021-03-13,14708,2020,456644,0,0,0,0,0,0.03889980912208557,0.03889980912208557
0,0,0,6,Sub,Manchester City,Southampton,5,2,2021-03-10,14761,2020,455769,0,0,0,0,0,0.1411050260066986,0.1411050260066986
0,1,0.0187689121812582,76,DL,Manchester City,West Bromwich Albion,1,1,2020-12-15,14564,2020,434443,0,0,0,0,0.0187689121812582,0.2148086130619049,0.19603969156742096
0,0,0,90,DL,Manchester City,Fulham,2,0,2020-12-05,14540,2020,431278,0,0,0,0,0,0.2135457843542099,0.2135457843542099
1,1,0.10058075934648514,90,DL,Manchester City,Burnley,5,0,2020-11-28,14533,2020,429612,0,0,0,1,0.10058075934648514,0.4245719313621521,0.32399117946624756
0,0,0,72,DL,Leeds,Manchester City,1,1,2020-10-03,14469,2020,419650,0,0,0,0,0,0.10758368670940399,0.10758368670940399
