assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,8,0,0,0,0,1,0,12350,0,1,0,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,15,0,0,0.0,0.0,2022-08-14T15:30:00Z,0,18,0,0,0,0,2,0,11738,0,2,2,0.0,0,-3231,289,3520,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,7068,0,0,3,0.0,0,-4721,0,4721,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,35,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,10,0,0,0,0,4,0,5721,0,1,2,0.0,0,-1498,0,1498,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,50,0,0,0.0,0.0,2022-08-30T18:45:00Z,0,17,0,0,0,0,5,0,5165,0,1,2,0.0,0,-591,0,591,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,19,0,0,0,0,6,0,4690,0,1,2,0.0,0,-482,0,482,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,4204,0,2,1,0.0,0,-140,0,140,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,20,0,0,0,0,10,0,4090,0,0,3,0.0,0,-108,0,108,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,2,0,0,0,0,11,0,4018,0,2,0,0.0,0,-74,0,74,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,4,0,0,0,0,12,0,3971,0,0,0,0.0,0,-49,0,49,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,122,0,0,0.0,0.0,2022-10-22T16:30:00Z,0,14,0,0,0,0,13,0,3940,0,1,1,0.0,0,-36,0,36,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,5,0,0,0,0,14,0,3910,0,1,4,0.0,0,-30,0,30,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,1,0,0,0,0,15,0,3879,0,1,0,0.0,0,-32,0,32,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,156,0,0,0.0,0.0,2022-11-12T17:30:00Z,0,15,0,0,0,0,16,0,3847,0,0,1,0.0,0,-31,0,31,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,164,0,0,0.0,0.0,2022-12-27T17:30:00Z,0,3,0,0,0,0,17,0,3790,0,0,2,0.0,0,-56,0,56,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,16,0,0,0,0,18,0,3774,0,1,1,0.0,0,-18,0,18,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,13,0,0,0,0,19,0,3768,0,1,0,0.0,0,-5,0,5,50,True,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,9,0,0,0,0,19,0,3768,0,1,2,0.0,0,-5,0,5,50,False,0
0,0,0,0,0.0,143,0.00000,0.00000,0.00000,0.00000,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,3754,0,0,1,0.0,0,-15,0,15,50,True,0
