assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,259,0,0,0,0.0,14804,0.0,0,2018-02-05T20:00:00Z,05 Feb 20:00,0,0,0,0,0,5,0,0,0,0,0,0,26,0,0,0,0,0,1,4,0.0,0,0,0,0,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,270,0,0,0,0.0,15429,0.0,0,2018-02-10T15:00:00Z,10 Feb 15:00,0,0,0,0,0,20,0,0,0,0,0,0,27,0,361,0,0,0,0,2,0.0,0,276,332,56,40,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,279,0,0,0,0.0,16056,0.0,0,2018-02-24T17:30:00Z,24 Feb 17:30,0,0,0,0,0,7,0,0,0,0,0,0,28,0,1122,0,0,0,0,1,0.0,0,530,717,187,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,290,0,0,0,0.0,16686,0.0,0,2018-03-03T15:00:00Z,03 Mar 15:00,0,0,0,0,0,19,0,0,0,0,0,0,29,0,1371,0,0,0,0,1,0.0,0,179,295,116,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,291,0,0,0,0.0,17319,0.0,0,2018-03-11T13:30:00Z,11 Mar 13:30,0,0,0,0,0,1,0,0,0,0,0,0,30,0,1514,0,0,0,0,3,0.0,0,162,292,130,40,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,305,0,0,0,0.0,17591,0.0,0,2018-03-17T17:30:00Z,17 Mar 17:30,0,0,0,0,0,10,0,0,0,0,0,0,31,0,1617,0,0,0,0,5,0.0,0,-12,145,157,40,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,318,0,0,0,0.0,18220,0.0,0,2018-03-31T14:00:00Z,31 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,1730,0,0,0,2,2,0.0,0,128,250,122,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,329,0,0,0,0.0,18857,0.0,0,2018-04-07T14:00:00Z,07 Apr 15:00,0,0,0,0,0,4,0,0,0,0,0,0,33,0,1840,0,0,0,2,1,0.0,0,87,208,121,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,333,0,0,0,0.0,19729,0.0,0,2018-04-14T14:00:00Z,14 Apr 15:00,0,0,0,0,0,8,0,0,0,0,0,0,34,0,2014,0,0,0,0,1,0.0,0,66,195,129,40,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,349,0,0,0,0.0,20142,0.0,0,2018-04-21T14:00:00Z,21 Apr 15:00,0,0,0,0,0,6,0,0,0,0,0,0,35,0,2101,0,0,0,0,0,0.0,0,33,106,73,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,359,0,0,0,0.0,20782,0.0,0,2018-04-30T19:00:00Z,30 Apr 20:00,0,0,0,0,0,17,0,0,0,0,0,0,36,0,2016,0,0,0,0,2,0.0,0,23,134,111,40,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,369,0,0,0,0.0,21790,0.0,0,2018-05-05T14:00:00Z,05 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,37,0,2033,0,0,0,1,2,0.0,0,-7,128,135,40,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,625,0,0,375,0,0,0,0.0,22446,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,38,0,2098,0,0,0,0,1,0.0,0,55,202,147,40,False,0,0
