assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,95,0,0,0,0.0,5370,0.0,0,2018-10-27T16:30:00Z,27 Oct 17:30,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0.0,0,0,0,0,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,109,0,0,0,0.0,5918,0.0,0,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,0,0,0,4,0,0,0,0,0,0,11,0,39,0,0,0,2,4,0.0,0,22,35,13,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,115,0,0,0,0.0,6468,0.0,0,2018-11-10T15:00:00Z,10 Nov 15:00,0,0,0,0,0,10,0,0,0,0,0,0,12,0,102,0,0,0,1,1,0.0,0,31,58,27,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,129,0,0,0,0.0,7020,0.0,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,0,0,0,13,0,0,0,0,0,0,13,0,153,0,0,0,4,0,0.0,0,30,69,39,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,139,0,0,0,0.0,7573,0.0,0,2018-12-01T15:00:00Z,01 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,14,0,178,0,0,0,3,0,0.0,0,10,38,28,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,147,0,0,0,0.0,8129,0.0,0,2018-12-04T19:45:00Z,04 Dec 19:45,0,0,0,0,0,5,0,0,0,0,0,0,15,0,185,0,0,0,1,3,0.0,0,1,23,22,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,160,0,0,0,0.0,8687,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,16,0,202,0,0,0,2,3,0.0,0,6,25,19,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,163,0,0,0,0.0,9246,0.0,0,2018-12-15T17:30:00Z,15 Dec 17:30,0,0,0,0,0,9,0,0,0,0,0,0,17,0,232,0,0,0,2,0,0.0,0,9,27,18,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,179,0,0,0,0.0,9808,0.0,0,2018-12-22T15:00:00Z,22 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,18,0,259,0,0,0,2,0,0.0,0,12,36,24,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,188,0,0,0,0.0,10373,0.0,0,2018-12-27T19:45:00Z,27 Dec 19:45,0,0,0,0,0,16,0,0,0,0,0,0,19,0,279,0,0,0,2,1,0.0,0,1,33,32,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,192,0,0,0,0.0,10941,0.0,0,2018-12-30T14:15:00Z,30 Dec 14:15,0,0,0,0,0,4,0,0,0,0,0,0,20,0,303,0,0,0,0,2,0.0,0,4,36,32,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,548,0,0,209,0,0,0,0.0,11509,0.0,0,2019-01-02T19:45:00Z,02 Jan 19:45,0,0,0,0,0,3,0,0,0,0,0,0,21,0,326,0,0,0,2,2,0.0,0,5,45,40,45,True,0,0
