assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,1179,0,1,1,0.0,0,-4,0,4,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,1168,0,0,1,0.0,0,-11,0,11,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,9,0,0,0,0,23,0,1167,0,0,2,0.0,0,-1,0,1,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,1161,0,1,1,0.0,0,-6,0,6,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,1152,0,0,4,0.0,0,-8,0,8,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,8,0,0,0,0,26,0,1152,0,2,2,0.0,0,-2,0,2,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,1147,0,1,3,0.0,0,-4,0,4,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,1143,0,2,1,0.0,0,-4,0,4,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,1143,0,1,1,0.0,0,-1,0,1,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,1143,0,1,2,0.0,0,-1,0,1,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,1139,0,0,2,0.0,0,-4,0,4,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,1137,0,2,0,0.0,0,-2,0,2,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,1137,0,2,3,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,1135,0,1,3,0.0,0,-2,0,2,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,1133,0,1,2,0.0,0,-2,0,2,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,1130,0,3,4,0.0,0,-3,0,3,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,1129,0,2,2,0.0,0,-1,0,1,45,False,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,367,0,0,0.0,0.0,2023-05-20T16:30:00Z,0,1,0,0,0,0,37,0,1128,0,0,1,0.0,0,-1,0,1,45,True,0
0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,1127,0,1,1,0.0,0,-1,0,1,45,False,0
