assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,1571,0,1,5,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,2332,0,0,1,0.0,0,-111,223,334,45,False,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,2276,0,2,1,0.0,0,-228,133,361,45,True,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,2308,0,1,3,0.0,0,-118,121,239,45,False,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,2566,0,0,1,0.0,0,12,257,245,45,True,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,2630,0,8,0,0.0,0,-11,137,148,45,False,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,2696,0,0,2,0.0,0,11,213,202,45,True,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,2743,0,2,2,0.0,0,-25,175,200,45,False,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,2703,0,0,4,0.0,0,-84,120,204,45,True,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,2482,0,2,2,0.0,0,-226,26,252,45,False,0
0,0,0,0,0.0,635,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,2362,0,0,1,0.0,0,-121,29,150,45,True,0
0,0,16,0,1.8,635,0.01,0.01,0.00,0.73,113,1,0,1.1,9.4,2023-11-11T17:30:00Z,65,3,0,0,0,0,12,0,2424,1,0,2,0.0,2,18,111,93,45,False,0
1,1,22,0,16.8,635,0.44,0.49,0.05,0.58,127,1,0,4.5,17.6,2023-11-25T15:00:00Z,90,7,0,0,0,0,13,0,2693,1,1,4,11.0,6,194,288,94,45,True,0
