assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,16,0,1.5,257,0.02,0.06,0.04,1.50,5,1,0,5.6,20.6,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,21879,1,1,0,34.0,2,0,0,0,45,True,0
0,0,6,0,0.5,257,0.01,0.01,0.00,3.11,11,4,0,0.8,7.2,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,28206,1,0,4,0.0,-1,-164,1991,2155,45,False,1
0,0,2,0,0.3,257,0.00,0.00,0.00,0.28,27,0,0,0.4,0.0,2023-08-26T14:00:00Z,1,20,0,0,0,0,3,0,26734,0,1,0,4.0,1,-2553,895,3448,45,True,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,26110,0,2,2,0.0,0,-1574,1039,2613,45,False,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,1,0,0,0,0,5,0,24256,0,1,0,0.0,0,-2586,515,3101,44,True,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,4,0,0,0,0,6,0,23446,0,3,1,0.0,0,-1050,342,1392,44,False,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,12,0,0,0,0,7,0,22768,0,2,1,0.0,0,-873,719,1592,44,True,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,21954,0,0,3,0.0,0,-904,374,1278,44,True,0
0,0,0,0,0.3,257,0.02,0.02,0.00,1.71,85,2,0,1.0,7.8,2023-10-21T11:30:00Z,45,11,0,0,0,0,9,0,21405,0,0,2,2.0,0,-727,313,1040,43,False,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,21099,0,1,0,0.0,0,-420,458,878,43,False,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,20790,0,1,1,0.0,0,-392,342,734,43,True,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,20620,0,3,2,0.0,0,-250,283,533,43,False,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,14,0,0,0,0,13,0,20460,0,3,0,0.0,0,-258,292,550,43,True,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,16,0,0,0,0,14,0,20315,0,1,0,0.0,0,-203,195,398,43,False,0
0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,20104,0,0,3,0.0,0,-239,126,365,43,True,0
