assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,15,0,0,0,0,1,0,723,0,1,5,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,624,0,0,4,0.0,0,-92,0,92,40,True,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,6,0,0,0,0,3,0,582,0,3,1,0.0,0,-46,0,46,40,False,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,11,0,0,0,0,4,0,543,0,0,3,0.0,0,-41,0,41,40,False,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,8,0,0,0,0,5,0,505,0,1,3,0.0,0,-36,0,36,40,True,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,7,0,0,0,0,6,0,488,0,1,0,0.0,0,-20,0,20,40,False,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,5,0,0,0,0,7,0,464,0,1,6,0.0,0,-22,0,22,40,True,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,453,0,1,1,0.0,0,-14,0,14,40,False,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2023-10-22T15:30:00Z,0,19,0,0,0,0,9,0,440,0,1,4,0.0,0,-13,0,13,40,True,0
0,0,0,0,0.0,57,0.00,0.00,0.00,0.00,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,12,0,0,0,0,10,0,418,0,1,3,0.0,0,-21,0,21,40,True,0
