assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,96,0,0,0,0.0,5739,0.0,0,2016-10-31T20:00:00Z,31 Oct 20:00,0,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,0,1,3,0.0,0,0,0,0,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,109,0,0,0,0.0,6337,0.0,0,2016-11-06T15:00:00Z,06 Nov 15:00,0,0,0,0,0,11,0,0,0,0,0,0,11,0,73,0,0,0,3,1,0.0,0,30,43,13,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,112,0,0,0,0.0,6936,0.0,0,2016-11-19T15:00:00Z,19 Nov 15:00,0,0,0,0,0,6,0,0,0,0,0,0,12,0,184,0,0,0,1,1,0.0,0,30,53,23,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,129,0,0,0,0.0,7537,0.0,0,2016-11-26T15:00:00Z,26 Nov 15:00,0,0,0,0,0,5,0,0,0,0,0,0,13,0,226,0,0,0,4,5,0.0,0,5,26,21,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,138,0,0,0,0.0,8141,0.0,0,2016-12-03T15:00:00Z,03 Dec 15:00,0,0,0,0,0,17,0,0,0,0,0,0,14,0,267,0,0,0,0,5,0.0,0,3,26,23,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,147,0,0,0,0.0,8746,0.0,0,2016-12-10T15:00:00Z,10 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,15,0,309,0,0,0,0,3,0.0,0,10,27,17,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,153,0,0,0,0.0,9356,0.0,0,2016-12-14T20:00:00Z,14 Dec 20:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,322,0,0,0,1,3,0.0,0,-9,13,22,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,165,0,0,0,0.0,9970,0.0,0,2016-12-17T15:00:00Z,17 Dec 15:00,0,0,0,0,0,12,0,0,0,0,0,0,17,0,334,0,0,0,0,3,0.0,0,-2,14,16,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,179,0,0,0,0.0,10586,0.0,0,2016-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,20,0,0,0,0,0,0,18,0,353,0,0,0,4,1,0.0,0,-7,11,18,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,189,0,0,0,0.0,11204,0.0,0,2016-12-31T15:00:00Z,31 Dec 15:00,0,0,0,0,0,2,0,0,0,0,0,0,19,0,370,0,0,0,3,0,0.0,0,-1,10,11,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,192,0,0,0,0.0,11826,0.0,0,2017-01-03T20:00:00Z,03 Jan 20:00,0,0,0,0,0,5,0,0,0,0,0,0,20,0,371,0,0,0,2,1,0.0,0,-9,8,17,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,207,0,0,0,0.0,12450,0.0,0,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,0,0,0,1,0,0,0,0,0,0,21,0,399,0,0,0,4,0,0.0,0,-2,19,21,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,215,0,0,0,0.0,13081,0.0,0,2017-01-21T12:30:00Z,21 Jan 12:30,0,0,0,0,0,9,0,0,0,0,0,0,22,0,413,0,0,0,3,2,0.0,0,-2,14,16,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,226,0,0,0,0.0,13715,0.0,0,2017-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,13,0,0,0,0,0,0,23,0,429,0,0,0,1,2,0.0,0,-2,17,19,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,236,0,0,0,0.0,14358,0.0,0,2017-02-05T13:30:00Z,05 Feb 13:30,0,0,0,0,0,10,0,0,0,0,0,0,24,0,430,0,0,0,1,2,0.0,0,-6,8,14,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,249,0,0,0,0.0,15007,0.0,0,2017-02-12T16:00:00Z,12 Feb 16:00,0,0,0,0,0,8,0,0,0,0,0,0,25,0,458,0,0,0,0,2,0.0,0,12,25,13,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,251,0,0,0,0.0,15538,0.0,0,2017-02-25T15:00:00Z,25 Feb 15:00,0,0,0,0,0,4,0,0,0,0,0,0,26,0,484,0,0,0,1,3,0.0,0,-4,14,18,45,False,0,0
