assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,433,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,20,0,0,0,0,1,0,7262,0,0,0.0,0,0,0,0,50,True,0
0,0,0,0,0.0,433,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,6,0,0,0,0,2,0,7447,1,1,0.0,0,-885,113,998,50,False,0
0,0,0,0,0.0,433,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,15,0,0,0,0,3,0,7054,2,1,0.0,0,-794,117,911,50,False,0
0,0,0,0,0.0,433,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,3,0,0,0,0,4,0,6984,1,3,0.0,0,-491,152,643,49,True,0
0,0,0,0,0.0,433,45,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,12,0,0,0,0,5,0,6834,0,1,0.0,0,-515,168,683,49,False,0
0,0,0,0,0.0,433,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,17,0,0,0,0,6,0,6782,1,2,0.0,0,-267,48,315,49,True,0
0,0,0,0,0.0,433,66,0,0,0.0,0.0,2019-09-29T15:30:00Z,0,13,0,0,0,0,7,0,6699,0,5,0.0,0,-284,147,431,49,True,0
0,0,0,0,0.0,433,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,10,0,0,0,0,8,0,6661,1,2,0.0,0,-164,175,339,48,False,0
0,0,0,0,0.0,433,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,5,0,0,0,0,9,0,6819,1,2,0.0,0,-58,209,267,48,True,0
0,0,0,0,0.0,433,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,16,0,0,0,0,10,0,6776,9,0,0.0,0,-123,79,202,48,False,0
0,0,0,0,0.0,433,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,7,0,0,0,0,11,0,6824,2,0,0.0,0,-123,187,310,48,False,0
0,0,0,0,0.0,433,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,1,0,0,0,0,12,0,6763,0,2,0.0,0,-151,100,251,48,True,0
0,0,0,0,0.0,433,124,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,4,0,0,0,0,13,0,6774,2,0,0.0,0,-170,144,314,48,False,0
0,0,0,0,0.0,433,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,8,0,0,0,0,14,0,6749,1,2,0.0,0,-115,106,221,48,True,0
1,0,17,0,21.2,433,143,0,0,4.4,23.2,2019-12-04T19:30:00Z,10,18,0,0,0,0,15,0,6767,0,2,0.0,4,-52,76,128,48,True,0
