assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,0,0,1,3,0.0,0,0,0,0,40,True,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,0,4,0,11393,0,2,4,0.0,0,5316,6164,848,40,False,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,4,0,0,0,0,5,0,11821,0,1,1,0.0,0,126,1231,1105,40,True,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,15,0,0,0,0,6,0,13311,0,0,0,0.0,0,477,1742,1265,40,False,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,6,0,0,0,0,9,0,15157,0,2,1,0.0,0,629,1189,560,40,True,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,14958,0,1,2,0.0,0,-385,437,822,40,True,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,10,0,0,0,0,11,0,15063,0,0,0,0.0,0,-103,340,443,40,False,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,20,0,0,0,0,12,0,15137,0,1,2,0.0,0,-169,211,380,40,True,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,15036,0,0,3,0.0,0,-54,272,326,40,False,0
0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,14789,0,0,1,0.0,0,-362,163,525,40,True,0
