h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.34111,1.26822,2.34111,0.507047,"{'att': 114, 'def': 18}","{'att': 351, 'def': 19}",11,4,2,2,2.2058999999999997,d,2022-08-06 11:30:00,0,1,0,1,1.834063
h,2.23596,1.64468,2.23596,1.64468,"{'att': 140, 'def': 41}","{'att': 454, 'def': 11}",20,2,1,1,1.7697,d,2022-08-15 19:00:00,0,1,0,1,0.59128
a,1.52301,2.01764,1.52301,2.01764,"{'att': 125, 'def': 19}","{'att': 354, 'def': 20}",16,8,1,2,1.0188000000000001,l,2022-08-22 19:00:00,0,0,1,0,-0.4946300000000001
h,4.86035,0.180991,4.86035,0.180991,"{'att': 160, 'def': 18}","{'att': 355, 'def': 12}",18,4,9,0,2.9969,w,2022-08-27 14:00:00,1,0,0,3,4.679359000000001
h,1.76119,0.643546,1.76119,0.643546,"{'att': 119, 'def': 12}","{'att': 361, 'def': 17}",13,2,2,1,2.2571,w,2022-08-31 19:00:00,1,0,0,3,1.117644
a,1.38617,1.39169,1.38617,1.39169,"{'att': 146, 'def': 24}","{'att': 254, 'def': 11}",12,10,0,0,1.3394,d,2022-09-03 11:30:00,0,1,0,1,-0.005520000000000191
h,2.1515,2.36567,2.1515,2.36567,"{'att': 259, 'def': 20}","{'att': 260, 'def': 15}",13,7,3,3,1.2212,d,2022-10-01 14:00:00,0,1,0,1,-0.2141700000000002
a,0.765151,2.81968,0.765151,2.05851,"{'att': 174, 'def': 16}","{'att': 285, 'def': 17}",4,14,2,3,0.1379,l,2022-10-09 15:30:00,0,0,1,0,-1.2933590000000001
h,1.9992,0.911493,1.9992,0.911493,"{'att': 456, 'def': 16}","{'att': 239, 'def': 19}",6,17,1,0,2.1733000000000002,w,2022-10-16 15:30:00,1,0,0,3,1.087707
h,2.24066,2.48649,2.24066,1.72532,"{'att': 319, 'def': 25}","{'att': 374, 'def': 14}",8,4,1,0,1.1908,w,2022-10-19 18:30:00,1,0,0,3,0.5153400000000001
a,2.19752,2.50163,2.19752,2.50163,"{'att': 109, 'def': 20}","{'att': 372, 'def': 15}",13,6,0,1,1.1612,l,2022-10-22 11:30:00,0,0,1,0,-0.3041100000000001
h,1.90889,1.61271,1.90889,1.61271,"{'att': 131, 'def': 12}","{'att': 410, 'def': 14}",14,6,1,2,1.5762,l,2022-10-29 18:45:00,0,0,1,0,0.2961799999999999
a,1.46548,1.81736,1.46548,1.81736,"{'att': 290, 'def': 17}","{'att': 371, 'def': 24}",7,4,2,1,1.1415,w,2022-11-06 16:30:00,1,0,0,3,-0.3518800000000002
h,2.74418,1.43427,2.74418,1.43427,"{'att': 240, 'def': 12}","{'att': 436, 'def': 20}",10,9,3,1,2.2507,w,2022-11-12 15:00:00,1,0,0,3,1.3099100000000001
a,3.50694,1.69155,3.50694,1.69155,"{'att': 271, 'def': 22}","{'att': 330, 'def': 11}",8,5,3,1,2.4625000000000004,w,2022-12-26 17:30:00,1,0,0,3,1.81539
h,2.02463,0.863312,2.02463,0.863312,"{'att': 293, 'def': 20}","{'att': 353, 'def': 16}",6,3,2,1,2.1905,w,2022-12-30 20:00:00,1,0,0,3,1.161318
a,2.10461,2.0991,2.10461,2.0991,"{'att': 86, 'def': 18}","{'att': 274, 'def': 17}",19,0,1,3,1.3323999999999998,l,2023-01-02 17:30:00,0,0,1,0,0.005510000000000126
a,1.28853,2.40062,1.28853,2.40062,"{'att': 418, 'def': 27}","{'att': 260, 'def': 20}",5,13,0,3,0.6101000000000001,l,2023-01-14 15:00:00,0,0,1,0,-1.11209
