assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,5,0,0,0,0,22,0,0,0,0,1,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,15,0,0,0,0,23,0,160,0,1,1,0.0,0,66,76,10,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,20,0,0,0,0,24,0,273,0,1,0,0.0,0,14,52,38,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,13,0,0,0,0,25,0,516,0,4,1,0.0,0,33,67,34,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,1,0,0,0,0,26,0,632,0,2,3,0.0,0,119,175,56,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,12,0,0,0,0,27,0,726,0,0,1,0.0,0,-8,110,118,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,2,0,0,0,0,28,0,817,0,0,3,0.0,0,-29,73,102,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,9,0,0,0,0,29,0,895,0,1,2,0.0,0,3,84,81,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,5,0,0,0,0,29,0,895,0,2,0,0.0,0,3,84,81,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,10,0,0,0,0,30,0,887,0,1,0,0.0,0,-64,30,94,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,961,0,3,2,0.0,0,7,53,46,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,1092,0,4,0,0.0,0,21,62,41,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,17,0,0,0,0,33,0,1092,0,1,0,0.0,0,13,41,28,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,1174,0,1,4,0.0,0,23,71,48,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,6,0,0,0,0,35,0,1355,0,3,1,0.0,0,106,185,79,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,7,0,0,0,0,36,0,1412,0,0,2,0.0,0,-15,89,104,40,False,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,361,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,14,0,0,0,0,37,0,1814,0,1,0,0.0,0,318,436,118,40,True,0
0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,8,0,0,0,0,38,0,1589,0,0,1,0.0,0,-282,52,334,40,False,0
