assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,-2,0,0.4,530,1,1,0,0.9,0.0,2021-08-13T19:00:00Z,58,3,0,0,0,0,1,0,16628,0,2,15.0,1,0,0,0,50,False,0
0,0,4,0,3.3,530,18,0,0,1.0,4.2,2021-08-22T15:30:00Z,11,6,0,0,0,0,2,0,36294,2,0,2.0,1,6201,14950,8749,50,True,0
0,0,0,0,0.0,530,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,36210,0,5,0.0,0,-2315,7889,10204,50,False,0
0,0,0,0,0.0,530,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,15,0,0,0,0,4,0,32475,0,1,0.0,0,-5970,7487,13457,50,True,0
0,0,0,0,0.0,530,43,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,5,0,0,0,0,5,0,34151,1,0,0.0,0,-18,7148,7166,49,False,0
0,0,0,0,0.0,530,51,0,0,0.0,0.0,2021-09-26T15:30:00Z,0,17,0,0,0,0,6,0,33006,1,3,0.0,0,-1832,3343,5175,49,True,0
0,0,0,0,0.0,530,61,0,0,0.0,0.0,2021-10-02T16:30:00Z,0,4,0,0,0,0,7,0,30755,0,0,0.0,0,-2725,1383,4108,49,False,0
0,0,0,0,0.0,530,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,7,0,0,0,0,8,0,30175,2,2,0.0,0,-1307,1697,3004,48,True,0
0,0,0,0,0.0,530,81,0,0,0.0,0.0,2021-10-22T19:00:00Z,0,2,0,0,0,0,9,0,30470,1,3,0.0,0,-230,1995,2225,48,True,0
0,0,0,0,0.0,530,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,9,0,0,0,0,10,0,30696,2,0,0.0,0,-483,2653,3136,48,False,0
0,0,0,0,0.0,530,101,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,18,0,0,0,0,11,0,30035,0,1,0.0,0,-1084,1227,2311,48,True,0
0,0,0,0,0.0,530,114,0,0,0.0,0.0,2021-11-20T17:30:00Z,0,11,0,0,0,0,12,0,29783,0,4,0.0,0,-693,1246,1939,48,False,0
0,0,0,0,0.0,530,121,0,0,0.0,0.0,2021-11-27T12:30:00Z,0,14,0,0,0,0,13,0,29534,0,2,0.0,0,-496,1004,1500,48,True,0
0,0,0,0,0.0,530,134,0,0,0.0,0.0,2021-12-02T20:15:00Z,0,13,0,0,0,0,14,0,29501,2,3,0.0,0,-215,820,1035,48,False,0
0,0,0,0,0.0,530,142,0,0,0.0,0.0,2021-12-06T20:00:00Z,0,8,0,0,0,0,15,0,29598,1,2,0.0,0,-122,1088,1210,48,False,0
0,0,0,0,0.0,530,151,0,0,0.0,0.0,2021-12-11T15:00:00Z,0,16,0,0,0,0,16,0,29477,0,3,0.0,0,-328,1083,1411,48,True,0
0,0,0,0,0.0,530,161,0,0,0.0,0.0,2021-12-15T20:00:00Z,0,19,0,0,0,0,17,0,29142,0,2,0.0,0,-496,770,1266,48,True,0
0,0,0,0,0.0,530,173,0,0,0.0,0.0,2021-12-18T17:30:00Z,0,10,0,0,0,0,18,0,33104,4,1,0.0,0,1267,2791,1524,47,False,0
0,0,0,0,0.0,530,187,0,0,0.0,0.0,2021-12-26T15:00:00Z,0,15,0,0,0,0,19,0,30954,5,0,0.0,0,-560,1625,2185,47,False,0
