name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Joseph Gomez,DEF,Liverpool,0.0,0,0,0,0,0.0,260,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,5,0,0,0,0,26,0,85845,1,0,0.0,0,-567,39,606,52,True,0
Lucas Torreira,MID,Arsenal,0.0,0,0,0,0,0.0,19,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,9,0,0,0,0,26,0,6388,3,1,0.0,0,-21,0,21,47,False,0
Matt Macey,GK,Arsenal,0.0,0,0,0,0,0.0,527,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,9,0,0,0,0,26,0,87098,3,1,0.0,0,-6215,0,6215,40,False,0
Matt Phillips,MID,West Brom,1.7,0,0,6,1,0.9,411,258,0,0,1.0,4.8,2021-02-27T15:00:00Z,71,3,0,0,0,0,26,0,3657,0,1,4.0,3,-37,173,210,51,True,0
Matt Phillips,MID,West Brom,1.7,0,0,3,0,11.8,411,287,1,0,4.4,5.6,2021-03-04T18:00:00Z,77,7,0,0,0,0,26,0,3657,1,0,27.0,2,-37,173,210,51,True,0
Scott Dann,DEF,Crystal Palace,0.3,0,0,0,0,0.0,486,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,0,0,0,0,26,0,40552,0,0,0.0,0,-702,1090,1792,43,True,0
Scott Dann,DEF,Crystal Palace,0.3,0,0,0,0,0.0,486,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,13,0,0,0,0,26,0,40552,0,0,0.0,0,-702,1090,1792,43,True,0
Ainsley Maitland-Niles,DEF,West Brom,4.9,0,0,11,1,2.9,15,258,0,0,3.3,11.4,2021-02-27T15:00:00Z,90,3,0,0,0,0,26,0,73367,0,1,19.0,6,11135,13745,2610,46,True,0
Ainsley Maitland-Niles,DEF,West Brom,4.9,0,0,14,0,6.8,15,287,1,0,2.8,17.2,2021-03-04T18:00:00Z,90,7,0,0,0,0,26,0,73367,1,0,4.0,2,11135,13745,2610,46,True,0
Kieran Gibbs,DEF,West Brom,0.0,0,0,0,0,0.0,407,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,0,0,0,0,26,0,12679,0,1,0.0,0,-616,85,701,43,True,0
Kieran Gibbs,DEF,West Brom,0.0,0,0,0,0,0.0,407,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,7,0,0,0,0,26,0,12679,1,0,0.0,0,-616,85,701,43,True,0
Xherdan Shaqiri,MID,Liverpool,2.6,0,0,0,0,0.0,247,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,15,0,0,0,0,26,0,6075,2,0,0.0,0,-59,267,326,64,False,0
Xherdan Shaqiri,MID,Liverpool,2.6,0,0,0,0,0.0,247,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,5,0,0,0,0,26,0,6075,1,0,0.0,0,-59,267,326,64,True,0
Thomas McGill,GK,Brighton,0.5,0,0,0,0,0.0,662,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,0,0,0,0,26,0,35255,0,1,0.0,0,24349,27136,2787,39,False,0
Stuart Dallas,DEF,Leeds,5.2,0,0,15,0,5.9,200,252,1,0,1.7,6.8,2021-02-27T17:30:00Z,90,2,0,0,0,0,26,0,1680662,1,0,4.0,2,-56913,125395,182308,50,True,0
Alexis Mac Allister,MID,Brighton,2.1,0,0,4,0,12.3,80,258,1,0,1.7,4.6,2021-02-27T15:00:00Z,45,18,0,0,0,0,26,0,3226,0,1,0.0,1,53,215,162,53,False,0
Sead Kolasinac,DEF,Arsenal,0.0,0,0,0,0,0.0,14,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,9,0,0,0,0,26,0,9064,3,1,0.0,0,-54,0,54,48,False,0
Arthur Masuaku,DEF,West Ham,0.0,0,0,0,0,0.0,442,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,0,0,0,0,26,0,31703,1,2,0.0,0,-836,52,888,43,False,0
Connor Wickham,FWD,Crystal Palace,-0.1,0,0,0,0,0.0,136,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,0,0,0,0,26,0,47805,0,0,0.0,0,-643,2639,3282,44,True,0
Connor Wickham,FWD,Crystal Palace,-0.1,0,0,0,0,0.0,136,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,13,0,0,0,0,26,0,47805,0,0,0.0,0,-643,2639,3282,44,True,0
Scott Carson,GK,Man City,1.5,0,0,0,0,0.0,608,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,19,0,0,0,0,26,0,9897,1,2,0.0,0,3197,5162,1965,39,True,0
Scott Carson,GK,Man City,1.5,0,0,0,0,0.0,608,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,20,0,0,0,0,26,0,9897,1,4,0.0,0,3197,5162,1965,39,True,0
DeAndre Yedlin,DEF,Newcastle,0.0,0,0,0,0,0.0,335,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,20,0,0,0,0,26,0,15283,1,1,0.0,0,-801,0,801,43,True,0
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,0,0,0,0,26,0,6509,0,1,0.0,0,-40,0,40,48,False,0
Vicente Guaita,GK,Crystal Palace,8.3,0,3,29,1,0.0,128,250,0,0,2.7,26.6,2021-02-28T12:00:00Z,90,8,0,0,0,0,26,4,249955,0,0,0.0,10,-5975,5195,11170,48,True,0
Vicente Guaita,GK,Crystal Palace,8.3,0,0,22,1,0.0,128,281,0,0,0.7,6.6,2021-03-03T20:15:00Z,90,13,0,0,0,0,26,1,249955,0,0,0.0,6,-5975,5195,11170,48,True,0
Luke Shaw,DEF,Man Utd,10.5,0,0,28,1,33.1,300,249,0,0,6.4,26.4,2021-02-28T16:30:00Z,90,5,0,0,0,0,26,0,848394,0,0,4.0,6,124247,162508,38261,51,False,0
Luke Shaw,DEF,Man Utd,10.5,0,0,23,1,33.7,300,281,0,0,5.2,8.4,2021-03-03T20:15:00Z,90,6,0,0,0,0,26,0,848394,0,0,10.0,6,124247,162508,38261,51,False,0
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,1,0,0,0,0,26,0,12981,3,1,0.0,0,-137,140,277,43,True,0
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,280,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,4,0,0,0,0,26,0,12981,1,1,0.0,0,-137,140,277,43,False,0
Michael Verrips,GK,Sheffield Utd,0.0,0,0,0,0,0.0,580,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,20785,2,0,0.0,0,-1681,0,1681,40,True,0
Michael Verrips,GK,Sheffield Utd,0.0,0,0,0,0,0.0,580,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,20785,0,1,0.0,0,-1681,0,1681,40,True,0
Alex Oxlade-Chamberlain,MID,Liverpool,2.0,0,0,0,0,0.0,248,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,15,0,0,0,0,26,0,3747,2,0,0.0,0,-30,117,147,63,False,0
Alex Oxlade-Chamberlain,MID,Liverpool,2.0,0,0,2,0,1.4,248,283,0,0,0.7,5.6,2021-03-04T20:15:00Z,28,5,0,0,0,0,26,0,3747,1,0,0.0,1,-30,117,147,63,True,0
Fraser Forster,GK,Southampton,-0.1,0,0,10,0,0.0,523,251,1,0,0.4,4.2,2021-03-01T20:00:00Z,90,7,0,0,0,0,26,0,449303,0,1,0.0,2,-20307,16434,36741,40,False,0
Kean Bryan,DEF,Sheffield Utd,1.7,0,0,7,0,15.0,603,256,2,0,2.8,12.8,2021-02-28T19:15:00Z,90,11,1,0,0,0,26,0,28854,2,0,0.0,-1,2519,5230,2711,39,True,0
Kean Bryan,DEF,Sheffield Utd,1.7,0,0,20,1,0.1,603,285,0,0,1.4,14.0,2021-03-03T18:00:00Z,90,2,0,0,0,0,26,0,28854,0,1,0.0,6,2519,5230,2711,39,True,0
Moussa Sissoko,MID,Spurs,2.4,0,0,0,0,0.0,385,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,30934,0,4,0.0,0,-435,488,923,47,True,0
Moussa Sissoko,MID,Spurs,2.4,0,0,4,0,0.6,385,321,0,0,0.6,5.8,2021-03-04T18:00:00Z,23,8,0,0,0,0,26,0,30934,1,0,0.0,1,-435,488,923,47,False,0
Claudio Gomes,MID,Man City,1.5,0,0,0,0,0.0,659,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,19,0,0,0,0,26,0,261,1,2,0.0,0,5,50,45,45,True,0
Claudio Gomes,MID,Man City,1.5,0,0,0,0,0.0,659,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,20,0,0,0,0,26,0,261,1,4,0.0,0,5,50,45,45,True,0
Kurt Zouma,DEF,Chelsea,0.6,0,0,0,0,0.0,110,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,13,0,0,0,0,26,0,693755,0,0,0.0,0,-25600,5235,30835,54,True,0
Kurt Zouma,DEF,Chelsea,0.6,0,0,0,0,0.0,110,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,11,0,0,0,0,26,0,693755,1,0,0.0,0,-25600,5235,30835,54,False,0
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,626,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,0,0,0,0,26,0,450,1,1,0.0,0,-38,0,38,59,False,0
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,626,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,0,0,0,0,26,0,450,1,4,0.0,0,-38,0,38,59,False,0
Mason Holgate,DEF,Everton,7.5,0,0,19,1,0.4,165,251,0,0,1.9,18.4,2021-03-01T20:00:00Z,90,16,0,0,0,0,26,0,86995,0,1,0.0,6,22884,28183,5299,48,True,0
Mason Holgate,DEF,Everton,7.5,0,0,25,1,0.9,165,287,0,0,1.9,17.6,2021-03-04T18:00:00Z,90,18,0,0,0,0,26,0,86995,1,0,0.0,5,22884,28183,5299,48,False,1
Stephen Henderson,GK,Crystal Palace,-0.5,0,0,0,0,0.0,578,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,0,0,0,0,26,0,37936,0,0,0.0,0,-1515,797,2312,40,True,0
Stephen Henderson,GK,Crystal Palace,-0.5,0,0,0,0,0.0,578,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,13,0,0,0,0,26,0,37936,0,0,0.0,0,-1515,797,2312,40,True,0
Mbwana Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,0,0,0,0,26,0,2791,1,0,0.0,0,-7,0,7,59,False,0
Mbwana Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,15,0,0,0,0,26,0,2791,0,1,0.0,0,-7,0,7,59,False,0
Ben Davies,DEF,Spurs,5.6,0,0,0,0,0.0,395,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,74856,0,4,0.0,0,3799,12894,9095,46,True,0
Ben Davies,DEF,Spurs,5.6,0,0,23,1,0.8,395,321,0,0,1.6,14.8,2021-03-04T18:00:00Z,90,8,0,0,0,0,26,0,74856,1,0,0.0,6,3799,12894,9095,46,False,0
Daniel James,MID,Man Utd,2.6,0,0,3,1,12.4,311,249,0,0,2.2,1.6,2021-02-28T16:30:00Z,90,5,0,0,0,0,26,0,19216,0,0,8.0,3,1021,1900,879,62,False,0
Daniel James,MID,Man Utd,2.6,0,0,2,0,1.8,311,281,0,0,0.4,0.0,2021-03-03T20:15:00Z,14,6,0,0,0,0,26,0,19216,0,0,4.0,1,1021,1900,879,62,False,0
Charlie Taylor,DEF,Burnley,1.8,0,0,14,0,1.8,97,257,4,0,1.1,9.2,2021-02-28T14:00:00Z,90,17,0,0,0,0,26,0,137404,0,4,0.0,0,1397,9418,8021,44,False,0
Charlie Taylor,DEF,Burnley,1.8,0,0,12,0,7.3,97,280,1,0,4.2,25.8,2021-03-03T18:00:00Z,90,9,0,0,0,0,26,0,137404,1,1,9.0,2,1397,9418,8021,44,True,0
Marc Albrighton,MID,Leicester,2.5,0,0,9,0,21.9,221,253,1,0,6.0,16.4,2021-02-28T12:00:00Z,45,1,0,0,0,0,26,0,9431,3,1,22.0,1,54,518,464,52,True,0
Marc Albrighton,MID,Leicester,2.5,0,0,4,0,25.9,221,280,0,0,4.0,6.0,2021-03-03T18:00:00Z,23,4,0,0,0,0,26,0,9431,1,1,8.0,1,54,518,464,52,False,0
Cyrus Christie,DEF,Fulham,0.0,0,0,0,0,0.0,179,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,6,0,0,0,0,26,0,2167,0,0,0.0,0,-27,0,27,42,False,0
Cyrus Christie,DEF,Fulham,0.0,0,0,0,0,0.0,179,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,17,0,0,0,0,26,0,2167,1,0,0.0,0,-27,0,27,42,True,0
Zak Brunt,MID,Sheffield Utd,-1.5,0,0,0,0,0.0,657,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,227,2,0,0.0,0,-114,42,156,45,True,0
Zak Brunt,MID,Sheffield Utd,-1.5,0,0,0,0,0.0,657,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,227,0,1,0.0,0,-114,42,156,45,True,0
Lys Mousset,FWD,Sheffield Utd,0.0,0,0,0,0,0.0,359,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,5380,2,0,0.0,0,-130,87,217,58,True,0
Lys Mousset,FWD,Sheffield Utd,0.0,0,0,0,0,0.0,359,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,5380,0,1,0.0,0,-130,87,217,58,True,0
David de Gea,GK,Man Utd,6.5,0,1,32,1,0.0,291,249,0,0,3.2,32.4,2021-02-28T16:30:00Z,90,5,0,0,0,0,26,6,379733,0,0,0.0,9,-16874,5244,22118,53,False,0
David de Gea,GK,Man Utd,6.5,0,0,0,0,0.0,291,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,6,0,0,0,0,26,0,379733,0,0,0.0,0,-16874,5244,22118,53,False,0
Willy Boly,DEF,Wolves,-0.2,0,0,0,0,0.0,458,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,0,0,0,0,26,0,95161,1,1,0.0,0,-4544,58,4602,54,False,0
Willy Boly,DEF,Wolves,-0.2,0,0,0,0,0.0,458,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,0,0,0,0,26,0,95161,1,4,0.0,0,-4544,58,4602,54,False,0
Conor Gallagher,MID,West Brom,4.9,1,0,16,1,16.5,544,258,0,0,6.6,31.8,2021-02-27T15:00:00Z,90,3,0,0,0,0,26,0,4885,0,1,18.0,6,56,728,672,55,True,0
Conor Gallagher,MID,West Brom,4.9,0,0,20,0,27.0,544,287,1,0,5.2,9.0,2021-03-04T18:00:00Z,77,7,0,0,0,0,26,0,4885,1,0,16.0,2,56,728,672,55,True,0
Dwight McNeil,MID,Burnley,4.4,0,0,14,0,18.8,100,257,4,0,3.7,8.0,2021-02-28T14:00:00Z,90,17,0,0,0,0,26,0,33654,0,4,10.0,2,-4662,967,5629,57,False,0
Dwight McNeil,MID,Burnley,4.4,0,0,11,0,26.5,100,280,1,0,3.9,11.2,2021-03-03T18:00:00Z,90,9,0,0,0,0,26,0,33654,1,1,1.0,2,-4662,967,5629,57,True,0
Kalvin Phillips,MID,Leeds,0.0,0,0,0,0,0.0,204,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,2,0,0,0,0,26,0,73105,1,0,0.0,0,-1991,63,2054,49,True,0
Matthew Clarke,DEF,Brighton,0.0,0,0,0,0,0.0,73,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,0,0,0,0,26,0,349,0,1,0.0,0,-2,0,2,44,False,0
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0.0,175,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,6,0,0,0,0,26,0,6539,0,0,0.0,0,-222,17,239,52,False,0
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0.0,175,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,17,0,0,0,0,26,0,6539,1,0,0.0,0,-222,17,239,52,True,0
Joel Mumbongo,FWD,Burnley,-0.8,0,0,0,0,0.0,613,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,17,0,0,0,0,26,0,3228,0,4,0.0,0,600,1104,504,45,False,0
Joel Mumbongo,FWD,Burnley,-0.8,0,0,0,0,0.0,613,280,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,9,0,0,0,0,26,0,3228,1,1,0.0,0,600,1104,504,45,True,0
Grady Diangana,MID,West Brom,-1.1,0,0,1,0,0.0,446,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,18,3,0,0,0,0,26,0,13571,0,1,0.0,1,-196,121,317,50,True,0
Grady Diangana,MID,West Brom,-1.1,0,0,0,0,0.0,446,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,7,0,0,0,0,26,0,13571,1,0,0.0,0,-196,121,317,50,True,0
Pascal Groß,MID,Brighton,3.1,0,0,11,0,41.8,57,258,1,0,8.4,25.2,2021-02-27T15:00:00Z,90,18,0,1,0,0,26,0,22174,0,1,17.0,0,-670,1559,2229,58,False,0
Pedro Lomba Neto,MID,Wolves,5.8,1,0,23,0,54.3,474,255,1,0,12.6,32.0,2021-02-27T20:00:00Z,90,14,0,0,0,0,26,0,573088,1,1,40.0,5,22019,70033,48014,57,False,0
Pedro Lomba Neto,MID,Wolves,5.8,0,0,3,0,26.4,474,284,4,0,5.8,12.0,2021-03-02T20:00:00Z,90,12,0,0,0,0,26,0,573088,1,4,20.0,1,22019,70033,48014,57,False,1
Thiago Alcántara do Nascimento,MID,Liverpool,5.0,0,0,10,1,24.8,531,256,0,0,3.8,11.2,2021-02-28T19:15:00Z,75,15,0,0,0,0,26,0,80413,2,0,2.0,3,-810,4047,4857,56,False,0
Thiago Alcántara do Nascimento,MID,Liverpool,5.0,0,0,22,0,17.1,531,283,1,0,3.4,16.8,2021-03-04T20:15:00Z,79,5,0,0,0,0,26,0,80413,1,0,0.0,2,-810,4047,4857,56,True,0
Tommy Doyle,MID,Man City,1.5,0,0,0,0,0.0,285,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,19,0,0,0,0,26,0,5904,1,2,0.0,0,-79,52,131,44,True,0
Tommy Doyle,MID,Man City,1.5,0,0,0,0,0.0,285,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,20,0,0,0,0,26,0,5904,1,4,0.0,0,-79,52,131,44,True,0
João Pedro Cavaco Cancelo,DEF,Man City,8.1,0,0,0,0,0.0,277,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,19,0,0,0,0,26,0,2160702,1,2,0.0,0,179714,234140,54426,61,True,0
João Pedro Cavaco Cancelo,DEF,Man City,8.1,0,0,22,0,32.7,277,284,1,0,8.7,16.4,2021-03-02T20:00:00Z,90,20,0,0,0,0,26,0,2160702,1,4,38.0,2,179714,234140,54426,61,True,0
Max Thompson,FWD,Burnley,-1.0,0,0,0,0,0.0,591,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,17,0,0,0,0,26,0,10040,0,4,0.0,0,-22,794,816,45,False,0
Max Thompson,FWD,Burnley,-1.0,0,0,0,0,0.0,591,280,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,9,0,0,0,0,26,0,10040,1,1,0.0,0,-22,794,816,45,True,0
Kepa Arrizabalaga,GK,Chelsea,3.0,0,0,0,0,0.0,112,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,13,0,0,0,0,26,0,45717,0,0,0.0,0,-1533,458,1991,47,True,0
Kepa Arrizabalaga,GK,Chelsea,3.0,0,0,0,0,0.0,112,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,11,0,0,0,0,26,0,45717,1,0,0.0,0,-1533,458,1991,47,False,0
Jack Wilshere,MID,West Ham,0.0,0,0,0,0,0.0,434,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,0,0,0,0,26,0,3713,1,2,0.0,0,-18,0,18,49,False,0
Chris Basham,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,345,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,44249,2,0,0.0,0,-4006,99,4105,46,True,0
Chris Basham,DEF,Sheffield Utd,0.0,0,0,0,0,0.0,345,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,44249,0,1,0.0,0,-4006,99,4105,46,True,0
Anthony Mancini,MID,Burnley,-1.0,0,0,0,0,0.0,612,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,17,0,0,0,0,26,0,545,0,4,0.0,0,-33,122,155,44,False,0
Anthony Mancini,MID,Burnley,-1.0,0,0,0,0,0.0,612,280,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,9,0,0,0,0,26,0,545,1,1,0.0,0,-33,122,155,44,True,0
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,381,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,7,0,0,0,0,26,0,57285,0,1,0.0,0,-825,403,1228,46,False,0
Dominic Calvert-Lewin,FWD,Everton,9.7,0,0,0,1,1.7,164,251,0,0,3.1,7.2,2021-03-01T20:00:00Z,90,16,0,0,0,0,26,0,3522058,0,1,22.0,2,765433,811559,46126,78,True,0
Dominic Calvert-Lewin,FWD,Everton,9.7,0,0,6,1,24.4,164,287,0,0,6.1,11.8,2021-03-04T18:00:00Z,90,18,0,0,0,0,26,0,3522058,1,0,25.0,2,765433,811559,46126,78,False,0
Adama Traoré,MID,Wolves,5.8,0,2,26,0,51.9,465,255,1,0,13.6,32.0,2021-02-27T20:00:00Z,90,14,0,0,0,0,26,0,396505,1,1,52.0,4,626,4820,4194,60,False,0
Adama Traoré,MID,Wolves,5.8,0,0,10,0,2.9,465,284,4,0,4.2,8.6,2021-03-02T20:00:00Z,90,12,0,0,0,0,26,0,396505,1,4,30.0,2,626,4820,4194,60,False,0
Callum Hudson-Odoi,MID,Chelsea,3.0,0,0,8,0,24.9,122,249,0,0,4.2,12.6,2021-02-28T16:30:00Z,45,13,0,0,0,0,26,0,50259,0,0,4.0,1,-10881,3726,14607,57,True,0
Callum Hudson-Odoi,MID,Chelsea,3.0,0,0,0,0,0.0,122,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,11,0,0,0,0,26,0,50259,1,0,0.0,0,-10881,3726,14607,57,False,0
Rúben Gonçalo Silva Nascimento Vinagre,DEF,Wolves,0.0,0,0,0,0,0.0,471,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,0,0,0,0,26,0,59227,1,1,0.0,0,-552,0,552,41,False,0
Rúben Gonçalo Silva Nascimento Vinagre,DEF,Wolves,0.0,0,0,0,0,0.0,471,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,0,0,0,0,26,0,59227,1,4,0.0,0,-552,0,552,41,False,0
Aaron Ramsdale,GK,Sheffield Utd,6.5,0,0,23,0,0.0,483,256,2,0,5.6,55.8,2021-02-28T19:15:00Z,90,11,0,0,0,0,26,7,140325,2,0,0.0,3,-2974,1551,4525,46,True,0
Aaron Ramsdale,GK,Sheffield Utd,6.5,0,3,32,1,0.0,483,285,0,0,3.1,30.8,2021-03-03T18:00:00Z,90,2,0,0,0,0,26,4,140325,0,1,0.0,10,-2974,1551,4525,46,True,0
Ricardo Domingos Barbosa Pereira,DEF,Leicester,6.5,0,0,9,0,1.1,226,253,3,0,1.0,6.4,2021-02-28T12:00:00Z,90,1,0,0,0,0,26,0,100235,3,1,2.0,1,53178,62545,9367,59,True,0
Ricardo Domingos Barbosa Pereira,DEF,Leicester,6.5,0,0,4,0,21.3,226,280,1,0,5.2,8.6,2021-03-03T18:00:00Z,90,4,0,0,0,0,26,0,100235,1,1,22.0,1,53178,62545,9367,59,False,1
Joe Rodon,DEF,Spurs,1.0,0,0,0,0,0.0,584,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,2699,0,4,0.0,0,-126,102,228,50,True,0
Joe Rodon,DEF,Spurs,1.0,0,0,0,0,0.0,584,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,8,0,0,0,0,26,0,2699,1,0,0.0,0,-126,102,228,50,False,0
Jack Stephens,DEF,Southampton,-0.3,0,0,0,0,0.0,367,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,7,0,0,0,0,26,0,20694,0,1,0.0,0,-2082,154,2236,46,False,0
Tom Davies,MID,Everton,4.1,0,0,0,0,0.0,163,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,0,0,0,0,26,0,7272,0,1,0.0,0,198,320,122,52,True,0
Tom Davies,MID,Everton,4.1,0,0,0,0,0.0,163,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,18,0,0,0,0,26,0,7272,1,0,0.0,0,198,320,122,52,False,0
Matthew Cash,DEF,Aston Villa,0.0,0,0,0,0,0.0,496,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,10,0,0,0,0,26,0,70679,1,0,0.0,0,-30627,256,30883,50,False,0
Matthew Cash,DEF,Aston Villa,0.0,0,0,0,0,0.0,496,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,15,0,0,0,0,26,0,70679,0,1,0.0,0,-30627,256,30883,50,False,0
David McGoldrick,FWD,Sheffield Utd,2.1,0,0,3,0,1.3,344,256,1,0,3.4,5.4,2021-02-28T19:15:00Z,55,11,0,0,0,0,26,0,134147,2,0,27.0,1,-10340,12324,22664,52,True,0
David McGoldrick,FWD,Sheffield Utd,2.1,0,0,24,1,29.6,344,285,0,1,13.7,34.6,2021-03-03T18:00:00Z,72,2,0,0,0,0,26,0,134147,0,1,73.0,5,-10340,12324,22664,52,True,1
Kasper Schmeichel,GK,Leicester,7.9,0,0,16,0,0.0,217,253,3,0,0.9,9.4,2021-02-28T12:00:00Z,90,1,0,0,0,0,26,1,824323,3,1,0.0,1,14314,34364,20050,55,True,0
Kasper Schmeichel,GK,Leicester,7.9,0,0,23,0,0.0,217,280,1,0,4.5,44.8,2021-03-03T18:00:00Z,90,4,0,0,0,0,26,6,824323,1,1,0.0,4,14314,34364,20050,55,False,0
Hamza Choudhury,MID,Leicester,3.9,0,0,0,0,0.0,234,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,1,0,0,0,0,26,0,4034,3,1,0.0,0,-23,73,96,47,True,0
Hamza Choudhury,MID,Leicester,3.9,0,0,6,0,3.0,234,280,1,0,3.3,4.0,2021-03-03T18:00:00Z,76,4,0,0,0,0,26,0,4034,1,1,26.0,2,-23,73,96,47,False,0
Simon Moore,GK,Sheffield Utd,0.0,0,0,0,0,0.0,348,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,7418,2,0,0.0,0,-84,0,84,43,True,0
