assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,619,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,0,1,3,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,619,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,15,0,0,0,0,11,0,963,2,1,0.0,0,711,844,133,40,True,0
0,0,0,0,0.0,619,116,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,14,0,0,0,0,12,0,1570,3,3,0.0,0,467,780,313,40,False,0
0,0,0,0,0.0,619,122,0,0,0.0,0.0,2021-11-28T14:00:00Z,0,8,0,0,0,0,13,0,1526,0,1,0.0,0,-95,281,376,40,True,0
0,0,0,0,0.0,619,140,0,0,0.0,0.0,2021-12-02T19:30:00Z,0,17,0,0,0,0,14,0,1848,0,2,0.0,0,242,360,118,40,False,0
0,0,0,0,0.0,619,143,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,10,0,0,0,0,15,0,2359,2,2,0.0,0,430,598,168,40,False,0
0,0,0,0,0.0,619,152,0,0,0.0,0.0,2021-12-10T20:00:00Z,0,18,0,0,0,0,16,0,3162,1,2,0.0,0,535,784,249,40,True,0
0,0,0,0,0.0,619,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,4,0,0,0,0,19,0,5202,0,2,0.0,0,285,514,229,40,False,0
0,0,0,0,0.0,619,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,12,0,0,0,0,20,0,4331,1,0,0.0,0,62,250,188,40,True,0
0,0,0,0,0.0,619,202,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,2,0,0,0,0,21,0,4758,1,2,0.0,0,273,664,391,40,True,0
0,0,0,0,0.0,619,176,0,0,0.0,0.0,2022-01-11T19:45:00Z,0,16,0,0,0,0,21,0,4758,1,4,0.0,0,273,664,391,40,False,0
0,0,0,0,0.0,619,214,0,0,0.0,0.0,2022-01-16T14:00:00Z,0,11,0,0,0,0,22,0,4353,0,3,0.0,0,-103,4394,4497,40,False,0
0,0,0,0,0.0,619,162,0,0,0.0,0.0,2022-01-19T20:00:00Z,0,13,0,0,0,0,22,0,4353,3,1,0.0,0,-103,4394,4497,40,True,0
0,0,0,0,0.0,619,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,20,0,0,0,0,23,0,5217,2,1,0.0,0,999,129630,128631,40,True,0
0,0,0,0,0.0,619,238,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,12,0,0,0,0,24,0,5615,0,2,0.0,0,301,963,662,40,False,0
0,0,0,0,0.0,619,241,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,7,0,0,0,0,25,0,5338,0,0,0.0,0,-237,202,439,40,True,0
0,0,0,0,0.0,619,251,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,1,0,0,0,0,26,0,5371,1,2,0.0,0,-86,255,341,40,False,0
0,0,0,0,0.0,619,262,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,14,0,0,0,0,27,0,5316,2,0,0.0,0,-176,187,363,40,True,0
0,0,0,0,0.0,619,277,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,15,0,0,0,0,28,0,4869,3,1,0.0,0,-334,112,446,40,False,0
0,0,0,0,0.0,619,282,0,0,0.0,0.0,2022-03-12T15:00:00Z,0,5,0,0,0,0,29,0,5239,0,2,0.0,0,287,523,236,40,True,0
0,0,0,0,0.0,619,293,0,0,0.0,0.0,2022-03-20T14:00:00Z,0,9,0,0,0,0,30,0,7117,1,2,0.0,0,170,484,314,40,False,0
0,0,0,0,0.0,619,303,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,6,0,0,0,0,31,0,5802,4,1,0.0,0,346,681,335,40,False,0
0,0,0,0,0.0,619,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,19,0,0,0,0,32,0,5217,0,2,0.0,0,-527,69,596,40,True,0
0,0,0,0,0.0,619,328,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,18,0,0,0,0,33,0,5263,2,1,0.0,0,-50,180,230,40,False,0
0,0,0,0,0.0,619,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,17,0,0,0,0,34,0,5135,0,0,0.0,0,-131,101,232,40,True,0
0,0,0,0,0.0,619,344,0,0,0.0,0.0,2022-05-02T19:00:00Z,0,13,0,0,0,0,35,0,5107,0,3,0.0,0,-55,93,148,40,False,0
0,0,0,0,0.0,619,352,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,16,0,0,0,0,36,0,5243,0,3,0.0,0,83,269,186,40,True,0
0,0,0,0,0.0,619,362,0,0,0.0,0.0,2022-05-15T15:30:00Z,0,8,0,0,0,0,37,0,5314,3,2,0.0,0,-66,150,216,40,False,0
0,0,0,0,0.0,619,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,10,0,0,0,0,38,0,5457,2,1,0.0,0,94,258,164,40,True,0
