name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Matt Turner,GK,Arsenal,0.5,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,6,0,0,0,0,34,0,163902,0,1,3,0.0,0,6618,8272,1654,38,True,0
Harry Wilson,MID,Fulham,5.2,1,0,19,0,12.1,212,0.03,0.03,0.00,2.59,336,2,0,3.3,18.8,2023-04-30T13:00:00Z,75,13,0,0,0,0,34,0,11989,1,2,1,2.0,5,-3987,219,4206,57,True,0
Harry Wilson,MID,Fulham,5.2,0,0,5,0,21.8,212,0.02,0.06,0.04,1.62,276,1,0,3.2,3.0,2023-05-03T19:00:00Z,70,12,0,0,0,0,34,0,11989,1,0,1,7.0,2,-3987,219,4206,57,False,0
Halil Dervişoğlu,FWD,Brentford,0.0,0,0,0,0,0.0,541,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,57409,0,1,2,0.0,0,-109,0,109,45,True,0
Tim Ream,DEF,Fulham,1.5,0,0,-2,0,0.1,201,0.00,0.00,0.00,0.92,336,1,0,0.0,0.0,2023-04-30T13:00:00Z,21,13,0,0,0,0,34,0,271938,1,2,1,0.0,1,-19027,10078,29105,46,True,0
Tim Ream,DEF,Fulham,1.5,0,0,0,0,0.0,201,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,271938,0,0,1,0.0,0,-19027,10078,29105,46,False,0
Sergi Canós Tenés,DEF,Brentford,0.0,0,0,0,0,0.0,82,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,8479,0,1,2,0.0,0,-62,0,62,50,True,0
Joel Ward,DEF,Crystal Palace,3.2,0,0,13,0,2.3,156,0.04,0.06,0.02,1.86,335,3,0,2.6,21.6,2023-04-29T11:30:00Z,90,19,0,0,0,0,34,0,31142,1,3,4,2.0,1,-703,1313,2016,44,True,0
Hwang Hee-chan,MID,Wolves,2.4,0,0,3,0,2.0,481,0.00,0.22,0.22,1.39,334,2,0,1.9,7.2,2023-04-29T14:00:00Z,45,5,0,0,0,0,34,0,17485,0,0,6,10.0,1,-302,325,627,57,False,0
Jarrad Branthwaite,DEF,Everton,0.0,0,0,0,0,0.0,196,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,10,0,0,0,0,34,0,1187,0,2,2,0.0,0,-2,0,2,40,False,0
Kevin Schade,MID,Brentford,1.7,0,0,4,0,2.5,688,0.10,0.15,0.05,0.75,333,1,0,2.9,3.6,2023-04-29T14:00:00Z,76,16,0,0,0,0,34,0,712,1,1,2,23.0,2,16,90,74,49,True,0
Thilo Kehrer,DEF,West Ham,1.0,0,0,0,0,0.0,588,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,25353,0,3,4,0.0,0,-803,1024,1827,43,False,0
Thilo Kehrer,DEF,West Ham,1.0,0,0,11,0,0.3,588,0.00,0.00,0.00,2.32,277,3,0,1.1,10.4,2023-05-03T19:00:00Z,90,13,0,0,0,0,34,0,25353,1,0,3,0.0,1,-803,1024,1827,43,False,0
Harvey Elliott,MID,Liverpool,2.0,0,0,6,0,23.7,294,0.21,0.32,0.11,1.24,338,1,0,2.9,1.6,2023-04-30T15:30:00Z,62,18,0,0,0,0,34,0,63014,1,3,4,4.0,2,-1023,369,1392,48,True,0
Harvey Elliott,MID,Liverpool,2.0,0,0,6,0,10.3,294,0.01,0.01,0.00,0.12,276,0,0,1.5,4.6,2023-05-03T19:00:00Z,6,9,0,0,0,0,34,0,63014,0,0,1,0.0,1,-1023,369,1392,48,True,0
Robin Koch,DEF,Leeds,0.9,0,0,12,0,0.5,230,0.01,0.17,0.16,1.98,332,4,0,5.3,19.8,2023-04-30T13:00:00Z,90,3,0,0,0,0,34,0,19392,1,1,4,33.0,0,-119,1055,1174,45,False,0
Hamza Choudhury,MID,Leicester,0.0,0,0,0,0,0.0,263,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,4296,0,2,2,0.0,0,-6,0,6,45,True,0
Kelechi Iheanacho,FWD,Leicester,0.0,0,0,0,0,0.0,262,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,109558,0,2,2,0.0,0,-25414,648,26062,59,True,0
Sonny Perkins,FWD,Leeds,0.5,0,0,0,0,0.0,663,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,3,0,0,0,0,34,0,3006,0,1,4,0.0,0,50,231,181,45,False,0
Yan Valery,DEF,Southampton,0.0,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,0,0,0,34,0,31069,0,1,3,0.0,0,-95,0,95,40,False,0
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0,0.0,487,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,5,0,0,0,0,34,0,85180,0,0,6,0.0,0,-1508,603,2111,41,False,0
Chem Campbell,MID,Wolves,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,5,0,0,0,0,34,0,32432,0,0,6,0.0,0,-73,0,73,44,False,0
Phil Jones,DEF,Man Utd,0.0,0,0,0,0,0.0,328,0.00,0.00,0.00,0.00,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,2,0,0,0,0,34,0,66599,0,0,1,0.0,0,717,1468,751,38,True,0
Phil Jones,DEF,Man Utd,0.0,0,0,0,0,0.0,328,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2023-05-04T19:00:00Z,0,5,0,0,0,0,34,0,66599,0,0,1,0.0,0,717,1468,751,38,False,0
Michael Keane,DEF,Everton,1.8,0,0,9,0,10.7,180,0.01,0.31,0.30,3.46,337,2,0,4.4,12.8,2023-05-01T19:00:00Z,90,10,0,0,0,0,34,0,58151,1,2,2,20.0,1,-3263,2012,5275,42,False,0
Ryan Trevitt,MID,Brentford,0.0,0,0,0,0,0.0,632,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,920,0,1,2,0.0,0,4,37,33,44,True,0
Emiliano Marcondes,MID,Bournemouth,0.0,0,0,0,0,0.0,63,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,1690,0,1,4,0.0,0,0,0,0,47,True,0
Boubakary Soumaré,MID,Leicester,1.0,0,0,8,0,15.6,269,0.02,0.02,0.00,3.30,337,2,0,3.0,12.4,2023-05-01T19:00:00Z,90,8,0,0,0,0,34,0,36940,1,2,2,2.0,1,-125,75,200,44,True,1
James Bree,DEF,Southampton,-1.0,0,0,0,0,0.0,716,0.00,0.00,0.00,0.00,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,0,0,0,34,0,1192,0,1,3,0.0,0,-14,49,63,45,False,0
Kepa Arrizabalaga,GK,Chelsea,2.7,0,0,19,0,0.0,133,0.00,0.00,0.00,2.11,331,3,0,4.8,47.6,2023-05-02T19:00:00Z,90,1,0,0,0,0,34,6,780798,1,1,3,0.0,3,-103438,3659,107097,46,False,0
Joe Lolley,MID,Nott'm Forest,0.0,0,0,0,0,0.0,384,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,1250,0,1,2,0.0,0,-2,0,2,49,False,0
Yoane Wissa,MID,Brentford,1.3,0,0,4,0,1.6,89,0.01,0.01,0.00,0.08,333,0,0,0.4,2.4,2023-04-29T14:00:00Z,30,16,0,0,0,0,34,0,23256,0,1,2,0.0,1,-898,514,1412,53,True,0
Jack Wells-Morrison,MID,Crystal Palace,0.0,0,0,0,0,0.0,654,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,443,0,3,4,0.0,0,8,27,19,45,True,0
Harry Arter,MID,Nott'm Forest,0.0,0,0,0,0,0.0,378,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,35056,0,1,2,0.0,0,1482,3363,1881,41,False,0
Darko Gyabi,MID,Leeds,0.5,0,0,0,0,0.0,247,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,3,0,0,0,0,34,0,10660,0,1,4,0.0,0,-8,102,110,42,False,0
Pierre-Emerick Aubameyang,FWD,Chelsea,0.3,0,0,2,0,0.1,617,0.00,0.00,0.00,1.06,331,3,0,0.0,0.0,2023-05-02T19:00:00Z,45,1,0,0,0,0,34,0,75033,1,1,3,2.0,1,-254,209,463,84,False,0
Manuel Lanzini,MID,West Ham,-1.0,0,0,0,0,0.0,460,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,13398,0,3,4,0.0,0,48,108,60,50,False,0
Manuel Lanzini,MID,West Ham,-1.0,0,0,0,0,0.0,460,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,13,0,0,0,0,34,0,13398,0,0,3,0.0,0,48,108,60,50,False,0
Ayoze Pérez,MID,Leicester,0.0,0,0,0,0,0.0,260,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,7795,0,2,2,0.0,0,-22,0,22,47,True,0
Sam Johnstone,GK,Crystal Palace,4.8,0,0,11,0,0.0,175,0.00,0.00,0.00,1.86,335,3,0,0.9,8.8,2023-04-29T11:30:00Z,90,19,0,0,0,0,34,1,112460,1,3,4,0.0,1,-11427,9771,21198,44,True,0
Kasper Schmeichel,GK,Leicester,0.0,0,0,0,0,0.0,248,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,12803,0,2,2,0.0,0,-8,0,8,50,True,0
Marcus Forss,FWD,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,4826,0,1,2,0.0,0,-7,0,7,45,True,0
Marcel Sabitzer,MID,Man Utd,4.4,0,0,8,1,25.1,728,0.02,0.08,0.06,0.47,339,0,0,3.2,3.0,2023-04-30T13:00:00Z,85,2,0,0,0,0,34,0,13121,1,0,1,4.0,3,-1929,1585,3514,47,True,0
Marcel Sabitzer,MID,Man Utd,4.4,0,0,3,0,0.2,728,0.00,0.04,0.04,1.13,274,1,0,0.3,0.6,2023-05-04T19:00:00Z,14,5,0,0,0,0,34,0,13121,0,0,1,2.0,1,-1929,1585,3514,47,False,0
Adam Webster,DEF,Brighton,5.6,0,0,28,1,1.0,108,0.01,0.01,0.00,0.70,334,0,0,2.3,21.8,2023-04-29T14:00:00Z,90,20,0,0,0,0,34,0,60284,1,0,6,0.0,6,2675,5448,2773,45,True,0
Adam Webster,DEF,Brighton,5.6,0,0,21,1,23.0,108,0.07,0.21,0.14,1.38,274,0,0,6.2,11.6,2023-05-04T19:00:00Z,90,14,0,0,0,0,34,0,60284,1,0,1,27.0,5,2675,5448,2773,45,True,1
James Tarkowski,DEF,Everton,1.8,0,0,11,0,0.2,199,0.00,0.04,0.04,3.46,337,2,0,3.5,29.2,2023-05-01T19:00:00Z,90,10,0,0,0,0,34,0,416874,1,2,2,6.0,1,-47415,8536,55951,41,False,0
Stefan Bajcetic,MID,Liverpool,0.0,0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,18,0,0,0,0,34,0,5111,0,3,4,0.0,0,-282,13,295,43,True,0
Stefan Bajcetic,MID,Liverpool,0.0,0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,9,0,0,0,0,34,0,5111,0,0,1,0.0,0,-282,13,295,43,True,0
Dominic Calvert-Lewin,FWD,Everton,1.8,0,0,26,0,22.9,191,0.06,2.00,1.94,3.46,337,2,1,17.1,44.8,2023-05-01T19:00:00Z,90,10,0,0,0,0,34,0,31664,1,2,2,103.0,6,234,542,308,79,False,0
Toti António Gomes,DEF,Wolves,2.4,0,0,4,0,0.3,489,0.00,0.10,0.10,1.39,334,2,0,0.8,3.6,2023-04-29T14:00:00Z,45,5,0,0,0,0,34,0,297532,0,0,6,4.0,0,20239,34067,13828,38,False,0
Marc Albrighton,MID,Leicester,0.0,0,0,0,0,0.0,251,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,5769,0,2,2,0.0,0,-19,0,19,47,True,0
Adama Traoré Diarra,MID,Wolves,0.6,0,0,-2,0,0.0,491,0.00,0.00,0.00,0.39,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,7,5,0,0,0,0,34,0,28878,0,0,6,0.0,0,-525,177,702,53,False,1
Joe Bryan,DEF,Fulham,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,1266,0,2,1,0.0,0,-4,0,4,44,True,0
Joe Bryan,DEF,Fulham,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,1266,0,0,1,0.0,0,-4,0,4,44,False,0
Matt Doherty,DEF,Spurs,0.0,0,0,0,0,0.0,429,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,12,0,0,0,0,34,0,29519,0,3,4,0.0,0,-198,0,198,46,False,0
Adam Lallana,MID,Brighton,0.0,0,0,0,0,0.0,101,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,20,0,0,0,0,34,0,10484,0,0,6,0.0,0,-38,16,54,48,True,0
Adam Lallana,MID,Brighton,0.0,0,0,0,0,0.0,101,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2023-05-04T19:00:00Z,0,14,0,0,0,0,34,0,10484,0,0,1,0.0,0,-38,16,54,48,True,0
Eric Dier,DEF,Spurs,0.1,0,0,13,0,0.1,430,0.00,0.00,0.00,2.33,338,4,0,1.7,16.6,2023-04-30T15:30:00Z,90,12,0,0,0,0,34,0,625705,1,3,4,0.0,0,-40062,891,40953,50,False,0
Ruben Loftus-Cheek,MID,Chelsea,-0.5,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,13141,0,1,3,0.0,0,-72,21,93,50,False,0
Neal Maupay,FWD,Everton,0.8,0,0,0,0,0.0,110,0.00,0.00,0.00,0.00,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,10,0,0,0,0,34,0,54765,0,2,2,0.0,0,-992,356,1348,56,False,0
Lewis O'Brien,MID,Nott'm Forest,0.0,0,0,0,0,0.0,524,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,3979,0,1,2,0.0,0,-14,0,14,47,False,0
Gabriel Martinelli Silva,MID,Arsenal,6.3,0,0,2,0,1.5,19,0.01,0.01,0.00,0.50,331,1,0,0.7,0.0,2023-05-02T19:00:00Z,31,6,0,0,0,0,34,0,4518146,0,1,3,6.0,1,-407815,35309,443124,68,True,0
Japhet Tanganga,DEF,Spurs,-0.1,0,0,0,0,0.0,439,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,12,0,0,0,0,34,0,286175,0,3,4,0.0,0,5759,8621,2862,38,False,0
Charlie Goode,DEF,Brentford,0.0,0,0,0,0,0.0,96,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,46846,0,1,2,0.0,0,-388,0,388,39,True,0
Evan Ferguson,FWD,Brighton,0.6,0,0,0,0,0.0,596,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,20,0,0,0,0,34,0,158640,0,0,6,0.0,0,-2,12008,12010,46,True,0
Evan Ferguson,FWD,Brighton,0.6,0,0,0,0,0.0,596,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2023-05-04T19:00:00Z,0,14,0,0,0,0,34,0,158640,0,0,1,0.0,0,-2,12008,12010,46,True,0
Neco Williams,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,295,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,1582770,0,1,2,0.0,0,-79771,14185,93956,38,False,0
John McGinn,MID,Aston Villa,3.2,0,0,7,0,13.3,37,0.04,0.10,0.06,1.19,339,1,0,1.9,1.2,2023-04-30T13:00:00Z,90,14,0,0,0,0,34,0,66799,1,0,1,4.0,2,-1418,1700,3118,51,False,0
Conor Coventry,MID,West Ham,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,10108,0,3,4,0.0,0,-32,0,32,44,False,0
Conor Coventry,MID,West Ham,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,13,0,0,0,0,34,0,10108,0,0,3,0.0,0,-32,0,32,44,False,0
Josh Wilson-Esbrand,DEF,Man City,0.0,0,0,0,0,0.0,322,0.00,0.00,0.00,0.00,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,9,0,0,0,0,34,0,73644,0,2,1,0.0,0,-1307,0,1307,38,False,0
Josh Wilson-Esbrand,DEF,Man City,0.0,0,0,0,0,0.0,322,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,19,0,0,0,0,34,0,73644,0,0,3,0.0,0,-1307,0,1307,38,True,0
Alphonse Areola,GK,West Ham,-1.0,0,0,0,0,0.0,473,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,103013,0,3,4,0.0,0,-580,532,1112,43,False,0
Alphonse Areola,GK,West Ham,-1.0,0,0,0,0,0.0,473,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,13,0,0,0,0,34,0,103013,0,0,3,0.0,0,-580,532,1112,43,False,0
Patson Daka,FWD,Leicester,1.2,0,0,1,0,11.4,271,0.01,0.01,0.00,0.34,337,0,0,2.0,7.0,2023-05-01T19:00:00Z,29,8,0,0,0,0,34,0,91388,0,2,2,2.0,1,-1424,1152,2576,56,True,0
Thiago Emiliano da Silva,DEF,Chelsea,0.0,0,0,20,0,0.4,128,0.00,0.04,0.04,2.11,331,3,0,4.4,38.4,2023-05-02T19:00:00Z,90,1,0,0,0,0,34,0,616526,1,1,3,5.0,1,-2695,2594,5289,54,False,0
Terence Kongolo,DEF,Fulham,0.0,0,0,0,0,0.0,208,0.00,0.00,0.00,0.00,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,21335,0,2,1,0.0,0,-92,0,92,39,True,0
Terence Kongolo,DEF,Fulham,0.0,0,0,0,0,0.0,208,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,21335,0,0,1,0.0,0,-92,0,92,39,False,0
Abdoulaye Doucouré,MID,Everton,0.8,0,0,12,0,24.8,185,0.04,0.23,0.19,3.46,337,2,0,5.5,17.0,2023-05-01T19:00:00Z,90,10,0,0,0,0,34,0,9627,1,2,2,13.0,2,-170,93,263,53,False,0
Jamal Lewis,DEF,Newcastle,1.0,0,0,0,0,0.0,372,0.00,0.00,0.00,0.00,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,17,0,0,0,0,34,0,5456,0,1,3,0.0,0,49,125,76,44,True,0
Kobbie Mainoo,MID,Man Utd,0.0,0,0,0,0,0.0,643,0.00,0.00,0.00,0.00,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,2,0,0,0,0,34,0,502,0,0,1,0.0,0,-4,12,16,45,True,0
Kobbie Mainoo,MID,Man Utd,0.0,0,0,0,0,0.0,643,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2023-05-04T19:00:00Z,0,5,0,0,0,0,34,0,502,0,0,1,0.0,0,-4,12,16,45,False,0
Tyrese Francois,MID,Fulham,0.0,0,0,0,0,0.0,521,0.00,0.00,0.00,0.00,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,1601,0,2,1,0.0,0,-5,0,5,44,True,0
Tyrese Francois,MID,Fulham,0.0,0,0,0,0,0.0,521,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,1601,0,0,1,0.0,0,-5,0,5,44,False,0
Illan Meslier,GK,Leeds,1.5,0,0,8,0,0.0,238,0.00,0.00,0.00,1.98,332,4,0,1.4,13.6,2023-04-30T13:00:00Z,90,3,0,0,0,0,34,3,209564,1,1,4,0.0,1,-3683,2510,6193,45,False,0
Sergio Reguilón,DEF,Spurs,0.0,0,0,0,0,0.0,438,0.00,0.00,0.00,0.00,338,0,0,0.0,0.0,2023-04-30T15:30:00Z,0,12,0,0,0,0,34,0,34513,0,3,4,0.0,0,-50,0,50,42,False,0
Wout Weghorst,FWD,Man Utd,1.0,0,0,0,0,0.0,701,0.00,0.00,0.00,0.00,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,2,0,0,0,0,34,0,42932,0,0,1,0.0,0,1716,4364,2648,54,True,0
Wout Weghorst,FWD,Man Utd,1.0,0,0,2,0,0.0,701,0.00,0.00,0.00,1.03,274,1,0,0.5,5.0,2023-05-04T19:00:00Z,6,5,0,0,0,0,34,0,42932,0,0,1,0.0,1,1716,4364,2648,54,False,0
Tristan Crama,DEF,Brentford,0.0,0,0,0,0,0.0,646,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,16,0,0,0,0,34,0,3528,0,1,2,0.0,0,2,104,102,40,True,0
Moisés Caicedo Corozo,MID,Brighton,3.6,0,0,5,0,12.1,120,0.02,0.09,0.07,0.18,334,0,0,2.3,4.4,2023-04-29T14:00:00Z,25,20,0,0,0,0,34,0,37766,0,0,6,6.0,1,1771,2571,800,50,True,0
Moisés Caicedo Corozo,MID,Brighton,3.6,0,0,11,1,12.8,120,0.01,0.06,0.05,1.38,274,0,0,3.8,20.0,2023-05-04T19:00:00Z,90,14,0,0,0,0,34,0,37766,1,0,1,5.0,2,1771,2571,800,50,True,1
Cameron Peupion,MID,Brighton,2.8,0,0,0,0,0.0,762,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,20,0,0,0,0,34,0,0,0,0,6,0.0,0,0,0,0,45,True,0
Cameron Peupion,MID,Brighton,2.8,0,0,0,0,0.0,762,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2023-05-04T19:00:00Z,0,14,0,0,0,0,34,0,0,0,0,1,0.0,0,0,0,0,45,True,0
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,511,0.00,0.00,0.00,0.00,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,734,0,1,2,0.0,0,24,46,22,44,False,0
David De Gea Quintana,GK,Man Utd,9.6,0,0,21,1,0.0,327,0.00,0.00,0.00,0.56,339,0,0,1.3,13.4,2023-04-30T13:00:00Z,90,2,0,0,0,0,34,1,1450487,1,0,1,0.0,6,88616,113644,25028,50,True,0
David De Gea Quintana,GK,Man Utd,9.6,0,0,19,0,0.0,327,0.00,0.00,0.00,2.29,274,1,0,3.6,35.6,2023-05-04T19:00:00Z,90,5,0,0,0,0,34,5,1450487,1,0,1,0.0,3,88616,113644,25028,50,False,0
Lukasz Fabianski,GK,West Ham,4.4,0,0,11,0,0.0,455,0.00,0.00,0.00,2.13,335,4,0,1.1,11.4,2023-04-29T11:30:00Z,90,7,0,0,0,0,34,2,146482,1,3,4,0.0,0,9525,13448,3923,49,False,0
Lukasz Fabianski,GK,West Ham,4.4,0,0,16,0,0.0,455,0.00,0.00,0.00,2.32,277,3,0,2.3,23.0,2023-05-03T19:00:00Z,90,13,0,0,0,0,34,4,146482,1,0,3,0.0,2,9525,13448,3923,49,False,0
Curtis Jones,MID,Liverpool,8.0,0,1,30,0,19.8,291,0.03,0.30,0.27,1.75,338,2,1,9.7,41.8,2023-04-30T15:30:00Z,85,18,0,0,0,0,34,0,3613,1,3,4,35.0,8,658,941,283,49,True,0
Curtis Jones,MID,Liverpool,8.0,0,0,10,1,18.8,291,0.05,0.07,0.02,0.57,276,0,0,4.2,15.0,2023-05-03T19:00:00Z,83,9,0,0,0,0,34,0,3613,1,0,1,8.0,3,658,941,283,49,True,0
Reece James,DEF,Chelsea,0.0,0,0,0,0,0.0,146,0.00,0.00,0.00,0.00,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,1288584,0,1,3,0.0,0,-77842,120,77962,58,False,0
Duje Caleta-Car,DEF,Southampton,0.6,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,0,0,0,34,0,4526,0,1,3,0.0,0,-90,135,225,44,False,0
Josh Onomah,MID,Fulham,0.0,0,0,0,0,0.0,216,0.00,0.00,0.00,0.00,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,7123,0,2,1,0.0,0,-36,0,36,43,True,0
Josh Onomah,MID,Fulham,0.0,0,0,0,0,0.0,216,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,7123,0,0,1,0.0,0,-36,0,36,43,False,0
Luke Shaw,DEF,Man Utd,3.0,0,1,30,1,1.2,332,0.01,0.01,0.00,0.56,339,0,0,2.1,19.4,2023-04-30T13:00:00Z,90,2,0,0,0,0,34,0,1869374,1,0,1,0.0,7,165435,201470,36035,51,True,0
Luke Shaw,DEF,Man Utd,3.0,0,0,11,0,15.4,332,0.15,0.15,0.00,2.29,274,1,0,4.0,24.2,2023-05-04T19:00:00Z,90,5,0,0,0,0,34,0,1869374,1,0,1,0.0,1,165435,201470,36035,51,False,1
Divin Mubama,FWD,West Ham,-1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,7211,0,3,4,0.0,0,1135,1626,491,45,False,0
Divin Mubama,FWD,West Ham,-1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,13,0,0,0,0,34,0,7211,0,0,3,0.0,0,1135,1626,491,45,False,0
