assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,5,0,0,0,0,22,0,250,0,0,1,0.0,0,209,221,12,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,15,0,0,0,0,23,0,377,0,1,1,0.0,0,47,106,59,45,True,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,20,0,0,0,0,24,0,323,0,1,0,0.0,0,-54,32,86,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,13,0,0,0,0,25,0,308,0,4,1,0.0,0,-19,37,56,45,True,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,1,0,0,0,0,26,0,329,0,2,3,0.0,0,21,56,35,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,12,0,0,0,0,27,0,346,0,0,1,0.0,0,8,61,53,45,True,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,2,0,0,0,0,28,0,330,0,0,3,0.0,0,-26,31,57,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,9,0,0,0,0,29,0,353,0,1,2,0.0,0,10,44,34,45,True,0
0,0,3,0,0.0,722,0.00,0.00,0.00,0.94,62,1,0,0.0,0.2,2023-04-04T18:45:00Z,5,5,0,0,0,0,29,0,353,0,2,0,0.0,1,10,44,34,45,True,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,10,0,0,0,0,30,0,415,0,1,0,0.0,0,11,43,32,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,464,0,3,2,0.0,0,-5,20,25,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,610,0,4,0,0.0,0,50,85,35,45,True,0
0,0,6,0,0.0,722,0.00,0.00,0.00,0.15,330,0,0,0.5,5.4,2023-04-27T18:45:00Z,22,17,0,0,0,0,33,0,617,0,1,0,0.0,1,11,57,46,45,False,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,678,0,1,4,0.0,0,12,52,40,45,True,0
0,0,0,0,0.0,722,0.00,0.00,0.00,0.00,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,6,0,0,0,0,35,0,759,0,3,1,0.0,0,10,62,52,45,True,0
0,0,15,0,0.1,722,0.00,0.00,0.00,1.54,355,2,0,1.7,17.0,2023-05-13T14:00:00Z,90,7,0,0,0,0,36,0,825,1,0,2,0.0,1,3,57,54,45,False,0
0,0,14,0,0.8,722,0.01,0.01,0.00,1.49,361,1,0,1.9,18.6,2023-05-20T14:00:00Z,90,14,0,0,0,0,37,0,905,1,1,0,0.0,2,21,72,51,45,True,0
