assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,38,0,0,0,23,1,1,25,0.0,0,0,498,0,0,4,0,0,0,0.9,498,9.2,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,90,0,0,10,0,0,0,0,10,0,1,1,120895,0,0,0,3,0,0.0,6,0,0,0,55,False,0,0
0,33,0,0,0,17,0,0,24,0.0,0,0,498,0,0,14,0,2,0,2.8,1023,28.2,0,2018-08-18T16:30:00Z,18 Aug 17:30,0,0,90,0,0,1,0,0,0,0,5,0,2,4,191526,0,0,0,2,3,0.0,2,15996,26682,10686,55,True,0,0
0,14,0,0,0,9,0,0,13,0.0,0,0,498,0,0,27,0,1,0,0.7,1550,6.6,0,2018-08-26T15:00:00Z,26 Aug 16:00,0,0,90,0,0,15,0,0,0,0,3,0,3,1,208141,0,0,0,2,1,0.0,2,5352,28169,22817,55,False,0,0
0,27,0,0,0,21,1,0,22,0.0,0,0,498,0,0,34,0,0,0,1.2,2081,12.2,0,2018-09-01T14:00:00Z,01 Sep 15:00,0,0,90,0,0,2,0,0,0,0,5,0,4,1,223013,0,0,0,0,2,0.0,6,6909,25043,18134,55,True,0,0
0,27,0,0,0,10,0,1,23,0.1,0,0,498,0,0,42,0,1,0,1.3,2618,12.4,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,90,0,0,5,0,0,0,0,6,0,5,1,279787,0,0,0,1,4,0.0,2,41275,59090,17815,55,True,0,0
0,25,0,0,0,21,1,0,22,0.0,0,0,498,0,0,60,0,0,0,1.2,3155,12.2,0,2018-09-23T12:30:00Z,23 Sep 13:30,0,0,90,0,0,19,0,0,0,0,3,0,6,1,271306,0,0,0,0,0,0.0,6,-7176,12220,19396,55,False,0,0
0,43,0,0,0,19,0,0,36,0.0,0,0,498,0,0,64,0,1,0,2.2,3693,21.6,0,2018-09-29T16:30:00Z,29 Sep 17:30,0,0,90,0,0,12,0,0,0,0,9,0,7,3,263449,0,0,0,1,1,0.0,3,-9450,6292,15742,55,True,0,0
0,32,0,0,1,36,1,0,28,0.0,0,0,498,0,0,78,0,0,0,3.3,4232,33.4,0,2018-10-07T13:15:00Z,07 Oct 14:15,0,0,90,0,0,16,0,0,0,0,8,0,8,6,291749,0,0,0,3,0,0.0,9,18848,26751,7903,55,False,0,0
0,24,0,0,0,13,0,0,23,0.0,0,0,498,0,0,84,0,2,0,2.0,4774,20.4,0,2018-10-20T11:30:00Z,20 Oct 12:30,0,0,90,0,0,14,0,0,0,0,9,0,9,2,297864,0,0,0,2,2,0.0,1,3947,19147,15200,55,True,0,0
0,31,0,0,0,25,1,0,27,0.0,0,0,498,0,0,92,0,0,0,1.4,5320,13.8,0,2018-10-28T13:30:00Z,28 Oct 13:30,0,0,90,0,0,4,0,0,0,0,3,0,10,1,314839,0,0,0,4,0,0.0,6,10897,19770,8873,55,False,0,0
0,29,0,0,0,11,0,0,27,0.0,0,0,498,0,0,104,0,1,0,1.3,5868,13.0,0,2018-11-04T16:00:00Z,04 Nov 16:00,0,0,90,0,0,7,0,0,0,0,11,0,11,1,324192,0,0,0,1,3,0.0,2,7514,17849,10335,55,True,0,0
0,27,0,0,0,21,1,1,27,0.0,0,0,498,0,0,113,0,0,0,1.0,6418,10.4,0,2018-11-11T14:15:00Z,11 Nov 14:15,0,0,90,0,0,8,0,0,0,0,4,0,12,1,322850,0,0,0,0,0,0.0,6,-2261,8934,11195,55,True,0,0
0,27,0,0,0,20,0,0,23,0.0,0,0,498,0,0,127,0,3,0,4.8,6970,48.4,0,2018-11-24T17:30:00Z,24 Nov 17:30,0,0,90,0,0,17,0,0,0,0,7,0,13,6,317575,0,0,0,1,3,0.0,3,-6279,5911,12190,55,False,0,0
0,41,0,0,2,33,1,0,39,0.0,0,0,498,0,0,133,0,0,0,3.1,7523,31.4,0,2018-12-02T12:00:00Z,02 Dec 12:00,0,0,90,0,0,9,0,0,0,0,5,0,14,4,326353,0,0,0,0,2,0.0,9,4579,10303,5724,55,True,0,0
0,33,0,0,0,13,0,1,30,0.0,0,0,498,0,0,148,0,2,0,0.5,8079,5.4,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,90,0,0,20,0,0,0,0,5,0,15,0,331769,0,0,0,1,2,0.0,1,4585,10413,5828,55,False,0,0
