assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,19,0,0,0,0,1,0,1259,0,2,0,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,3,0,0,0,0,2,0,882,0,0,4,0.0,0,-361,0,361,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,729,0,3,3,0.0,0,-171,0,171,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,641,0,2,4,0.0,0,-93,0,93,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,596,0,0,6,0.0,0,-47,0,47,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,2,0,0,0,0,6,0,539,0,1,1,0.0,0,-56,0,56,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,20,0,0,0,0,8,0,488,0,3,0,0.0,0,-14,0,14,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,14,0,0,0,0,9,0,480,0,3,6,0.0,0,-11,0,11,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,17,0,0,0,0,10,0,467,0,0,4,0.0,0,-15,0,15,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,12,0,0,0,0,11,0,455,0,0,1,0.0,0,-12,0,12,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,440,0,1,3,0.0,0,-7,0,7,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,10,0,0,0,0,14,0,430,0,1,0,0.0,0,-9,0,9,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,9,0,0,0,0,15,0,424,0,1,2,0.0,0,-8,0,8,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,155,0,0,0.0,0.0,2022-11-12T12:30:00Z,0,4,0,0,0,0,16,0,420,0,2,1,0.0,0,-4,0,4,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,11,0,0,0,0,17,0,412,0,3,1,0.0,0,-6,0,6,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,8,0,0,0,0,18,0,412,0,1,1,0.0,0,-2,0,2,45,True,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,6,0,0,0,0,19,0,409,0,1,0,0.0,0,-3,0,3,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,0,20,0,404,0,1,2,0.0,0,-5,0,5,45,False,0
0,0,0,0,0.0,317,0.00000,0.00000,0.00000,0.00000,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,0,20,0,404,0,2,4,0.0,0,-5,0,5,45,True,0
