assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,9,0,0,0,0,1,0,0,0,2,2,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,16,0,0,0.0,0.0,2022-08-15T19:00:00Z,0,7,0,0,0,0,2,0,355,0,1,1,0.0,0,64,107,43,45,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,0,3,0,663,0,1,2,0.0,0,103,223,120,45,False,0
0,0,6,0,1.6,564,0.01752,0.01752,0.00000,0.00000,36,0,0,0.5,3.8,2022-08-27T14:00:00Z,20,3,0,0,0,0,4,0,722,0,0,9,0.0,1,-65,84,149,45,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,0,5,0,795,0,1,2,0.0,0,-9,96,105,45,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,8,0,0,0,0,6,0,897,0,0,0,0.0,0,-24,89,113,45,False,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,5,0,0,0,0,9,0,1131,0,3,3,0.0,0,16,89,73,45,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,1,0,0,0,0,10,0,1170,0,2,3,0.0,0,-16,53,69,45,False,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,13,0,0,0,0,11,0,1206,0,0,1,0.0,0,-16,45,61,45,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,118,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,19,0,0,0,0,12,0,1206,0,0,1,0.0,0,-23,27,50,45,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,1216,0,0,1,0.0,0,-4,35,39,44,False,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,11,0,0,0,0,14,0,1227,0,2,1,0.0,0,-17,40,57,44,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,18,0,0,0,0,15,0,1244,0,2,1,0.0,0,-6,46,52,44,False,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,154,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,17,0,0,0,0,16,0,1293,0,1,3,0.0,0,25,60,35,44,True,0
0,0,25,0,0.4,564,0.00209,0.58659,0.58450,0.13790,162,0,1,8.2,38.4,2022-12-26T17:30:00Z,11,2,0,0,0,0,17,0,1434,0,3,1,43.0,6,106,245,139,44,False,0
0,0,3,0,0.3,564,0.00053,0.00053,0.00000,0.00000,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,4,10,0,0,0,0,18,0,4248,0,1,2,0.0,1,2599,3027,428,44,True,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,4,0,0,0,0,19,0,4068,0,1,3,0.0,0,-130,477,607,44,False,0
0,0,0,0,0.0,564,0.00000,0.00000,0.00000,0.00000,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,3659,0,0,3,0.0,0,-464,395,859,44,False,0
