assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,3,46,1,0.0,275,0.00,0.00,0.00,2.73,5,0,0,7.5,75.0,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,9,585760,1,1,0,0.0,12,0,0,0,45,False,0
0,0,19,0,0.0,275,0.00,0.00,0.00,3.80,13,3,0,4.1,41.4,2023-08-19T14:00:00Z,90,4,0,0,0,0,2,5,871896,1,3,0,0.0,2,114735,134998,20263,45,True,0
0,2,27,0,0.0,275,0.00,0.00,0.00,3.25,21,2,0,6.0,60.4,2023-08-26T14:00:00Z,90,1,0,0,0,0,3,8,926182,1,2,2,0.0,5,14385,75968,61583,45,False,0
0,0,10,0,0.0,275,0.00,0.00,0.00,2.26,39,5,0,0.5,4.6,2023-09-02T14:00:00Z,90,13,0,0,0,0,4,0,1032846,1,1,5,0.0,0,69108,115350,46242,45,False,0
0,0,22,1,0.0,275,0.00,0.00,0.00,1.28,44,0,0,1.9,19.0,2023-09-16T14:00:00Z,90,12,0,0,0,0,5,2,1245051,1,0,1,0.0,6,180024,228994,48970,46,True,0
0,3,33,1,0.0,275,0.00,0.00,0.00,0.30,56,0,0,2.2,22.4,2023-09-23T14:00:00Z,90,8,0,0,0,0,6,3,1330243,1,0,0,0.0,10,82234,121109,38875,46,False,0
0,0,20,0,0.0,275,0.00,0.00,0.00,1.73,64,2,0,2.1,20.6,2023-10-02T19:00:00Z,90,7,0,0,0,0,7,2,1501577,1,2,0,0.0,1,146292,179002,32710,47,True,0
0,0,13,0,0.0,275,0.00,0.00,0.00,0.57,76,1,0,1.9,18.8,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,2,1667991,1,1,3,0.0,2,128873,176144,47271,47,True,0
0,0,15,0,0.0,275,0.00,0.00,0.00,1.51,90,2,0,2.1,21.0,2023-10-23T19:00:00Z,90,18,0,0,0,0,9,3,1583301,1,0,2,0.0,2,-56771,28122,84893,47,False,0
0,0,17,0,0.0,275,0.00,0.00,0.00,1.32,94,1,0,3.5,35.4,2023-10-29T14:00:00Z,90,5,0,0,0,0,10,5,1541793,1,1,1,0.0,3,-44112,22935,67047,47,False,0
0,0,19,0,0.0,275,0.00,0.00,0.00,0.69,104,1,0,3.0,30.2,2023-11-04T12:30:00Z,90,14,0,0,0,0,11,4,1525309,1,1,0,0.0,3,-20620,26673,47293,47,True,0
