assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1,0,18,0,23.4,60,0.10,0.33,0.23,3.44,6,5,0,8.5,32.2,2023-08-12T16:30:00Z,90,15,0,0,0,0,1,0,2116959,1,1,5,29.0,5,0,0,0,80,False,0
1,0,11,1,32.4,60,0.05,0.20,0.15,0.64,11,0,0,5.2,7.2,2023-08-20T13:00:00Z,73,9,0,0,0,0,2,0,2282862,1,0,4,12.0,5,7626,147192,139566,80,True,0
1,0,8,0,24.8,60,0.01,0.79,0.78,0.39,25,1,0,11.1,20.8,2023-08-27T13:00:00Z,85,6,0,0,0,0,3,0,2286440,1,3,1,65.0,5,-49457,158524,207981,80,False,0
0,0,2,0,11.8,60,0.02,0.22,0.20,2.35,37,3,0,2.1,0.0,2023-09-03T13:00:00Z,72,11,0,0,0,0,4,0,2177877,1,0,3,10.0,2,-127619,85482,213101,80,False,0
1,0,9,0,13.4,60,0.04,0.65,0.61,1.17,41,1,0,6.0,0.8,2023-09-16T14:00:00Z,90,8,0,0,0,0,5,0,2009637,1,1,3,46.0,5,-204656,72099,276755,80,True,0
0,3,37,1,15.1,60,0.14,0.34,0.20,1.16,55,0,1,7.9,34.2,2023-09-24T13:00:00Z,90,7,0,0,0,0,6,0,1719580,1,1,0,30.0,9,-298097,30794,328891,79,False,0
2,3,102,0,53.1,60,0.17,0.98,0.81,1.71,61,1,3,27.4,130.0,2023-09-30T11:30:00Z,90,5,0,0,0,0,7,0,1810773,1,1,6,91.0,23,70975,165220,94245,79,True,0
1,0,16,0,10.6,60,0.22,0.53,0.31,1.19,80,1,0,6.4,16.2,2023-10-08T13:00:00Z,90,20,0,0,0,0,8,0,2987250,1,1,1,37.0,5,1068831,1120684,51853,81,False,0
1,2,36,0,14.7,60,0.04,0.64,0.60,1.15,81,1,1,12.6,58.6,2023-10-22T15:30:00Z,90,19,0,0,0,0,9,0,3362516,1,1,4,53.0,11,405748,457204,51456,82,True,0
0,0,7,0,21.5,60,0.61,1.40,0.79,0.48,92,1,0,9.0,12.2,2023-10-29T14:00:00Z,90,12,0,0,0,0,10,0,4255692,1,1,3,56.0,2,852615,872806,20191,83,True,0
0,0,0,0,6.8,60,0.07,0.37,0.30,0.41,108,2,0,4.5,2.8,2023-11-05T14:00:00Z,90,16,0,0,0,0,11,0,4316975,1,0,2,35.0,2,74295,196695,122400,84,False,0
0,1,22,0,12.7,60,0.08,1.99,1.91,0.93,112,1,1,9.7,33.4,2023-11-12T14:00:00Z,90,10,0,0,0,0,12,0,4474116,1,1,3,51.0,6,127064,210592,83528,84,True,1
0,0,21,0,13.3,60,0.08,0.75,0.67,2.29,130,1,1,7.9,30.4,2023-11-26T14:00:00Z,90,18,0,0,0,0,13,0,4505665,1,2,1,35.0,5,22816,157943,135127,85,False,1
1,2,38,0,26.7,60,0.04,0.18,0.14,2.02,132,2,1,11.4,55.4,2023-12-03T14:00:00Z,90,3,0,0,0,0,14,0,3964939,1,2,2,32.0,11,-535038,87945,622983,85,False,0
0,0,4,1,16.8,60,0.06,0.31,0.25,0.83,141,0,0,6.0,6.8,2023-12-06T20:15:00Z,89,13,0,0,0,0,15,0,3897974,1,0,1,36.0,1,-81963,84078,166041,84,True,1
0,0,-1,1,1.5,60,0.00,0.17,0.17,1.36,151,0,0,3.2,5.2,2023-12-09T17:30:00Z,90,1,0,0,0,0,16,0,3977574,1,0,1,25.0,2,68237,135035,66798,84,True,0
0,3,40,0,23.1,60,0.16,0.44,0.28,0.51,163,1,1,10.8,43.8,2023-12-17T14:00:00Z,90,4,0,0,0,0,17,0,4580181,1,2,1,41.0,9,547148,597978,50830,85,False,0
0,0,2,0,12.8,60,0.10,0.28,0.18,0.56,171,1,0,5.3,2.4,2023-12-22T20:00:00Z,90,17,0,0,0,0,18,0,5460315,1,1,1,38.0,2,826093,836909,10816,87,True,0
0,0,6,0,3.1,60,0.04,0.04,0.00,1.04,188,3,0,1.3,6.2,2023-12-26T20:00:00Z,90,14,0,0,0,0,19,0,5395906,1,2,3,4.0,2,1452,120719,119267,88,False,0
2,0,28,0,34.9,60,0.74,1.05,0.31,0.98,191,2,0,10.7,38.6,2023-12-30T15:00:00Z,90,6,0,0,0,0,20,0,5606942,1,2,3,33.0,8,185242,267028,81786,88,True,0
0,0,-2,1,13.0,60,0.04,0.34,0.30,1.13,207,0,0,5.7,0.0,2024-01-14T14:00:00Z,90,9,0,0,0,0,21,0,5943275,1,0,0,45.0,1,288340,409924,121584,89,False,1
0,1,29,0,18.1,60,0.15,0.71,0.56,2.54,211,3,1,10.7,39.2,2024-01-30T20:15:00Z,90,15,0,0,0,0,22,0,5743776,1,3,1,50.0,7,-193268,111602,304870,89,True,0
3,3,53,1,27.8,60,0.17,0.90,0.73,1.26,230,0,1,13.7,73.6,2024-02-03T17:30:00Z,90,17,0,0,0,0,23,0,5676191,1,5,0,36.0,18,-75345,79295,154640,88,False,0
0,0,-6,0,14.5,60,0.04,0.81,0.77,1.80,231,2,0,8.8,14.4,2024-02-11T16:30:00Z,90,14,0,0,0,0,24,0,5623789,1,2,1,59.0,2,-64227,139773,204000,88,True,0
